,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Average_Odds,Average_Probs,Max_Odds,Max_Implied_Prob,Consensus_Minus_Alpha,Signal,Payout_if_Win,Expected_Value
0,0,"Wed Jan 23, 2019",Toronto,0,88%,+185,+202,+205,+199,+200,+200,+200,+190,+190,+199,+200,+200,+205,+199,+200,+200,+200,+195,-,-,+195,+199,+199,+200,+185,+200,+206,-,+190,198.32,0.33530244430641987,206,0.32679738562091504,0.2853024443064199,0,2.06,-0.12697452042235524
1,0,"Wed Jan 23, 2019",Indiana,0,13%,-200,-227,-225,-240,-240,-240,-235,-230,-230,-240,-240,-235,-225,-236,-240,-240,-240,-245,-,-,-240,-240,-240,-235,-225,-240,-218,-,-230,-235.04,0.7014059235450086,-218,0.6855345911949686,0.6514059235450086,0,0.45871559633027525,-0.04978401978296909
2,1,"Wed Jan 23, 2019",Cleveland,0,47%,+1500,+1084,+1200,+1175,+975,-,+1120,+900,+1300,+1175,+975,+1050,+1200,+1071,-,-,-,-,-,-,+1200,+1175,+1175,+1120,-,-,+1050,-,+1100,1113.611111111111,0.08294484239005935,1300,0.07142857142857142,0.03294484239005935,0,13.0,-0.5387722065391691
3,1,"Wed Jan 23, 2019",Boston,0,53%,-3000,-1564,-1500,-2500,-1500,-,-1670,-1818,-2500,-2500,-1500,-1700,-1500,-1961,-,-,-,-,-,-,-2345,-2500,-2500,-1670,-,-,-1300,-,-1800,-1907.111111111111,0.9479682512720138,-1300,0.9285714285714286,0.8979682512720137,0,0.07692307692307693,-0.032957267860908274
4,2,"Wed Jan 23, 2019",Orlando,0,9%,+1500,+193,+195,+192,+190,+195,+185,+185,+190,+192,+190,+195,+195,+190,+193,+193,+193,+190,-,-,+185,+192,+192,+185,+200,+195,+206,-,+190,192.04,0.34250283957487804,206,0.32679738562091504,0.29250283957487805,0,2.06,-0.10494131090087311
5,2,"Wed Jan 23, 2019",Brooklyn,0,91%,-2000,-216,-215,-230,-220,-235,-220,-225,-230,-230,-220,-225,-215,-224,-233,-233,-233,-235,-,-,-225,-230,-230,-220,-240,-235,-214,-,-230,-226.52,0.6935884271484163,-214,0.6815286624203821,0.6435884271484162,0,0.4672897196261682,-0.05566931717475376
6,3,"Wed Jan 23, 2019",Houston,0,64%,-310,-325,-310,-320,-330,-340,-340,-330,-330,-320,-330,-325,-310,-342,-329,-329,-329,-330,-,-,-325,-320,-320,-340,-320,-340,-315,-,-330,-327.16,0.7657955173447941,-310,0.7560975609756099,0.7157955173447941,0,0.3225806451612903,-0.05330270286656269
7,3,"Wed Jan 23, 2019",New York,0,36%,+255,+285,+280,+260,+275,+270,+270,+270,+270,+260,+275,+265,+280,+281,+269,+269,+269,+265,-,-,+265,+260,+260,+270,+260,+270,+298,-,+265,270.44,0.2701008762842431,298,0.25125628140703515,0.22010087628424313,0,2.98,-0.1239985123887124
8,4,"Wed Jan 23, 2019",L.A. Clippers,0,6%,+200,+186,+177,+172,+182,+170,+180,+180,+180,+172,+182,+170,+177,+183,+175,+175,+175,+175,-,-,+170,+172,+172,+180,+170,+170,+192,-,+170,176.28,0.3621056741189376,192,0.3424657534246575,0.31210567411893764,0,1.92,-0.08865143157270217
9,4,"Wed Jan 23, 2019",Miami,0,94%,-220,-208,-192,-205,-212,-200,-210,-220,-220,-205,-212,-200,-192,-216,-210,-210,-210,-210,-,-,-200,-205,-205,-210,-200,-200,-202,-,-200,-206.16,0.6731930689051524,-192,0.6575342465753424,0.6231930689051524,0,0.5208333333333334,-0.052227207706747436
