,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Kelly_Long_2ticks,Kelly_Long_5ticks,Breakeven_Odds_Net_Comm_Short,Kelly_Short_2ticks,Kelly_Short_5ticks
1,0,"Thu Feb 07, 2019 - Soccer",Valencia CF,0,31%,+186,+188,+193,+180,+181,+180,+188,+165,+175,+180,+181,+180,+193,+186,+188,+188,+188,+177,-,-,+176,+180,+200,+188,+180,+180,+200,-,+220,185.4,0.3508,0.3308,220,0.3125,1,0,0.0586,0.026618181818181843,202.3,3.023,3.0635,0.0096,0.0142,2.9825,0.0102,0.0155
3,1,"Friday, February 08, 2019 - Soccer",Real Valladolid,0,50%,+175,+200,+206,+197,+193,+195,+190,+190,-,+197,+193,+195,+206,+198,+200,+200,+200,+187,-,-,+192,+197,+197,+190,+192,+195,+220,-,+200,197.0833,0.3368,0.31679999999999997,220,0.3125,1,0,0.0138,0.006254545454545452,215.66,3.1566,3.1997,0.009,0.0131,3.1135,0.0095,0.0143
11,3,"Saturday, February 09, 2019 - Soccer",Draw,0,0%,+204,+233,+233,+228,+215,+225,+266,+210,-,+228,+215,+230,+233,+233,+233,+233,+233,+215,-,-,+221,+228,+228,+266,+224,+225,+234,-,+225,229.75,0.3037,0.2837,266,0.2732,1,0,0.0383,0.014414285714285751,252.49,3.5249,3.5754,0.0077,0.0109,3.4744,0.0081,0.0118
