,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Kelly_Long_2ticks,Kelly_Long_5ticks,Breakeven_Odds_Net_Comm_Short,Kelly_Short_2ticks,Kelly_Short_5ticks
36,12,"Saturday, February 09, 2019 - Soccer",FC Girondins Bordeaux,0,100%,-,-,-,-,+131,-,-,-,-,-,-,-,+243,-,-,-,+243,-,-,-,+226,-,-,-,+232,-,-,-,+240,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
37,12,"Saturday, February 09, 2019 - Soccer",Draw,0,0%,-,-,-,-,+215,-,-,-,+225,-,-,-,+231,-,-,-,+237,-,-,-,+219,-,-,-,+231,-,-,-,+225,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
38,12,"Saturday, February 09, 2019 - Soccer",SC Amiens,0,0%,-,-,-,-,+210,-,-,-,+131,-,-,-,+131,-,-,-,+139,-,-,-,-,-,-,-,+132,-,-,-,+139,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
39,13,"Saturday, February 09, 2019 - Soccer",SM Caen,0,100%,-,-,-,-,-121,-,-,-,+208,-,-,-,+215,-,-,-,+223,-,-,-,-,-,-,-,+216,-,-,-,+225,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
40,13,"Saturday, February 09, 2019 - Soccer",Draw,0,0%,-,-,-,-,+346,-,-,-,+266,-,-,-,+210,-,-,-,+237,-,-,-,-,-,-,-,+231,-,-,-,+238,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
41,13,"Saturday, February 09, 2019 - Soccer",Racing Strasbourg,0,0%,-,-,-,-,+260,-,-,-,+125,-,-,-,+130,-,-,-,+139,-,-,-,-,-,-,-,+131,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
42,14,"Saturday, February 09, 2019 - Soccer",SCO Angers,0,57%,-,-,-,-,-123,-,+696,-,+205,-,+696,-,+215,-,+696,-,+223,-,+696,-,-,-,+696,-,+208,-,+696,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
43,14,"Saturday, February 09, 2019 - Soccer",Draw,0,43%,-,-,-,-,+330,-,+375,-,+225,-,+375,-,+230,-,+375,-,+237,-,+375,-,-,-,+375,-,+266,-,+375,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
44,14,"Sunday, February 10, 2019 - Soccer",Montpellier HSC,0,0%,-,-,-,-,+255,-363,-162,-,-,-363,-162,-,-,-363,-162,-,+139,-363,-162,-,+128,-363,-162,-,+130,-363,-162,-,+138,-138.8235,0.6122,0.5922,255,0.2817,1,0,1.1023,0.4322784313725489,-145.2222,1.6886,1.7024,0.0277,0.0502,1.6747999999999998,0.02,0.0378
45,15,"Sunday, February 10, 2019 - Soccer",AS Monaco,0,100%,-,-,-,-,-106,-,+262,-,-,-,+262,-,-,-,+262,-,+223,-,+262,-,+209,-,+262,-,+212,-,+262,-,+200,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
46,15,"Sunday, February 10, 2019 - Soccer",Draw,0,0%,-,-,-,-,+305,+345,-119,-,-,+345,-119,-,-,+345,-119,-,+237,+345,-119,-,+224,+345,-119,-,+228,+345,-119,-,+225,151.4706,0.3573,0.3373,345,0.2247,1,0,0.501,0.14521304347826086,196.47,2.9647,3.004,0.0099,0.0147,2.9254,0.0105,0.0161
