,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Edge_Long_5ticks,Edge_Long_10ticks,Breakeven_Odds_Net_Comm_Short,Edge_Short_5ticks,Edge_Short_10ticks
0,0,"Sat Feb 02, 2019",L.A. Clippers,0,61%,-103,+123,+128,+125,+119,+105,+115,+120,+115,+125,+119,+123,+128,+115,+115,+115,+115,+115,-,-,+115,+125,+125,+115,+120,+105,+130,-,+120,119.0,0.457,0.41700000000000004,130,0.4348,0,1,-0.0409,0,139.81,2.3981,2.4261,0.022,0.035,2.3701,0.0325,0.0534
1,0,"Sat Feb 02, 2019",Detroit,0,39%,-117,-136,-138,-145,-139,-125,-135,-140,-135,-145,-139,-143,-138,-134,-135,-135,-135,-135,-,-,-135,-145,-145,-135,-140,-125,-133,-,-140,-137.2,0.5782,0.5382,-125,0.5556,0,1,-0.0312,0,-116.5501,1.858,1.8752,0.0391,0.0647,1.8408,0.0362,0.0631
2,1,"Sat Feb 02, 2019",Brooklyn,0,71%,+105,+138,+140,+135,+135,+130,+135,+135,+130,+135,+135,+135,+140,+127,+138,+138,+138,+130,-,-,+130,+135,+135,+135,+140,+130,+138,-,+135,134.88,0.4258,0.38580000000000003,140,0.4167,0,1,-0.0741,0,159.2,2.592,2.6238,0.0189,0.0295,2.5602,0.0316,0.0509
3,1,"Sat Feb 02, 2019",Orlando,0,29%,-125,-153,-150,-155,-155,-150,-155,-155,-150,-155,-155,-155,-150,-148,-158,-158,-158,-160,-,-,-155,-155,-155,-155,-160,-150,-146,-,-155,-154.04,0.6063,0.5662999999999999,-146,0.5935,0,1,-0.0458,0,-130.5824,1.7658,1.7811,0.0445,0.0741,1.7505,0.037,0.0653
4,2,"Sat Feb 02, 2019",Chicago,0,45%,+230,+250,+260,+237,+250,+255,+240,+245,+245,+282,+250,+250,+260,+231,+250,+250,+250,+245,-,-,+265,+237,+282,+240,+240,+255,+260,-,+240,250.76,0.2854,0.24539999999999998,282,0.2618,0,1,-0.0626,0,307.5,4.075,4.1365,0.0086,0.0122,4.0135000000000005,0.0274,0.0396
5,2,"Sat Feb 02, 2019",Charlotte,0,55%,-270,-282,-290,-290,-300,-310,-290,-290,-310,-350,-300,-300,-290,-277,-310,-310,-310,-305,-,-,-325,-290,-350,-290,-280,-310,-272,-,-300,-301.24,0.7502,0.7101999999999999,-272,0.7312,0,1,-0.0287,0,-245.038,1.4081,1.4163000000000001,0.0887,0.1489,1.3999,0.0413,0.0768
6,3,"Sat Feb 02, 2019",Milwaukee,0,88%,-270,-285,-290,-310,-300,-320,-325,-310,-330,-310,-300,-300,-290,-300,-310,-310,-310,-310,-,-,-320,-310,-310,-325,-300,-320,-280,-,-315,-307.6,0.7544,0.7143999999999999,-280,0.7368,0,1,-0.0305,0,-250.1251,1.3998,1.4078,0.0905,0.152,1.3918,0.0414,0.0771
7,3,"Sat Feb 02, 2019",Washington,0,12%,+230,+252,+260,+252,+250,+260,+265,+255,+255,+252,+250,+250,+260,+250,+250,+250,+250,+250,-,-,+255,+252,+252,+265,+250,+260,+272,-,+255,254.88,0.2819,0.24189999999999998,272,0.2688,0,1,-0.1001,0,313.39,4.1339,4.1966,0.0084,0.0119,4.0712,0.0273,0.0394
8,4,"Sat Feb 02, 2019",Indiana,0,49%,+135,+123,+125,+120,+115,+120,+115,+120,+115,+120,+115,+120,+125,+115,+115,+115,+115,+115,-,-,+120,+120,+120,+115,+125,+120,+125,-,+120,118.92,0.4569,0.4169,125,0.4444,0,1,-0.062,0,139.87,2.3987,2.4267000000000003,0.022,0.035,2.3707000000000003,0.0325,0.0533
9,4,"Sat Feb 02, 2019",Miami,0,51%,-155,-136,-135,-140,-135,-140,-135,-140,-135,-140,-135,-140,-135,-132,-135,-135,-135,-135,-,-,-140,-140,-140,-135,-145,-140,-128,-,-140,-137.04,0.578,0.5379999999999999,-128,0.5614,0,1,-0.0417,0,-116.4551,1.8587,1.8759000000000001,0.039,0.0646,1.8415,0.0362,0.0631
