,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Edge_Long_5ticks,Edge_Long_10ticks,Breakeven_Odds_Net_Comm_Short,Edge_Short_5ticks,Edge_Short_10ticks
20,10,"Sat Feb 02, 2019",Atlanta,0,57%,+120,+128,+132,+130,+124,+130,+130,+130,+130,+130,+124,+127,+132,+123,+130,+130,+130,+120,-,-,+130,+130,+130,+130,+125,+130,+134,-,+130,128.76,0.4372,0.41719999999999996,134,0.4274,0,1,-0.0238,0.0,139.69,2.3969,2.4248000000000003,0.022,0.035,2.3689999999999998,0.0325,0.0534
21,10,"Sat Feb 02, 2019",Phoenix,0,43%,-140,-141,-142,-150,-144,-150,-150,-150,-150,-150,-144,-147,-142,-142,-150,-150,-150,-140,-,-,-150,-150,-150,-150,-145,-150,-139,-,-150,-147.04,0.5951,0.5751,-139,0.5816,0,1,-0.0112,0.0,-135.3546,1.7388,1.7536,0.0464,0.0773,1.724,0.0373,0.066
22,11,"Sat Feb 02, 2019",Philadelphia,0,54%,-160,-157,-155,-160,-162,-160,-160,-155,-155,-160,-162,-160,-155,-162,-164,-164,-164,-165,-,-,-175,-160,-160,-160,-160,-160,-148,-,-160,-160.12,0.6154,0.5953999999999999,-148,0.5968,0,1,-0.0023,0.0,-147.167,1.6795,1.6931,0.0509,0.0852,1.6659000000000002,0.0379,0.0677
23,11,"Sat Feb 02, 2019",Sacramento,0,46%,+140,+142,+145,+140,+142,+140,+140,+135,+135,+140,+142,+140,+145,+139,+144,+144,+144,+140,-,-,+150,+140,+140,+140,+140,+140,+145,-,+140,141.28,0.4145,0.39449999999999996,150,0.4,0,1,-0.0138,0.0,153.49,2.5349,2.5656,0.0197,0.031,2.5042,0.0318,0.0515
24,12,"Sunday, February 03, 2019",Memphis,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
25,12,"Sunday, February 03, 2019",New York,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
26,13,"Sunday, February 03, 2019",Oklahoma City,0,-,-,-,+137,-,-,-,+130,+130,-,-,+130,+130,-,-,-,-,-,-,+130,-,-,-,+130,-,-,-,+130,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
27,13,"Sunday, February 03, 2019",Boston,0,-,-,-,-152,-,-,-,-150,-150,-,-,-150,-150,-,-,-,-,-,-,-150,-,-,-,-150,-,-,-,-150,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
28,14,"Sunday, February 03, 2019",L.A. Clippers,0,-,-,-,+423,-,+130,-,+400,+455,-,-,+492,+475,-,-,-,-,-,-,+470,-,-,-,+492,-,+130,-,+400,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
29,14,"Sunday, February 03, 2019",Toronto,0,-,-,-,-500,-,-150,-,-600,-605,-,-,-675,-600,-,-,-,-,-,-,-640,-,-,-,-675,-,-150,-,-600,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
30,15,"Monday, February 04, 2019",Denver,0,-,-,-,-,-,+130,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
31,15,"Monday, February 04, 2019",Detroit,0,-,-,-,-,-,-150,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
32,16,"Monday, February 04, 2019",Atlanta,0,-,-,-,-,-,+492,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+455,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
33,16,"Monday, February 04, 2019",Washington,0,-,-,-,-,-,-675,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-605,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
34,17,"Monday, February 04, 2019",Milwaukee,0,-,-,-,-,-,+475,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
35,17,"Monday, February 04, 2019",Brooklyn,0,-,-,-,-,-,-600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
36,18,"Monday, February 04, 2019",Indiana,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
37,18,"Monday, February 04, 2019",New Orleans,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
38,19,"Monday, February 04, 2019",Houston,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
39,19,"Monday, February 04, 2019",Phoenix,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
40,20,"Monday, February 04, 2019",San Antonio,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
41,20,"Monday, February 04, 2019",Sacramento,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
