,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Edge_Long_5ticks,Edge_Long_10ticks,Breakeven_Odds_Net_Comm_Short,Edge_Short_5ticks,Edge_Short_10ticks
4,2,"Fri Feb 01, 2019",Princeton,0,96%,-135,-124,-130,-133,-130,-135,-135,-130,-140,-135,-130,-135,-130,-126,-135,-,-,-135,-,-,-135,-133,-135,-135,-130,-135,-,-,-340,-142.0909,0.5793,0.5593,-124,0.5536,1,0,0.0103,0.012832000000000026,-126.9197,1.7879,1.8037,0.0431,0.0716,1.7721,0.0368,0.0648
5,2,"Fri Feb 01, 2019",Columbia,0,4%,+115,+106,+120,+113,+110,+115,+115,+110,+120,+115,+110,+115,+120,+104,+115,-,-,+115,-,-,+115,+113,+115,+115,+110,+115,-,-,+270,120.7273,0.4593,0.43929999999999997,270,0.2703,1,0,0.6254,0.23163333333333333,127.63,2.2763,2.3018,0.0245,0.0393,2.2508,0.0332,0.0552
15,7,"Fri Feb 01, 2019",IUPUI,0,7%,+150,+130,+140,+135,+135,+135,+135,+135,+140,+135,+135,+135,+140,+128,+139,-,-,+135,-,-,+135,+135,+148,+135,+135,+135,-,-,+135,135.9091,0.424,0.40399999999999997,148,0.4032,1,0,0.0019,0.0012972972972971695,147.52,2.4752,2.5046999999999997,0.0206,0.0326,2.4457,0.0321,0.0523
23,11,"Fri Feb 01, 2019",Illinois-Chicago,0,0%,+115,+116,+125,+113,+117,+125,+120,+115,+120,+113,+117,+120,+125,+114,+115,-,-,+115,-,-,+120,+113,+130,+120,+110,+125,-,-,+115,118.3182,0.4583,0.43829999999999997,130,0.4348,1,0,0.0081,0.006223076923076869,128.15,2.2815,2.3070999999999997,0.0244,0.0391,2.2559,0.0332,0.0551
