,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Payout_if_Win_Long,Payout_if_Lose_Long,Payout_if_Win_Short,Payout_if_Lose_Short,Expected_Value_Long,Expected_Value_Short,Breakeven_Odds_Gross,Breakeven_Odds_Net_Comm
65,32,"Sat Jan 26, 2019",Utah Valley,0,100%,-,+105,-,-,-,-1000,-,-,-,-1000,-,-,+280,-1000,-,-,-,-1000,-,-,-,-1000,-,-,-,-1000,-,-,+280,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
66,33,"Sat Jan 26, 2019",Chicago State,0,0%,-117,+650,-,-,-190,+360,-,-,-,+360,-,-,-118,+360,-,-,-,+360,-,-,-,+360,-,-,-115,+360,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
67,33,"Sat Jan 26, 2019",Bowling Green,0,100%,-103,-1000,-,-,+165,-450,-,-,-,-450,-,-,-102,-450,-,-,-,-450,-,-,-,-450,-,-,-105,-450,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
68,34,"Sat Jan 26, 2019",Miami (OH),0,47%,-220,+360,-,-,-,+315,-,-,-,+315,-,-,-118,+315,-,-,-,+315,-,-,-,+315,-,-,-,+315,-,-,-105,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
69,34,"Sat Jan 26, 2019",Jacksonville State,0,53%,+180,-450,-,-,-,-380,-,-,-,-380,-,-,-102,-380,-,-,-,-380,-,-,-,-380,-,-,-,-380,-,-,-115,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
70,35,"Sat Jan 26, 2019",Morehead State,0,60%,+200,+315,-,-,-,+400,-,-,-195,+400,-,-,-185,+400,-,-,-196,+400,-,-,-185,+400,-,-,-180,+400,-,-,-185,122.23076923076923,0.4118745023573973,0.37187450235739733,400,0.2,1,0,4.0,-1,1,-4.0,0.8593725117869866,-0.8593725117869866,168.9079228774148,172.2860813349631
71,35,"Sat Jan 26, 2019",Bradley,0,40%,-240,-380,-,-,-,-500,-,-,+170,-500,-,-,+170,-500,-,-,+166,-500,-,-,+155,-500,-,-,+160,-500,-,-,+165,-184.15384615384616,0.6201906149967683,0.5801906149967683,170,0.37037037037037035,1,0,1.7,-1,1,-1.7,0.5665146604912743,-0.5665146604912743,-138.2033455474803,-135.49347602694147
72,36,"Sat Jan 26, 2019",Missouri State,0,56%,-145,+400,-,-,-,-135,-,-,+220,-135,-,-,+220,-135,-,-,+220,-135,-,-,+220,-135,-,-,+220,-135,-,-,+220,70.0,0.42475450081833055,0.38475450081833057,400,0.2,1,0,4.0,-1,1,-4.0,0.9237725040916529,-0.9237725040916529,159.9059914499011,163.10411127889915
73,36,"Sat Jan 26, 2019",Old Dominion,0,44%,+125,-500,-,-,-,+115,-,-,-260,+115,-,-,-260,+115,-,-,-260,+115,-,-,-260,+115,-,-,-260,+115,-,-,-260,-105.38461538461539,0.6121049493142516,0.5721049493142516,115,0.46511627906976744,1,0,1.15,-1,1,-1.15,0.23002564102564094,-0.23002564102564094,-133.70216561219652,-131.0805545217613
74,37,"Sat Jan 26, 2019",UTSA,0,100%,+280,-135,-,-,-,+360,-,-,-,+360,-,-,-,+360,-,-,-,+360,-,-,-,+360,-,-,-,+360,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
75,37,"Sat Jan 26, 2019",William & Mary,0,0%,-340,+115,-,-,-,-450,-,-,-,-450,-,-,-,-450,-,-,-,-450,-,-,-,-450,-,-,-,-450,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
76,38,"Sat Jan 26, 2019",Charleston,0,45%,-,+360,-,-,-,-155,-,-,-,-155,-,-,-,-155,-,-,-,-155,-,-,-,-155,-,-,-,-155,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
77,38,"Sat Jan 26, 2019",Utah State,0,55%,-,-450,-,-,-,+135,-,-,-,+135,-,-,-,+135,-,-,-,+135,-,-,-,+135,-,-,-,+135,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
78,39,"Sat Jan 26, 2019",New Mexico,0,0%,-160,-155,-,-,-,+170,-,-,-,+170,-,-,-,+170,-,-,-,+170,-,-,-,+170,-,-,-,+170,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
79,39,"Sat Jan 26, 2019",South Florida,0,100%,+140,+135,-,-,-,-200,-,-,-,-200,-,-,-,-200,-,-,-,-200,-,-,-,-200,-,-,-,-200,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
80,40,"Sat Jan 26, 2019",East Carolina,0,33%,+160,+170,-,-,-,+500,-,-,-,+500,-,-,-,+500,-,-,-,+500,-,-,-,+500,-,-,-,+500,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
81,40,"Sat Jan 26, 2019",Appalachian State,0,67%,-185,-200,-,-,-,-700,-,-,-,-700,-,-,-,-700,-,-,-,-700,-,-,-,-700,-,-,-,-700,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
82,41,"Sat Jan 26, 2019",Arkansas-Little Rock,0,0%,+400,+500,-,-,-,-500,-,-,-,-500,-,-,-,-500,-,-,-,-500,-,-,-,-500,-,-,-,-500,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
83,41,"Sat Jan 26, 2019",Vanderbilt,0,100%,-500,-700,-,-,-,+334,-,-,-,+334,-,-,-,+334,-,-,-,+334,-,-,-,+334,-,-,-,+334,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
84,42,"Sat Jan 26, 2019",Oklahoma,0,0%,+1000,-500,-,-,-,-110,-,-,-,-110,-,-,-,-110,-,-,-,-110,-,-,-,-110,-,-,-,-110,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
85,42,"Sat Jan 26, 2019",Wyoming,0,100%,-1500,+334,-,-,-,-110,-,-,-,-110,-,-,-,-110,-,-,-,-110,-,-,-,-110,-,-,-,-110,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
86,43,"Sat Jan 26, 2019",Boise State,0,100%,+125,-110,-,-,-,-220,-,-,-,-220,-,-,-,-220,-,-,-,-220,-,-,-,-220,-,-,-,-220,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
87,43,"Sat Jan 26, 2019",Washington,0,0%,-145,-110,-,-,-,+180,-,-,-,+180,-,-,-,+180,-,-,-,+180,-,-,-,+180,-,-,-,+180,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
88,44,"Sat Jan 26, 2019",Oregon State,0,46%,-,-220,-,-,-,+1000,-,-,-,+1000,-,-,-,+1000,-,-,-,+1000,-,-,-,+1000,-,-,-,+1000,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
89,44,"Sat Jan 26, 2019",Elon,0,54%,-,+180,-,-,-,-1500,-,-,-,-1500,-,-,-,-1500,-,-,-,-1500,-,-,-,-1500,-,-,-,-1500,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
90,45,"Sat Jan 26, 2019",NC-Wilmington,0,90%,-123,+115,-,-,-,+125,-,-,-,+125,-,-,-,+125,-,-,-,+125,-,-,-,+125,-,-,-,+125,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
91,45,"Sat Jan 26, 2019",Boston College,0,10%,+103,-135,-,-,-,-145,-,-,-,-145,-,-,-,-145,-,-,-,-145,-,-,-,-145,-,-,-,-145,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
92,46,"Sat Jan 26, 2019",Wake Forest,0,91%,+1000,+125,-,-,-,+220,-,-,-,+220,-,-,-,+220,-,-,-,+220,-,-,-,+220,-,-,-,+220,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
93,46,"Sat Jan 26, 2019",West Virginia,0,9%,-1500,-145,-,-,-,-260,-,-,-,-260,-,-,-,-260,-,-,-,-260,-,-,-,-260,-,-,-,-260,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
94,47,"Sat Jan 26, 2019",(1) Tennessee,0,0%,-,+220,-,-,-,+600,-,-,-,+600,-,-,-,+600,-,-,-,+600,-,-,-,+600,-,-,-,+600,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
95,47,"Sat Jan 26, 2019",Northeastern,0,100%,-,-260,-,-,-,-900,-,-,-,-900,-,-,-,-900,-,-,-,-900,-,-,-,-900,-,-,-,-900,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
96,48,"Sat Jan 26, 2019",James Madison,0,47%,+475,+600,-,-,-,+100,-,-,-,+100,-,-,-,+100,-,-,-,+100,-,-,-,+100,-,-,-,+100,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
97,48,"Sat Jan 26, 2019",Portland,0,53%,-650,-900,-,-,-,-120,-,-,-,-120,-,-,-,-120,-,-,-,-120,-,-,-,-120,-,-,-,-120,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
98,49,"Sat Jan 26, 2019",Pacific,0,0%,-260,+100,-,-,-,+325,-,-,-,+325,-,-,-,+325,-,-,-,+325,-,-,-,+325,-,-,-,+325,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
99,49,"Sat Jan 26, 2019",Fresno State,0,100%,+220,-120,-,-,-,-400,-,-,-,-400,-,-,-,-400,-,-,-,-400,-,-,-,-400,-,-,-,-400,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
100,50,"Sat Jan 26, 2019",Colorado State,0,45%,+160,+1500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
101,50,"Sat Jan 26, 2019",Oakland,0,55%,-185,-3000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
102,51,"Sat Jan 26, 2019",Illinois-Chicago,0,100%,-,+325,-,-,-,+450,-,-,-,+450,-,-,-,+450,-,-,-,+450,-,-,-,+450,-,-,-,+450,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
103,51,"Sat Jan 26, 2019",Idaho State,0,0%,-,-400,-,-,-,-600,-,-,-,-600,-,-,-,-600,-,-,-,-600,-,-,-,-600,-,-,-,-600,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
104,52,"Sat Jan 26, 2019",Montana State,0,67%,-,+1000,-,-,-,+360,-,-,-,+360,-,-,-,+360,-,-,-,+360,-,-,-,+360,-,-,-,+360,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
105,52,"Sat Jan 26, 2019",New Orleans,0,33%,-,-1500,-,-,-,-450,-,-,-,-450,-,-,-,-450,-,-,-,-450,-,-,-,-450,-,-,-,-450,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
106,53,"Sat Jan 26, 2019",Incarnate Word,0,100%,-,+450,-,-,-,+1400,-,-,-,+1400,-,-,-,+1400,-,-,-,+1400,-,-,-,+1400,-,-,-,+1400,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
107,53,"Sat Jan 26, 2019",Houston Baptist,0,0%,-,-600,-,-,-,-2500,-,-,-,-2500,-,-,-,-2500,-,-,-,-2500,-,-,-,-2500,-,-,-,-2500,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
108,54,"Sat Jan 26, 2019",McNeese State,0,52%,-,+360,-,-,-,+255,-,-,-,+255,-,-,-,+255,-,-,-,+255,-,-,-,+255,-,-,-,+255,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
109,54,"Sat Jan 26, 2019",Fairleigh Dickinson,0,48%,-,-450,-,-,-,-310,-,-,-,-310,-,-,-,-310,-,-,-,-310,-,-,-,-310,-,-,-,-310,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
110,55,"Sat Jan 26, 2019",Bryant University,0,50%,-,+1400,-,-,-,+345,-,-,-,+345,-,-,-,+345,-,-,-,+345,-,-,-,+345,-,-,-,+345,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
111,55,"Sat Jan 26, 2019",Winthrop,0,50%,-,-2500,-,-,-,-430,-,-,-,-430,-,-,-,-430,-,-,-,-430,-,-,-,-430,-,-,-,-430,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
112,56,"Sat Jan 26, 2019",Presbyterian,0,50%,-,+255,-,-,-,-125,-,-,-,-125,-,-,-,-125,-,-,-,-125,-,-,-,-125,-,-,-,-125,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
113,56,"Sat Jan 26, 2019",Bethune-Cookman,0,50%,-,-310,-,-,-,+105,-,-,-,+105,-,-,-,+105,-,-,-,+105,-,-,-,+105,-,-,-,+105,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
114,57,"Sat Jan 26, 2019",Morgan State,0,50%,-,+345,-,-,-,+100,-,-,-,+100,-,-,-,+100,-,-,-,+100,-,-,-,+100,-,-,-,+100,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
115,57,"Sat Jan 26, 2019",Southeastern Louisiana,0,50%,-,-430,-,-,-,-120,-,-,-,-120,-,-,-,-120,-,-,-,-120,-,-,-,-120,-,-,-,-120,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
116,58,"Sat Jan 26, 2019",Northwestern State,0,100%,-,+2000,-,-,-,-110,-,-,-,-110,-,-,-,-110,-,-,-,-110,-,-,-,-110,-,-,-,-110,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
117,58,"Sat Jan 26, 2019",North Carolina Central,0,0%,-,-4000,-,-,-,-110,-,-,-,-110,-,-,-,-110,-,-,-,-110,-,-,-,-110,-,-,-,-110,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
118,59,"Sat Jan 26, 2019",Bucknell,0,0%,-,+100,-,-,-,-125,-,-,-,-125,-,-,-,-125,-,-,-,-125,-,-,-,-125,-,-,-,-125,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
119,59,"Sat Jan 26, 2019",American University,0,100%,-,-120,-,-,-,+105,-,-,-,+105,-,-,-,+105,-,-,-,+105,-,-,-,+105,-,-,-,+105,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
120,60,"Sat Jan 26, 2019",Florida A&M,0,67%,-,-110,-,-,-,-155,-,-,-,-155,-,-,-,-155,-,-,-,-155,-,-,-,-155,-,-,-,-155,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
121,60,"Sat Jan 26, 2019",Coppin State,0,33%,-,-110,-,-,-,+135,-,-,-,+135,-,-,-,+135,-,-,-,+135,-,-,-,+135,-,-,-,+135,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
122,61,"Sat Jan 26, 2019",Delaware State,0,50%,-,-125,-,-,-,+160,-,-,-,+160,-,-,-,+160,-,-,-,+160,-,-,-,+160,-,-,-,+160,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
123,61,"Sat Jan 26, 2019",Howard,0,50%,-,+105,-,-,-,-185,-,-,-,-185,-,-,-,-185,-,-,-,-185,-,-,-,-185,-,-,-,-185,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
124,62,"Sat Jan 26, 2019",Rutgers,0,0%,+255,-155,-,-,-,-102,-,-,-,-102,-,-,-,-102,-,-,-,-102,-,-,-,-102,-,-,-,-102,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
125,62,"Sat Jan 26, 2019",Penn State,0,100%,-310,+135,-,-,-,-118,-,-,-,-118,-,-,-,-118,-,-,-,-118,-,-,-,-118,-,-,-,-118,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
126,63,"Sat Jan 26, 2019",Samford,0,50%,-,+160,-,-,-,+220,-,-,-,+220,-,-,-,+220,-,-,-,+220,-,-,-,+220,-,-,-,+220,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
127,63,"Sat Jan 26, 2019",Furman,0,50%,-,-185,-,-,-,-260,-,-,-,-260,-,-,-,-260,-,-,-,-260,-,-,-,-260,-,-,-,-260,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
128,64,"Sat Jan 26, 2019",SIU-Edwardsville,0,88%,+130,-102,-,-,-,+200,-,-,-,+200,-,-,-,+200,-,-,-,+200,-,-,-,+200,-,-,-,+200,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
129,64,"Sat Jan 26, 2019",Tennessee-Martin,0,13%,-150,-118,-,-,-,-240,-,-,-,-240,-,-,-,-240,-,-,-,-240,-,-,-,-240,-,-,-,-240,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
130,65,"Sat Jan 26, 2019",Western Illinois,0,0%,-,+220,-,-,-,+1400,-,-,-,+1400,-,-,-,+1400,-,-,-,+1400,-,-,-,+1400,-,-,-,+1400,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
131,65,"Sat Jan 26, 2019",South Dakota,0,100%,-,-260,-,-,-,-2500,-,-,-,-2500,-,-,-,-2500,-,-,-,-2500,-,-,-,-2500,-,-,-,-2500,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
132,66,"Sat Jan 26, 2019",Belmont,0,95%,-135,+200,-,-,-,-310,-,-,-,-310,-,-,-,-310,-,-,-,-310,-,-,-,-310,-,-,-,-310,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
133,66,"Sat Jan 26, 2019",Austin Peay,0,5%,+115,-240,-,-,-,+255,-,-,-,+255,-,-,-,+255,-,-,-,+255,-,-,-,+255,-,-,-,+255,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
134,67,"Sat Jan 26, 2019",Central Arkansas,0,67%,-,+1400,-,-,-,-200,-,-,-,-200,-,-,-,-200,-,-,-,-200,-,-,-,-200,-,-,-,-200,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
135,67,"Sat Jan 26, 2019",Abilene Christian,0,33%,-,-2500,-,-,-,+170,-,-,-,+170,-,-,-,+170,-,-,-,+170,-,-,-,+170,-,-,-,+170,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
136,68,"Sat Jan 26, 2019",Longwood,0,100%,-,-310,-,-,-,+180,-,-,-,+180,-,-,-,+180,-,-,-,+180,-,-,-,+180,-,-,-,+180,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
137,68,"Sat Jan 26, 2019",USC Upstate,0,0%,-,+255,-,-,-,-220,-,-,-,-220,-,-,-,-220,-,-,-,-220,-,-,-,-220,-,-,-,-220,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
138,69,"Sat Jan 26, 2019",Marshall,0,0%,-102,-200,-,-,-,+280,-,-,-,+280,-,-,-,+280,-,-,-,+280,-,-,-,+280,-,-,-,+280,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
139,69,"Sat Jan 26, 2019",Southern Miss,0,100%,-118,+170,-,-,-,-340,-,-,-,-340,-,-,-,-340,-,-,-,-340,-,-,-,-340,-,-,-,-340,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
140,70,"Sat Jan 26, 2019",Northern Illinois,0,100%,+160,+180,-,-,-,-280,-,-,-,-280,-,-,-,-280,-,-,-,-280,-,-,-,-280,-,-,-,-280,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
141,70,"Sat Jan 26, 2019",Akron,0,0%,-185,-220,-,-,-,+240,-,-,-,+240,-,-,-,+240,-,-,-,+240,-,-,-,+240,-,-,-,+240,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
142,71,"Sat Jan 26, 2019",Western Kentucky,0,0%,+135,+280,-,-,-,+885,-,-,-,+885,-,-,-,+885,-,-,-,+885,-,-,-,+885,-,-,-,+885,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
143,71,"Sat Jan 26, 2019",Louisiana Tech,0,100%,-155,-340,-,-,-,-1350,-,-,-,-1350,-,-,-,-1350,-,-,-,-1350,-,-,-,-1350,-,-,-,-1350,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
144,72,"Sat Jan 26, 2019",Texas State,0,0%,+125,-280,-,-,-,-280,-,-,-,-280,-,-,-,-280,-,-,-,-280,-,-,-,-280,-,-,-,-280,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
145,72,"Sat Jan 26, 2019",Georgia Southern,0,100%,-145,+240,-,-,-,+240,-,-,-,+240,-,-,-,+240,-,-,-,+240,-,-,-,+240,-,-,-,+240,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
146,73,"Sat Jan 26, 2019",Coastal Carolina,0,50%,-123,+885,-,-,-,+360,-,-,-,+360,-,-,-,+360,-,-,-,+360,-,-,-,+360,-,-,-,+360,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
147,73,"Sat Jan 26, 2019",Arkansas State,0,50%,+103,-1350,-,-,-,-450,-,-,-,-450,-,-,-,-450,-,-,-,-450,-,-,-,-450,-,-,-,-450,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
148,74,"Sat Jan 26, 2019",Mercer,0,50%,-,-280,-,-,-,+255,-,-,-,+255,-,-,-,+255,-,-,-,+255,-,-,-,+255,-,-,-,+255,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
149,74,"Sat Jan 26, 2019",UNC Greensboro,0,50%,-,+240,-,-,-,-310,-,-,-,-310,-,-,-,-310,-,-,-,-310,-,-,-,-310,-,-,-,-310,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
