,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Payout_if_Win_Long,Payout_if_Lose_Long,Payout_if_Win_Short,Payout_if_Lose_Short,Expected_Value_Long,Expected_Value_Short,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Edge_Long_5ticks,Edge_Long_10ticks,Breakeven_Odds_Net_Comm_Short,Edge_Short_5ticks,Edge_Short_10ticks
0,0,"Mon Jan 28, 2019",Golden State,0,56%,-345,-305,-295,-315,-305,-370,-350,-320,-340,-350,-305,-310,-295,-321,-329,-329,-329,-450,-,-,-445,-315,-350,-350,-320,-370,-300,-,-330,-335.92,0.7689809215129784,0.7489809215129783,-295,0.7468354430379747,1,0,0.3389830508474576,-1,1,-0.3389830508474576,0.0028727593139879493,-0.0028727593139879493,-298.37609397155944,0.3351474934501012,0.34185044331910325,0.10838172667525706,0.1808722270836818,0.32844454358109915,0.04246942764538936,0.07991847372103827
1,0,"Mon Jan 28, 2019",Indiana,0,44%,+285,+269,+265,+256,+255,+285,+280,+260,+260,+281,+255,+255,+265,+265,+269,+269,+269,+360,-,-,+340,+256,+281,+280,+260,+285,+290,-,+265,275.0,0.26767630959727806,0.24767630959727807,360,0.2173913043478261,1,0,3.6,-1,1,-3.6,0.1393110241474791,-0.1393110241474791,303.7527858946223,3.0375278589462233,3.0982784161251478,0.008712790186351793,0.01244860502670648,2.976777301767299,0.02743028928791824,0.039814104767782243
2,1,"Mon Jan 28, 2019",New York,0,90%,+600,+659,+660,+755,+675,+600,+665,+600,+600,+755,+675,+650,+660,+650,+655,+648,+673,+670,-,-,+725,+755,+755,+665,+650,+600,+720,-,+600,668.8,0.13060297375985142,0.11060297375985141,755,0.11695906432748537,0,1,7.55,-1,1,-7.55,-0.05434457435327045,0.05434457435327045,804.1348220629826,8.041348220629827,8.202175185042423,0.0028256900380715403,0.003474780675883863,7.88052125621723,0.023318089212795545,0.028848237900788054
3,1,"Mon Jan 28, 2019",Charlotte,0,10%,-900,-832,-840,-1200,-900,-1000,-915,-900,-900,-1200,-900,-900,-840,-935,-955,-948,-923,-940,-,-,-1050,-1200,-1200,-915,-850,-1000,-780,-,-900,-956.92,0.904271861839011,0.884271861839011,-780,0.8863636363636362,0,1,0.1282051282051282,-1,1,-0.1282051282051282,-0.0023599507457312263,0.0023599507457312263,-764.0940879986364,0.130873934991339,0.1334914136911658,0.25357129752938634,0.38862991795982316,0.12825645629151222,0.04652815585517034,0.09074174894712089
4,2,"Mon Jan 28, 2019",Brooklyn,0,56%,+425,+479,+485,+492,+475,+435,+495,+470,+450,+492,+475,+450,+485,+472,+475,+475,+475,+485,-,-,+495,+492,+492,+495,+475,+435,+500,-,+475,476.96,0.17348797290047813,0.15348797290047814,500,0.16666666666666666,0,1,5.0,-1,1,-5.0,-0.07907216259713123,0.07907216259713123,551.5168459801093,5.515168459801093,5.6254718289971155,0.004335258799330901,0.005637795241356099,5.404865090605072,0.024604639187014166,0.032279037832038115
5,2,"Mon Jan 28, 2019",Boston,0,44%,-550,-575,-575,-675,-600,-670,-645,-650,-600,-675,-600,-600,-575,-625,-650,-650,-650,-670,-,-,-690,-675,-675,-645,-650,-670,-510,-,-650,-634.0,0.8632593378890528,0.8432593378890528,-510,0.8360655737704918,1,0,0.19607843137254902,-1,1,-0.19607843137254902,0.008604306102592607,-0.008604306102592607,-537.9965393358877,0.1858748015804,0.189592297612008,0.18906192138958536,0.30201337450039156,0.18215730554879198,0.045297780136671614,0.08746074703112425
6,3,"Mon Jan 28, 2019",Denver,0,67%,-200,-210,-210,-225,-215,-235,-225,-220,-225,-225,-215,-220,-210,-218,-225,-225,-225,-250,-,-,-275,-225,-225,-240,-250,-235,-208,-,-225,-226.44,0.6930818323465945,0.6730818323465945,-208,0.6753246753246753,0,1,0.4807692307692308,-1,1,-0.4807692307692308,-0.0033211328713889654,0.0033211328713889654,-205.8869463199082,0.48570344933194304,0.4954175183185819,0.07369116982949774,0.12402481337174141,0.4759893803453042,0.040192454970397806,0.0738465465877276
7,3,"Mon Jan 28, 2019",Memphis,0,33%,+170,+189,+190,+188,+185,+195,+190,+180,+185,+188,+185,+190,+190,+186,+185,+185,+185,+210,-,-,+220,+188,+188,+200,+210,+195,+197,-,+185,191.56,0.34331258458734865,0.32331258458734863,220,0.3125,1,0,2.2,-1,1,-2.2,0.034600270679515654,-0.034600270679515654,209.29819860749413,2.0929819860749412,2.13484162579644,0.013593377747366063,0.020522710082707892,2.0511223463534423,0.02969937753762053,0.045865006766988015
8,4,"Mon Jan 28, 2019",Atlanta,0,41%,+320,+217,+220,+211,+210,+215,+210,+210,+220,+211,+210,+210,+220,+213,+215,+215,+215,+210,-,-,+220,+211,+211,+210,+220,+215,+222,-,+215,214.24,0.3182802116673286,0.2982802116673286,222,0.3105590062111801,0,1,2.22,-1,1,-2.22,-0.039537718431201796,0.039537718431201796,235.25522675815256,2.3525522675815256,2.399603312933156,0.011817589483644596,0.017547751159729435,2.305501222229895,0.02894840635001983,0.04386241693338633
9,4,"Mon Jan 28, 2019",L.A. Clippers,0,59%,-425,-244,-240,-255,-250,-260,-260,-250,-260,-255,-250,-250,-240,-254,-255,-255,-255,-260,-,-,-275,-255,-255,-260,-260,-260,-240,-,-260,-254.32,0.7176354596414876,0.6976354596414875,-240,0.7058823529411765,0,1,0.4166666666666667,-1,1,-0.4166666666666667,-0.01168309884122598,0.01168309884122598,-230.72661192820559,0.4334133768284894,0.4420816443650592,0.08317535160665468,0.13985132601218458,0.4247451092919196,0.0409290637892446,0.07581083677131903
