,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Payout_if_Win_Long,Payout_if_Lose_Long,Payout_if_Win_Short,Payout_if_Lose_Short,Expected_Value_Long,Expected_Value_Short,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Edge_Long_5ticks,Edge_Long_10ticks,Breakeven_Odds_Net_Comm_Short,Edge_Short_5ticks,Edge_Short_10ticks
0,0,"Mon Jan 28, 2019",Golden State,0,55%,-345,-290,-295,-315,-305,-340,-320,-310,-330,-315,-305,-310,-295,-301,-315,-315,-315,-375,-,-,-335,-315,-315,-320,-320,-340,-290,-,-310,-315.84,0.7590956667002541,0.719095666700254,-290,0.7435897435897436,0,1,0.3448275862068966,-1,1,-0.3448275862068966,-0.032940310299658326,0.032940310299658326,-255.99308428358248,0.39063555283088275,1.3984482638875004,0.5251609986121962,0.5316321819276922,1.382822841774265,-0.6775227966992463,-0.6415680133642335
1,0,"Mon Jan 28, 2019",Indiana,0,45%,+285,+256,+265,+256,+255,+270,+260,+255,+255,+256,+255,+255,+265,+250,+255,+255,+255,+315,-,-,+260,+256,+256,+260,+260,+270,+275,-,+250,260.8,0.27746685837724255,0.23746685837724255,315,0.24096385542168672,0,1,3.15,-1,1,-3.15,-0.014512537734443387,0.014512537734443387,321.1113950104939,3.211113950104939,4.275336229107038,0.061172322823833815,0.06318696268603008,4.14689167110284,-0.21034285262592534,-0.19846950970706323
2,1,"Mon Jan 28, 2019",New York,0,91%,+600,+644,+635,+733,+675,+600,+665,+600,+600,+733,+675,+640,+635,+636,+655,+648,+673,+670,-,-,+730,+733,+733,+665,+650,+600,+680,-,+600,660.32,0.13195596630721407,0.09195596630721406,733,0.12004801920768307,0,1,7.33,-1,1,-7.33,-0.23400680066090696,0.23400680066090696,987.4770177055372,9.874770177055371,11.07226558059648,0.010313963865110154,0.01067934187126808,10.677274773514263,-0.06919728731799746,-0.0645994890026369
3,1,"Mon Jan 28, 2019",Charlotte,0,9%,-900,-809,-800,-1150,-900,-1000,-915,-900,-900,-1150,-900,-840,-800,-909,-955,-948,-923,-940,-,-,-1055,-1150,-1150,-915,-850,-1000,-780,-,-900,-941.56,0.9029528604521774,0.8629528604521773,-780,0.8863636363636362,0,1,0.1282051282051282,-1,1,-0.1282051282051282,-0.02641215743856916,0.02641215743856916,-629.6759372719702,0.1588118492080918,1.1619880861922536,0.7498765512795447,0.7543566375184652,1.15563561222393,-0.817064274638612,-0.7739166316160031
4,2,"Mon Jan 28, 2019",Brooklyn,0,56%,+425,+479,+485,+492,+475,+435,+495,+470,+450,+492,+475,+450,+485,+472,+475,+475,+475,+485,-,-,+495,+492,+492,+495,+475,+435,+520,-,+475,477.76,0.17327291913703732,0.13327291913703732,520,0.16129032258064516,0,1,5.2,-1,1,-5.2,-0.17370790135036862,0.17370790135036862,650.339983903072,6.50339983903072,7.633467835811335,0.020468766196708024,0.021198090707621277,7.3733318422501055,-0.10927473156292622,-0.10261108560607435
5,2,"Mon Jan 28, 2019",Boston,0,44%,-550,-575,-575,-675,-600,-670,-645,-650,-600,-675,-600,-600,-575,-625,-650,-650,-650,-670,-,-,-690,-675,-675,-645,-650,-670,-560,-,-650,-636.0,0.8637561088776273,0.8237561088776273,-560,0.8484848484848485,0,1,0.17857142857142858,-1,1,-0.17857142857142858,-0.029144585965653558,0.029144585965653558,-467.39555262409783,0.2139515436947789,1.2182305745686746,0.6847877740523032,0.6900587917902583,1.2096725128208834,-0.7790434256112985,-0.7378556201674171
6,3,"Mon Jan 28, 2019",Denver,0,63%,-200,-202,-200,-225,-215,-230,-225,-220,-225,-225,-215,-220,-200,-211,-220,-220,-220,-230,-,-,-245,-225,-225,-240,-230,-230,-202,-,-225,-221.0,0.6880871019573387,0.6480871019573387,-200,0.6666666666666666,0,1,0.5,-1,1,-0.5,-0.027869347063992023,0.027869347063992023,-184.16122442854396,0.5430024713959306,1.5538625208238492,0.42867122717157724,0.4353046647162065,1.532142421968012,-0.6086444888986184,-0.5762401338007515
7,3,"Mon Jan 28, 2019",Memphis,0,37%,+170,+182,+185,+188,+185,+190,+190,+180,+185,+188,+185,+190,+185,+180,+180,+180,+180,+190,-,-,+200,+188,+188,+200,+190,+190,+196,-,+185,187.2,0.3483178513328724,0.30831785133287243,200,0.3333333333333333,0,1,2.0,-1,1,-2.0,-0.07504644600138277,0.07504644600138277,224.34061008045867,2.2434061008045867,3.2882742228206783,0.1011203287510726,0.10417789595130524,3.198537978788495,-0.27906831579288627,-0.2636524232262426
8,4,"Mon Jan 28, 2019",Atlanta,0,41%,+320,+215,+220,+211,+210,+215,+210,+210,+220,+211,+210,+210,+220,+211,+215,+215,+215,+210,-,-,+220,+211,+211,+210,+220,+215,+222,-,+215,214.08,0.31844251145452307,0.2784425114545231,222,0.3105590062111801,0,1,2.22,-1,1,-2.22,-0.1034151131164357,0.1034151131164357,259.14056182592867,2.591405618259287,3.643233730624472,0.08306969154272396,0.08567937122039675,3.5395775058941013,-0.2500892361108875,-0.2361671105381613
9,4,"Mon Jan 28, 2019",L.A. Clippers,0,59%,-425,-242,-240,-255,-250,-260,-260,-250,-260,-255,-250,-250,-240,-252,-255,-255,-255,-260,-,-,-275,-255,-255,-260,-260,-260,-238,-,-260,-254.08,0.7174336452058211,0.6774336452058211,-238,0.7041420118343196,0,1,0.42016806722689076,-1,1,-0.42016806722689076,-0.037930369413581855,0.037930369413581855,-210.01373365119667,0.4761593361607768,1.4856825228839923,0.4673860930669822,0.474009346748205,1.4666361494375613,-0.6371106358496464,-0.6032389535893553
10,5,"Tuesday, January 29, 2019",Washington,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,0.038461538461538464,1.0377073906485672,-0.9961394994106635,-0.9541190507755534,1.0392464678178963,1.0795698587127158,1.0775698587127158
11,5,"Tuesday, January 29, 2019",Cleveland,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,0.038461538461538464,1.0377073906485672,-0.9961394994106635,-0.9541190507755534,1.0392464678178963,1.0795698587127158,1.0775698587127158
12,6,"Tuesday, January 29, 2019",Milwaukee,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,0.038461538461538464,1.0377073906485672,-0.9961394994106635,-0.9541190507755534,1.0392464678178963,1.0795698587127158,1.0775698587127158
13,6,"Tuesday, January 29, 2019",Detroit,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,0.038461538461538464,1.0377073906485672,-0.9961394994106635,-0.9541190507755534,1.0392464678178963,1.0795698587127158,1.0775698587127158
14,7,"Tuesday, January 29, 2019",Oklahoma City,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,0.038461538461538464,1.0377073906485672,-0.9961394994106635,-0.9541190507755534,1.0392464678178963,1.0795698587127158,1.0775698587127158
15,7,"Tuesday, January 29, 2019",Orlando,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,0.038461538461538464,1.0377073906485672,-0.9961394994106635,-0.9541190507755534,1.0392464678178963,1.0795698587127158,1.0775698587127158
16,8,"Tuesday, January 29, 2019",Chicago,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,0.038461538461538464,1.0377073906485672,-0.9961394994106635,-0.9541190507755534,1.0392464678178963,1.0795698587127158,1.0775698587127158
17,8,"Tuesday, January 29, 2019",Brooklyn,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,0.038461538461538464,1.0377073906485672,-0.9961394994106635,-0.9541190507755534,1.0392464678178963,1.0795698587127158,1.0775698587127158
18,9,"Tuesday, January 29, 2019",New Orleans,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,0.038461538461538464,1.0377073906485672,-0.9961394994106635,-0.9541190507755534,1.0392464678178963,1.0795698587127158,1.0775698587127158
19,9,"Tuesday, January 29, 2019",Houston,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,0.038461538461538464,1.0377073906485672,-0.9961394994106635,-0.9541190507755534,1.0392464678178963,1.0795698587127158,1.0775698587127158
