,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Average_Odds,Average_Probs,Max_Odds,Max_Implied_Prob,Consensus_Minus_Alpha,Signal,Payout_if_Win,Expected_Value
0,0,"Wed Jan 23, 2019",Toronto,0,50%,+185,+201,+205,+199,+200,+200,+200,+190,+190,+199,+200,+200,+205,+198,+200,+200,+200,+195,-,-,+185,+199,+199,+200,+185,+200,+204,-,+190,197.76,0.3359531051066347,205,0.3278688524590164,0.2859531051066347,0,2.05,-0.12784302942476433
1,0,"Wed Jan 23, 2019",Indiana,0,50%,-200,-225,-225,-240,-240,-240,-235,-230,-230,-240,-240,-235,-225,-234,-240,-240,-240,-245,-,-,-230,-240,-240,-235,-225,-240,-218,-,-230,-234.48,0.7009028549011681,-218,0.6855345911949686,0.6509028549011681,0,0.45871559633027525,-0.050517853859763984
2,1,"Wed Jan 23, 2019",Cleveland,0,48%,+1500,+1125,+1200,+1175,+1075,-,+1120,+900,+1000,+1175,+1075,+1500,+1200,+1111,-,-,-,-,-,-,+1300,+1175,+1175,+1120,-,-,+1150,-,+1100,1148.6666666666667,0.08078327045087919,1500,0.0625,0.030783270450879183,0,15.0,-0.5074676727859331
3,1,"Wed Jan 23, 2019",Boston,0,52%,-3000,-1648,-1500,-2500,-1700,-,-1670,-1818,-1800,-2500,-1700,-3000,-1500,-2083,-,-,-,-,-,-,-3065,-2500,-2500,-1670,-,-,-1450,-,-1800,-2022.4444444444443,0.950458947497126,-1450,0.9354838709677419,0.900458947497126,0,0.06896551724137931,-0.03744043543410673
4,2,"Wed Jan 23, 2019",Orlando,0,50%,+1500,+193,+215,+192,+200,+210,+200,+195,+190,+192,+200,+205,+215,+197,+205,+200,+205,+190,-,-,+190,+192,+192,+200,+200,+210,+206,-,+190,199.36,0.3342655817057134,215,0.31746031746031744,0.2842655817057134,0,2.15,-0.10456341762700283
5,2,"Wed Jan 23, 2019",Brooklyn,0,50%,-2000,-215,-235,-230,-240,-250,-235,-235,-230,-230,-240,-245,-235,-233,-245,-240,-245,-235,-,-,-230,-230,-230,-235,-240,-250,-220,-,-230,-235.32,0.7016007243141076,-215,0.6825396825396826,0.6516007243141075,0,0.46511627906976744,-0.04532917135374942
6,3,"Wed Jan 23, 2019",Houston,0,63%,-310,-297,-295,-310,-300,-330,-320,-300,-330,-310,-300,-310,-295,-312,-310,-310,-310,-310,-,-,-325,-310,-310,-320,-300,-330,-286,-,-310,-309.6,0.7556725004203689,-286,0.7409326424870466,0.7056725004203689,0,0.34965034965034963,-0.04758886306901264
7,3,"Wed Jan 23, 2019",New York,0,37%,+255,+262,+265,+252,+250,+265,+260,+250,+270,+252,+250,+255,+265,+258,+250,+250,+250,+250,-,-,+260,+252,+252,+260,+250,+265,+264,-,+250,256.28,0.28077097363145037,270,0.27027027027027023,0.23077097363145038,0,2.7,-0.1461473975636336
8,4,"Wed Jan 23, 2019",L.A. Clippers,0,0%,+200,+186,+177,+172,+182,+170,+180,+180,+170,+172,+182,+170,+177,+183,+175,+175,+175,+175,-,-,+170,+172,+172,+180,+170,+170,+196,-,+170,176.04,0.3624496580245654,196,0.33783783783783783,0.3124496580245654,0,1.96,-0.07514901224728632
9,4,"Wed Jan 23, 2019",Miami,0,100%,-220,-208,-192,-205,-212,-200,-210,-220,-200,-205,-212,-200,-192,-216,-210,-210,-210,-210,-,-,-200,-205,-205,-210,-200,-200,-208,-,-200,-205.6,0.672617755697389,-192,0.6575342465753424,0.622617755697389,0,0.5208333333333334,-0.05310216321022093
