,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Average_Odds,Average_Probs,Max_Odds,Max_Implied_Prob,Consensus_Minus_Alpha,Signal,Payout_if_Win,Expected_Value
0,0,"Tue Jan 22, 2019",Sacramento,0,37%,+450,+530,+510,+520,+500,+530,+510,+520,+500,+530,+510,+520,+500,+530,+510,+520,+500,+530,+510,+520,+500,+530,+510,+520,+500,+530,+510,+520,+500,514.4444444444445,0.16280077261921086,530,0.15873015873015872,0.11280077261921086,0,5.3,-0.2893551324989716
1,0,"Tue Jan 22, 2019",Toronto,0,63%,-675,-645,-615,-725,-650,-645,-615,-725,-650,-645,-615,-725,-650,-645,-615,-725,-650,-645,-615,-725,-650,-645,-615,-725,-650,-645,-615,-725,-650,-659.2592592592592,0.8679182115423727,-615,0.8601398601398601,0.8179182115423727,0,0.16260162601626016,-0.0490869573125261
2,1,"Tue Jan 22, 2019",Portland,0,43%,+180,+151,+160,+148,+158,+151,+160,+148,+158,+151,+160,+148,+158,+151,+160,+148,+158,+151,+160,+148,+158,+151,+160,+148,+158,+151,+160,+148,+158,154.37037037037038,0.39327795848350283,160,0.3846153846153846,0.34327795848350284,0,1.6,-0.10747730794289256
3,1,"Tue Jan 22, 2019",Oklahoma City,0,57%,-220,-168,-170,-170,-178,-168,-170,-170,-178,-168,-170,-170,-178,-168,-170,-170,-178,-168,-170,-170,-178,-168,-170,-170,-178,-168,-170,-170,-178,-171.62962962962962,0.6317786382649915,-168,0.6268656716417911,0.5817786382649914,0,0.5952380952380952,-0.07192455324394226
4,2,"Tue Jan 22, 2019",L.A. Clippers,0,54%,+165,+140,+135,+131,+135,+140,+135,+131,+135,+140,+135,+131,+135,+140,+135,+131,+135,+140,+135,+131,+135,+140,+135,+131,+135,+140,+135,+131,+135,135.07407407407408,0.42547221625235804,140,0.4166666666666667,0.37547221625235805,0,1.4,-0.0988666809943407
5,2,"Tue Jan 22, 2019",Dallas,0,46%,-205,-155,-145,-151,-155,-155,-145,-151,-155,-155,-145,-151,-155,-155,-145,-151,-155,-155,-145,-151,-155,-155,-145,-151,-155,-155,-145,-151,-155,-151.37037037037038,0.6020730853947008,-145,0.5918367346938775,0.5520730853947008,0,0.6896551724137931,-0.06718685571240207
6,3,"Tue Jan 22, 2019",Minnesota,0,42%,-240,-173,-170,-170,-177,-173,-170,-170,-177,-173,-170,-170,-177,-173,-170,-170,-177,-173,-170,-170,-177,-173,-170,-170,-177,-173,-170,-170,-177,-172.4814814814815,0.6329606223977128,-170,0.6296296296296295,0.5829606223977127,0,0.5882352941176471,-0.0741213644271621
7,3,"Tue Jan 22, 2019",Phoenix,0,58%,+200,+156,+160,+148,+157,+156,+160,+148,+157,+156,+160,+148,+157,+156,+160,+148,+157,+156,+160,+148,+157,+156,+160,+148,+157,+156,+160,+148,+157,155.22222222222223,0.3919397683714552,160,0.3846153846153846,0.34193976837145523,0,1.6,-0.11095660223421633
8,4,"Tue Jan 22, 2019",Toronto,0,45%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
9,4,"Tue Jan 22, 2019",Indiana,0,55%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
10,5,"Tue Jan 22, 2019",Cleveland,0,61%,+1500,+1587,+1550,+1520,-,+1587,+1550,+1520,-,+1587,+1550,+1520,-,+1587,+1550,+1520,-,+1587,+1550,+1520,-,+1587,+1550,+1520,-,+1587,+1550,+1520,-,1550.6,0.06060010631241615,1587,0.05927682276229995,0.010600106312416147,0,15.87,-0.8211762065095396
11,5,"Tue Jan 22, 2019",Boston,0,39%,-3000,-2765,-2050,-4500,-,-2765,-2050,-4500,-,-2765,-2050,-4500,-,-2765,-2050,-4500,-,-2765,-2050,-4500,-,-2765,-2050,-4500,-,-2765,-2050,-4500,-,-3122.0,0.9656410303919027,-2050,0.9534883720930233,0.9156410303919027,0,0.04878048780487805,-0.03969355349141912
12,6,"Tue Jan 22, 2019",Orlando,0,63%,-,+1500,-,+1500,-,+1500,-,+1500,-,+1500,-,+1500,-,+1500,-,+1500,-,+1500,-,+1500,-,+1500,-,+1500,-,+1500,-,+1500,-,1500.0,0.0625,1500,0.0625,0.012499999999999997,0,15.0,-0.8
13,6,"Tue Jan 22, 2019",Brooklyn,0,37%,-,-2000,-,-2000,-,-2000,-,-2000,-,-2000,-,-2000,-,-2000,-,-2000,-,-2000,-,-2000,-,-2000,-,-2000,-,-2000,-,-2000,-,-2000.0,0.9523809523809524,-2000,0.9523809523809523,0.9023809523809524,0,0.05,-0.052499999999999984
14,7,"Tue Jan 22, 2019",Houston,0,100%,-310,-300,-290,-310,-,-300,-290,-310,-,-300,-290,-310,-,-300,-290,-310,-,-300,-290,-310,-,-300,-290,-310,-,-300,-290,-310,-,-300.0,0.7498905565978736,-290,0.7435897435897436,0.6998905565978736,0,0.3448275862068966,-0.05876787216148033
15,7,"Tue Jan 22, 2019",New York,0,0%,+255,+264,+260,+252,-,+264,+260,+252,-,+264,+260,+252,-,+264,+260,+252,-,+264,+260,+252,-,+264,+260,+252,-,+264,+260,+252,-,258.4,0.27907162282162284,264,0.2747252747252747,0.22907162282162286,0,2.64,-0.1661792929292928
16,8,"Tue Jan 22, 2019",L.A. Clippers,0,100%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
17,8,"Tue Jan 22, 2019",Miami,0,0%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
18,9,"Tue Jan 22, 2019",San Antonio,0,-,-,-,-,-,-310,-,-,-,-310,-,-,-,-310,-,-,-,-310,-,-,-,-310,-,-,-,-310,-,-,-,-310,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
19,9,"Tue Jan 22, 2019",Philadelphia,0,-,-,-,-,-,+260,-,-,-,+260,-,-,-,+260,-,-,-,+260,-,-,-,+260,-,-,-,+260,-,-,-,+260,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
20,10,"Tue Jan 22, 2019",Detroit,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
21,10,"Tue Jan 22, 2019",New Orleans,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
22,11,"Tue Jan 22, 2019",Atlanta,0,-,+125,+110,+115,+115,-,+110,+115,+115,-,+110,+115,+115,-,+110,+115,+115,-,+110,+115,+115,-,+110,+115,+115,-,+110,+115,+115,-,113.5,0.46843853820598,115,0.46511627906976744,0.41843853820598004,0,1.15,-0.10035714285714292
23,11,"Tue Jan 22, 2019",Chicago,0,-,-145,-122,-125,-135,-,-122,-125,-135,-,-122,-125,-135,-,-122,-125,-135,-,-122,-125,-135,-,-122,-125,-135,-,-122,-125,-135,-,-127.6,0.5603731390965435,-122,0.5495495495495496,0.5103731390965435,0,0.819672131147541,-0.07128822229973236
24,12,"Tue Jan 22, 2019",Charlotte,0,-,-102,+102,-103,-105,-,+102,-103,-105,-,+102,-103,-105,-,+102,-103,-105,-,+102,-103,-105,-,+102,-103,-105,-,+102,-103,-105,-,-42.2,0.5053693510646269,102,0.49504950495049505,0.4553693510646269,0,1.02,-0.08015391084945372
25,12,"Tue Jan 22, 2019",Memphis,0,-,-118,-112,-117,-115,-,-112,-117,-115,-,-112,-117,-115,-,-112,-117,-115,-,-112,-117,-115,-,-112,-117,-115,-,-112,-117,-115,-,-114.8,0.5344095457826722,-112,0.5283018867924528,0.4844095457826722,0,0.8928571428571429,-0.08308193119708468
26,13,"Tue Jan 22, 2019",Denver,0,-,+130,+141,+145,+135,-,+141,+145,+135,-,+141,+145,+135,-,+141,+145,+135,-,+141,+145,+135,-,+141,+145,+135,-,+141,+145,+135,-,140.3,0.4162746408707386,145,0.4081632653061224,0.36627464087073863,0,1.45,-0.10262712986669031
27,13,"Tue Jan 22, 2019",Utah,0,-,-150,-156,-155,-155,-,-156,-155,-155,-,-156,-155,-155,-,-156,-155,-155,-,-156,-155,-155,-,-156,-155,-155,-,-156,-155,-155,-,-155.3,0.6083026960784315,-155,0.607843137254902,0.5583026960784314,0,0.6451612903225806,-0.08150201612903218
28,14,"Tue Jan 22, 2019",Golden State,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
29,14,"Tue Jan 22, 2019",Washington,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
30,15,"Tue Jan 22, 2019",New Orleans,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
31,15,"Tue Jan 22, 2019",Oklahoma City,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
32,16,"Tue Jan 22, 2019",Portland,0,-,-,-,-,-,+110,-,-,-,+110,-,-,-,+110,-,-,-,+110,-,-,-,+110,-,-,-,+110,-,-,-,+110,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
33,16,"Tue Jan 22, 2019",Phoenix,0,-,-,-,-,-,-130,-,-,-,-130,-,-,-,-130,-,-,-,-130,-,-,-,-130,-,-,-,-130,-,-,-,-130,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
34,17,"Tue Jan 22, 2019",Minnesota,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
35,17,"Tue Jan 22, 2019",L.A. Lakers,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
