,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Average_Odds,Average_Probs,Max_Odds,Max_Implied_Prob,Consensus_Minus_Alpha,Signal,Payout_if_Win,Expected_Value
0,0,"Tue Jan 22, 2019",Sacramento,0,37%,+450,+530,+510,+520,+500,+425,+530,-,+525,+520,+500,+485,+510,+239,+470,+485,+485,+565,-,-,+510,+520,+492,+530,+500,+425,+540,-,+475,499.40909090909093,0.16727991705828354,540,0.15625,0.11727991705828354,0,5.4,-0.24940853082698522
1,0,"Tue Jan 22, 2019",Toronto,0,63%,-675,-645,-615,-725,-650,-650,-705,-,-700,-725,-650,-635,-615,-345,-670,-685,-685,-825,-,-,-690,-725,-675,-705,-700,-650,-610,-,-650,-670.9090909090909,0.8700063667462584,-610,0.8591549295774648,0.8200063667462584,0,0.16393442622950818,-0.0455663600166501
2,1,"Tue Jan 22, 2019",Portland,0,43%,+180,+151,+160,+148,+158,+165,+155,+155,+160,+148,+158,+155,+160,+150,+155,+155,+155,+150,-,-,+165,+148,+151,+155,+155,+165,+160,-,+155,155.6086956521739,0.3913499323763617,165,0.37735849056603776,0.3413499323763617,0,1.65,-0.09542267920264158
3,1,"Tue Jan 22, 2019",Oklahoma City,0,57%,-220,-168,-170,-170,-178,-190,-175,-175,-180,-170,-178,-175,-170,-175,-175,-175,-175,-180,-,-,-195,-170,-175,-175,-175,-190,-168,-,-175,-175.6086956521739,0.6370281944634251,-168,0.6268656716417911,0.587028194463425,0,0.5952380952380952,-0.0635502612131077
4,2,"Tue Jan 22, 2019",L.A. Clippers,0,54%,+165,+140,+135,+131,+135,+125,+135,+130,+130,+131,+135,+130,+135,+109,+125,+120,+120,+130,-,-,+130,+131,+125,+125,+125,+125,+142,-,+130,129.47826086956522,0.43597742468554523,140,0.4166666666666667,0.38597742468554525,0,1.4,-0.07365418075469155
5,2,"Tue Jan 22, 2019",Dallas,0,46%,-205,-155,-145,-151,-155,-145,-155,-150,-150,-151,-155,-150,-145,-145,-145,-140,-140,-150,-,-,-150,-151,-145,-145,-145,-145,-153,-,-150,-148.52173913043478,0.5975181442104746,-140,0.5833333333333334,0.5475181442104745,0,0.7142857142857143,-0.06139746706775795
6,3,"Tue Jan 22, 2019",Minnesota,0,42%,-240,-173,-170,-170,-177,-180,-175,-175,-170,-170,-177,-175,-170,-154,-175,-175,-175,-180,-,-,-175,-170,-180,-175,-175,-180,-185,-,-175,-174.65217391304347,0.6358487254735881,-170,0.6296296296296295,0.585848725473588,0,0.5882352941176471,-0.06953437718900723
7,3,"Tue Jan 22, 2019",Phoenix,0,58%,+200,+156,+160,+148,+157,+160,+155,+155,+150,+148,+157,+155,+160,+116,+155,+155,+155,+150,-,-,+150,+148,+155,+155,+155,+160,+158,-,+155,154.43478260869566,0.3931097485481868,160,0.3846153846153846,0.3431097485481868,0,1.6,-0.10791465377471421
8,4,"Tue Jan 22, 2019",Toronto,0,44%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+124,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
9,4,"Tue Jan 22, 2019",Indiana,0,56%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-179,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
