,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Kelly_Long_2ticks,Kelly_Long_5ticks,Breakeven_Odds_Net_Comm_Short,Kelly_Short_2ticks,Kelly_Short_5ticks
0,0,"Thu Feb 07, 2019 - Soccer",Real Betis Balompie,0,63%,+127,+161,+162,+161,+151,+155,+161,+150,+160,+161,+151,+160,+162,+160,+161,+161,+161,+150,-,-,+159,+161,+144,+161,+155,+155,+169,-,+135,157.08,0.3893,0.36929999999999996,169,0.3717,0,1,-0.0066,0.0,170.78,2.7078,2.742,0.0114,0.0173,2.6735999999999995,0.0121,0.0192
1,0,"Thu Feb 07, 2019 - Soccer",Valencia CF,0,28%,+186,+188,+193,+180,+181,+180,+188,+165,+175,+180,+181,+180,+193,+186,+188,+188,+188,+177,-,-,+176,+180,+200,+188,+180,+180,+200,-,+220,185.4,0.3508,0.3308,220,0.3125,1,0,0.0586,0.026618181818181843,202.3,3.023,3.0635,0.0096,0.0142,2.9825,0.0102,0.0155
2,0,"Thu Feb 07, 2019 - Soccer",Draw,0,9%,+203,+233,+226,+222,+205,+225,+233,+205,+220,+222,+205,+220,+226,+233,+233,+233,+233,+211,-,-,+211,+222,+227,+233,+223,+225,+236,-,+220,223.28,0.3096,0.28959999999999997,236,0.2976,0,1,-0.0269,0.0,245.3,3.453,3.5021,0.0079,0.0112,3.4039,0.0084,0.0122
3,1,"Friday, February 08, 2019 - Soccer",Real Valladolid,0,50%,+175,+200,+206,+197,+193,+195,+190,+190,-,+197,+193,+195,+206,+198,+200,+200,+200,+187,-,-,+192,+197,+197,+190,+192,+195,+220,-,+200,197.0833,0.3368,0.31679999999999997,220,0.3125,1,0,0.0138,0.006254545454545452,215.66,3.1566,3.1997,0.009,0.0131,3.1135,0.0095,0.0143
4,1,"Friday, February 08, 2019 - Soccer",Villarreal CF,0,50%,+132,+152,+151,+144,+151,+145,+140,+140,-,+144,+151,+145,+151,+151,+152,+152,+152,+138,-,-,+140,+144,+144,+140,+145,+145,+155,-,+138,146.25,0.4063,0.3863,155,0.3922,0,1,-0.0149,0.0,158.87,2.5887,2.6205,0.0122,0.0189,2.5568999999999997,0.013,0.021
5,1,"Friday, February 08, 2019 - Soccer",Draw,0,0%,+208,+239,+235,+229,+210,+235,+250,+215,-,+229,+210,+230,+235,+239,+239,+239,+239,+218,-,-,+222,+229,+229,+250,+228,+235,+238,-,+225,231.125,0.3023,0.2823,250,0.2857,0,1,-0.012,0.0,254.23,3.5423,3.5931,0.0076,0.0108,3.4915,0.0081,0.0117
6,2,"Saturday, February 09, 2019 - Soccer",Getafe CF,0,90%,-120,-107,-104,-111,-110,-110,-120,-111,-,-111,-110,-111,-104,-108,-107,-107,-107,-118,-,-,-114,-111,-111,-120,-115,-110,-104,-,-110,-110.4583,0.5246,0.5045999999999999,-104,0.5098,0,1,-0.0102,0.0,-101.8537,1.9818,2.0014000000000003,0.0196,0.0334,1.9622000000000002,0.02,0.0351
7,2,"Saturday, February 09, 2019 - Soccer",Celta de Vigo,0,2%,+299,+364,+360,+347,+280,+355,+285,+333,-,+347,+280,+345,+360,+361,+364,+364,+364,+333,-,-,+336,+347,+347,+285,+350,+355,+375,-,+320,339.875,0.2284,0.2084,375,0.2105,0,1,-0.0101,0.0,379.85,4.7985,4.874499999999999,0.0051,0.0067,4.7225,0.0054,0.0071
8,2,"Saturday, February 09, 2019 - Soccer",Draw,0,8%,+208,+239,+235,+232,+240,+235,+230,+220,-,+232,+240,+230,+235,+239,+239,+239,+239,+226,-,-,+225,+232,+232,+230,+228,+235,+242,-,+240,233.9167,0.2996,0.27959999999999996,242,0.2924,0,1,-0.0438,0.0,257.65,3.5765,3.628,0.0075,0.0106,3.525,0.008,0.0115
9,3,"Saturday, February 09, 2019 - Soccer",Real Madrid,0,0%,-135,-117,-116,-121,+123,-125,-130,-125,+123,-121,-120,-125,+123,-119,-117,-117,+123,-130,-,-,+123,-121,-121,-130,+123,-125,-114,-,+123,-53.32,0.5209,0.5009,123,0.4484,1,0,0.117,0.09512764227642274,-100.3613,1.9964,2.0163,0.0193,0.0328,1.9765000000000001,0.02,0.035
10,3,"Saturday, February 09, 2019 - Soccer",Draw,0,100%,+301,+360,+369,+346,+193,+355,+325,+333,+193,+346,+320,+350,+193,+357,+360,+360,+193,+334,-,-,+193,+346,+346,+325,+193,+355,+380,-,+193,304.72,0.2564,0.23640000000000003,380,0.2083,1,0,0.1347,0.03545263157894739,323.01,4.2301,4.294700000000001,0.006,0.0081,4.1655,0.0064,0.0087
11,3,"Saturday, February 09, 2019 - Soccer",Espanyol Barcelona,0,0%,+237,+268,+262,+260,+204,+265,+250,+245,+204,+260,+250,+265,+204,+268,+268,+268,+204,+248,-,-,+204,+260,+260,+250,+204,+265,+270,-,+204,244.4,0.2921,0.2721,270,0.2703,1,0,0.0068,0.0025074074074074274,267.51,3.6751,3.7286,0.0073,0.0101,3.6215999999999995,0.0077,0.011
12,4,"Saturday, February 09, 2019 - Soccer",Rayo Vallecano,0,33%,-110,-100,+100,-104,+145,-105,-105,-110,+135,-104,-106,-105,+136,-101,+100,+100,+144,-111,-,-,+131,-104,-104,-105,+136,-105,+104,-,+135,-4.12,0.4843,0.4643,145,0.4082,1,0,0.1375,0.09485172413793093,115.38,2.1538,2.1769,0.0167,0.0277,2.1307,0.018,0.0314
13,4,"Saturday, February 09, 2019 - Soccer",Draw,0,33%,+264,+331,+328,+310,+215,+320,+265,+300,+210,+310,+285,+310,+212,+329,+331,+331,+213,+301,-,-,+200,+310,+310,+265,+212,+320,+330,-,+210,282.32,0.2662,0.2462,331,0.232,1,0,0.0611,0.018465861027190333,306.17,4.0617,4.1229,0.0064,0.0086,4.000500000000001,0.0067,0.0093
