,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Kelly_Long_2ticks,Kelly_Long_5ticks,Breakeven_Odds_Net_Comm_Short,Kelly_Short_2ticks,Kelly_Short_5ticks
0,0,"Thu Feb 07, 2019 - Soccer",Real Betis Balompie,0,60%,+127,+161,+164,+161,+151,+155,+161,+150,+160,+161,+151,+160,+164,+160,+161,+161,+161,+150,-,-,+159,+161,+144,+161,+155,+155,+170,-,+135,157.28,0.389,0.369,170,0.3704,0,1,-0.0037,0.0,171.0,2.71,2.7442,0.0113,0.0173,2.6757999999999997,0.0121,0.0191
1,0,"Thu Feb 07, 2019 - Soccer",Valencia CF,0,31%,+186,+188,+191,+180,+181,+180,+188,+165,+175,+180,+181,+180,+191,+186,+188,+188,+188,+177,-,-,+176,+180,+200,+188,+180,+180,+198,-,+220,185.16,0.3511,0.3311,220,0.3125,1,0,0.0595,0.02705454545454546,202.02,3.0202,3.0606,0.0096,0.0142,2.9798,0.0102,0.0155
2,0,"Thu Feb 07, 2019 - Soccer",Draw,0,9%,+203,+233,+226,+222,+205,+225,+233,+205,+220,+222,+205,+220,+226,+233,+233,+233,+233,+212,-,-,+211,+222,+227,+233,+223,+225,+236,-,+220,223.32,0.3096,0.28959999999999997,236,0.2976,0,1,-0.0269,0.0,245.3,3.453,3.5021,0.0079,0.0112,3.4039,0.0084,0.0122
3,1,"Friday, February 08, 2019 - Soccer",Real Valladolid,0,50%,+175,+200,+206,+197,+193,+195,+190,+190,-,+197,+193,+195,+206,+198,+200,+200,+200,+187,-,-,+192,+197,+197,+190,+192,+195,+220,-,+200,197.0833,0.3368,0.31679999999999997,220,0.3125,1,0,0.0138,0.006254545454545452,215.66,3.1566,3.1997,0.009,0.0131,3.1135,0.0095,0.0143
4,1,"Friday, February 08, 2019 - Soccer",Villarreal CF,0,50%,+132,+152,+151,+144,+151,+145,+140,+140,-,+144,+151,+145,+151,+151,+152,+152,+152,+138,-,-,+140,+144,+144,+140,+145,+145,+155,-,+138,146.25,0.4063,0.3863,155,0.3922,0,1,-0.0149,0.0,158.87,2.5887,2.6205,0.0122,0.0189,2.5568999999999997,0.013,0.021
5,1,"Friday, February 08, 2019 - Soccer",Draw,0,0%,+208,+239,+235,+229,+210,+235,+250,+215,-,+229,+210,+230,+235,+239,+239,+239,+239,+218,-,-,+222,+229,+229,+250,+228,+235,+238,-,+225,231.125,0.3023,0.2823,250,0.2857,0,1,-0.012,0.0,254.23,3.5423,3.5931,0.0076,0.0108,3.4915,0.0081,0.0117
6,2,"Saturday, February 09, 2019 - Soccer",Getafe CF,0,90%,-120,-107,-104,-111,-110,-110,-120,-111,-,-111,-110,-111,-104,-108,-107,-107,-107,-118,-,-,-114,-111,-111,-120,-115,-110,-104,-,-110,-110.4583,0.5246,0.5045999999999999,-104,0.5098,0,1,-0.0102,0.0,-101.8537,1.9818,2.0014000000000003,0.0196,0.0334,1.9622000000000002,0.02,0.0351
7,2,"Saturday, February 09, 2019 - Soccer",Celta de Vigo,0,2%,+299,+364,+360,+347,+280,+355,+285,+333,-,+347,+280,+345,+360,+361,+364,+364,+364,+333,-,-,+336,+347,+347,+285,+350,+355,+375,-,+320,339.875,0.2284,0.2084,375,0.2105,0,1,-0.0101,0.0,379.85,4.7985,4.874499999999999,0.0051,0.0067,4.7225,0.0054,0.0071
8,2,"Saturday, February 09, 2019 - Soccer",Draw,0,8%,+208,+239,+235,+232,+240,+235,+230,+220,-,+232,+240,+230,+235,+239,+239,+239,+239,+226,-,-,+225,+232,+232,+230,+228,+235,+242,-,+240,233.9167,0.2996,0.27959999999999996,242,0.2924,0,1,-0.0438,0.0,257.65,3.5765,3.628,0.0075,0.0106,3.525,0.008,0.0115
9,3,"Saturday, February 09, 2019 - Soccer",Atletico Madrid,0,0%,+123,+145,+146,+136,+140,+135,+131,+130,-,+136,+140,+135,+146,+144,+145,+145,+145,+131,-,-,+132,+136,+136,+131,+137,+135,+148,-,+138,138.4583,0.4196,0.39959999999999996,148,0.4032,0,1,-0.009,0.0,150.25,2.5025,2.5326,0.0129,0.0202,2.4723999999999995,0.0138,0.0225
