,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Kelly_Long_2ticks,Kelly_Long_5ticks,Breakeven_Odds_Net_Comm_Short,Kelly_Short_2ticks,Kelly_Short_5ticks
0,0,"Thu Feb 07, 2019 - Soccer",Real Betis Balompie,0,60%,+127,+161,+163,+161,+151,+155,+161,+150,+160,+161,+151,+160,+163,+160,+161,+161,+161,+150,-,-,+159,+161,+144,+161,+155,+155,+169,-,+135,157.16,0.3892,0.3492,169,0.3717,0,1,-0.0607,0,186.37,2.8637,2.901,0.0104,0.0156,2.8264000000000005,0.0111,0.0172
1,0,"Thu Feb 07, 2019 - Soccer",Valencia CF,0,31%,+186,+188,+192,+180,+181,+180,+188,+165,+175,+180,+181,+180,+192,+186,+188,+188,+188,+177,-,-,+176,+180,+200,+188,+180,+180,+198,-,+220,185.24,0.351,0.311,220,0.3125,0,1,-0.0048,0,221.54,3.2154,3.2597,0.0088,0.0127,3.1711,0.0093,0.0138
2,0,"Thu Feb 07, 2019 - Soccer",Draw,0,9%,+203,+233,+227,+222,+205,+225,+233,+205,+220,+222,+205,+220,+227,+233,+233,+233,+233,+212,-,-,+211,+222,+227,+233,+223,+225,+236,-,+220,223.4,0.3095,0.2695,236,0.2976,0,1,-0.0945,0,271.06,3.7106,3.7648,0.0072,0.01,3.6563999999999997,0.0076,0.0108
3,1,"Friday, February 08, 2019 - Soccer",Real Valladolid,0,50%,+175,+200,+206,+197,+193,+195,+190,+190,-,+197,+193,+195,+206,+198,+200,+200,+200,+187,-,-,+192,+197,+197,+190,+192,+195,+220,-,+200,197.0833,0.3368,0.2968,220,0.3125,0,1,-0.0502,0,236.93,3.3693,3.4167,0.0082,0.0117,3.3219,0.0087,0.0127
4,1,"Friday, February 08, 2019 - Soccer",Villarreal CF,0,50%,+132,+152,+151,+144,+151,+145,+140,+140,-,+144,+151,+145,+151,+151,+152,+152,+152,+138,-,-,+140,+144,+144,+140,+145,+145,+155,-,+138,146.25,0.4063,0.3663,155,0.3922,0,1,-0.0659,0,173.0,2.73,2.7646,0.0112,0.0171,2.6954000000000002,0.0119,0.0188
5,1,"Friday, February 08, 2019 - Soccer",Draw,0,0%,+208,+239,+235,+229,+210,+235,+250,+215,-,+229,+210,+230,+235,+239,+239,+239,+239,+218,-,-,+222,+229,+229,+250,+228,+235,+238,-,+225,231.125,0.3023,0.26230000000000003,250,0.2857,0,1,-0.0819,0,281.24,3.8124,3.8685999999999994,0.0069,0.0095,3.7562,0.0073,0.0103
6,2,"Saturday, February 09, 2019 - Soccer",Getafe CF,0,90%,-120,-107,-104,-111,-110,-110,-120,-111,-,-111,-110,-111,-104,-108,-107,-107,-107,-118,-,-,-114,-111,-111,-120,-115,-110,-104,-,-110,-110.4583,0.5246,0.4846,-104,0.5098,0,1,-0.0494,0,106.36,2.0636,2.0849,0.0181,0.0305,2.0423,0.0196,0.0345
7,2,"Saturday, February 09, 2019 - Soccer",Celta de Vigo,0,2%,+299,+364,+360,+347,+280,+355,+285,+333,-,+347,+280,+345,+360,+361,+364,+364,+364,+333,-,-,+336,+347,+347,+285,+350,+355,+375,-,+320,339.875,0.2284,0.18839999999999998,375,0.2105,0,1,-0.1051,0,430.79,5.3079,5.3941,0.0045,0.0058,5.2217,0.0048,0.0061
8,2,"Saturday, February 09, 2019 - Soccer",Draw,0,8%,+208,+239,+235,+232,+240,+235,+230,+220,-,+232,+240,+230,+235,+239,+239,+239,+239,+226,-,-,+225,+232,+232,+230,+228,+235,+242,-,+240,233.9167,0.2996,0.2596,242,0.2924,0,1,-0.1122,0,285.21,3.8521,3.9091000000000005,0.0068,0.0094,3.7950999999999997,0.0072,0.0101
9,3,"Saturday, February 09, 2019 - Soccer",Atletico Madrid,0,0%,+123,+145,+146,+136,+140,+135,+131,+130,-,+136,+140,+135,+146,+144,+145,+145,+145,+131,-,-,+132,+136,+136,+131,+137,+135,+148,-,+138,138.4583,0.4196,0.3796,148,0.4032,0,1,-0.0586,0,163.44,2.6344,2.6671,0.0119,0.0183,2.6017,0.0126,0.0202
