,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Average_Odds,Average_Probs,Max_Odds,Max_Implied_Prob,Consensus_Minus_Alpha,Signal,Payout_if_Win,Expected_Value
0,0,"Tue Jan 22, 2019",Sacramento,0,35%,+450,+482,+480,+447,+475,+450,+475,-,+450,+447,+475,+450,+480,+475,+475,+450,+450,+475,-,-,+475,+447,+447,+475,+500,+450,+490,-,+475,465.7826086956522,0.1768858124552396,500,0.16666666666666666,0.1468858124552396,0,5.0,-0.11868512526856245
1,0,"Tue Jan 22, 2019",Toronto,0,65%,-675,-578,-570,-600,-600,-700,-625,-,-600,-600,-600,-600,-570,-625,-650,-600,-600,-650,-,-,-675,-600,-600,-625,-700,-700,-570,-,-650,-622.1739130434783,0.8611235659080839,-570,0.8507462686567164,0.8311235659080839,0,0.17543859649122806,-0.023065282178217184
2,1,"Tue Jan 22, 2019",Portland,0,50%,+180,+185,+185,+184,+180,+185,+185,+190,+175,+184,+180,+180,+185,+182,+180,+180,+180,+180,-,-,+190,+184,+184,+185,+200,+185,+196,-,+175,183.91666666666666,0.35235095258565813,200,0.3333333333333333,0.32235095258565816,0,2.0,-0.03294714224302553
3,1,"Tue Jan 22, 2019",Oklahoma City,0,50%,-220,-207,-200,-220,-210,-225,-215,-230,-210,-220,-210,-210,-200,-215,-220,-220,-220,-220,-,-,-230,-220,-220,-215,-240,-225,-198,-,-210,-216.79166666666666,0.6840381590351345,-198,0.6644295302013423,0.6540381590351345,0,0.5050505050505051,-0.015639538421868215
4,2,"Tue Jan 22, 2019",L.A. Clippers,0,63%,+165,+135,+140,+140,+130,+135,+135,+135,+135,+140,+130,+135,+140,+132,+138,+138,+138,+135,-,-,+140,+140,+140,+135,+135,+135,+139,-,+135,136.45833333333334,0.4229791566364349,140,0.4166666666666667,0.3929791566364349,0,1.4,-0.05685002407255624
5,2,"Tue Jan 22, 2019",Dallas,0,37%,-205,-149,-150,-160,-150,-155,-155,-155,-155,-160,-150,-155,-150,-153,-158,-158,-158,-160,-,-,-165,-160,-160,-155,-155,-155,-143,-,-155,-155.41666666666666,0.6083576072181599,-143,0.5884773662551441,0.5783576072181599,0,0.6993006993006993,-0.017196513608301767
6,3,"Tue Jan 22, 2019",Minnesota,0,39%,-240,-193,-192,-210,-190,-200,-200,-200,-200,-210,-190,-200,-192,-200,-200,-200,-200,-200,-,-,-205,-210,-210,-200,-220,-200,-187,-,-200,-200.66666666666666,0.6672065207729272,-187,0.6515679442508711,0.6372065207729272,0,0.5347593582887701,-0.02204132908112244
7,3,"Tue Jan 22, 2019",Phoenix,0,61%,+200,+173,+177,+176,+165,+170,+170,+170,+170,+176,+165,+170,+177,+170,+170,+170,+170,+170,-,-,+170,+176,+176,+170,+180,+170,+179,-,+170,171.95833333333334,0.36778187439570326,180,0.35714285714285715,0.3377818743957033,0,1.8,-0.05421075169203082
8,4,"Tue Jan 22, 2019",L.A. Clippers,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.03,0,0.0,-1.03
9,4,"Tue Jan 22, 2019",Miami,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.03,0,0.0,-1.03
10,5,"Tue Jan 22, 2019",Atlanta,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.03,0,0.0,-1.03
11,5,"Tue Jan 22, 2019",Chicago,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.03,0,0.0,-1.03
