,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Average_Odds,Average_Probs,Max_Odds,Max_Implied_Prob,Consensus_Minus_Alpha,Signal,Payout_if_Win,Expected_Value
0,0,"Tue Jan 22, 2019",Sacramento,0,37%,+450,+482,+480,+477,+475,+450,+475,-,+450,+477,+475,+450,+480,+475,+475,+450,+450,+475,-,-,+495,+477,+477,+475,+500,+450,+490,-,+475,471.8695652173913,0.1749785802233216,500,0.16666666666666666,0.1249785802233216,0,5.0,-0.25012851866007035
1,0,"Tue Jan 22, 2019",Toronto,0,63%,-675,-578,-570,-650,-600,-700,-625,-,-600,-650,-600,-600,-570,-625,-650,-600,-600,-650,-,-,-710,-650,-650,-625,-700,-700,-570,-,-650,-632.3913043478261,0.8630222922574882,-570,0.8507462686567164,0.8130222922574881,0,0.17543859649122806,-0.04434221787277712
2,1,"Tue Jan 22, 2019",Portland,0,51%,+180,+189,+185,+170,+185,+185,+185,+185,+175,+170,+185,+180,+185,+186,+180,+180,+180,+180,-,-,+175,+170,+170,+185,+200,+185,+197,-,+180,181.58333333333334,0.3553829211723949,200,0.3333333333333333,0.3053829211723949,0,2.0,-0.08385123648281534
3,1,"Tue Jan 22, 2019",Oklahoma City,0,49%,-220,-211,-200,-200,-215,-225,-215,-225,-210,-200,-215,-210,-200,-219,-220,-220,-220,-220,-,-,-205,-200,-200,-215,-240,-225,-208,-,-220,-213.625,0.6808032945309005,-200,0.6666666666666666,0.6308032945309004,0,0.5,-0.053795058203649326
4,2,"Tue Jan 22, 2019",L.A. Clippers,0,63%,+165,+128,+140,+140,+125,+135,+135,+135,+135,+140,+125,+135,+140,+132,+138,+130,+138,+135,-,-,+135,+140,+140,+130,+135,+135,+140,-,+135,135.33333333333334,0.42507543912897633,140,0.4166666666666667,0.37507543912897634,0,1.4,-0.09981894609045683
5,2,"Tue Jan 22, 2019",Dallas,0,37%,-205,-141,-150,-160,-145,-155,-155,-155,-155,-160,-145,-155,-150,-153,-158,-150,-158,-160,-,-,-160,-160,-160,-150,-155,-155,-147,-,-155,-154.41666666666666,0.6068090518622443,-145,0.5918367346938775,0.5568090518622443,0,0.6896551724137931,-0.059184705474138954
6,3,"Tue Jan 22, 2019",Minnesota,0,41%,-240,-196,-200,-210,-190,-200,-200,-200,-210,-210,-190,-210,-200,-203,-210,-210,-210,-210,-,-,-205,-210,-210,-200,-220,-200,-186,-,-210,-204.33333333333334,0.6711905080028743,-186,0.6503496503496503,0.6211905080028742,0,0.5376344086021505,-0.04483610059773102
7,3,"Tue Jan 22, 2019",Phoenix,0,59%,+200,+176,+185,+176,+165,+170,+170,+170,+175,+176,+165,+180,+185,+173,+175,+175,+175,+175,-,-,+170,+176,+176,+170,+180,+170,+179,-,+175,174.41666666666666,0.36453317304626726,185,0.3508771929824561,0.31453317304626727,0,1.85,-0.10358045681813821
8,4,"Tue Jan 22, 2019",Cleveland,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
9,4,"Tue Jan 22, 2019",Boston,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
