,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Average_Odds,Average_Probs,Max_Odds,Max_Implied_Prob,Consensus_Minus_Alpha,Signal,Payout_if_Win,Expected_Value
0,0,"Tue Jan 22, 2019",Sacramento,0,35%,+450,+482,+480,+447,+475,+450,+475,-,+450,+447,+475,+450,+480,+475,+475,+450,+450,+460,-,-,+465,+447,+447,+475,+500,+450,+490,-,+475,464.69565217391306,0.17722218167512593,500,0.16666666666666666,0.12722218167512594,0,5.0,-0.23666690994924422
1,0,"Tue Jan 22, 2019",Toronto,0,65%,-675,-578,-570,-600,-600,-700,-625,-,-600,-600,-600,-600,-570,-625,-650,-600,-600,-620,-,-,-625,-600,-600,-625,-700,-700,-570,-,-650,-618.695652173913,0.8604951166918318,-570,0.8507462686567164,0.8104951166918317,0,0.17543859649122806,-0.04731275757275921
2,1,"Tue Jan 22, 2019",Portland,0,50%,+180,+185,+185,+184,+180,+185,+185,+190,+175,+184,+180,+180,+185,+182,+180,+180,+180,+180,-,-,+180,+184,+184,+185,+200,+185,+196,-,+175,183.5,0.35286408887465653,200,0.3333333333333333,0.30286408887465655,0,2.0,-0.09140773337603036
3,1,"Tue Jan 22, 2019",Oklahoma City,0,50%,-220,-207,-200,-220,-210,-225,-215,-230,-210,-220,-210,-210,-200,-215,-220,-220,-220,-220,-,-,-215,-220,-220,-215,-240,-225,-204,-,-210,-216.41666666666666,0.683712870991284,-200,0.6666666666666666,0.6337128709912839,0,0.5,-0.04943069351307411
4,2,"Tue Jan 22, 2019",L.A. Clippers,0,63%,+165,+135,+140,+140,+130,+135,+135,+135,+135,+140,+130,+135,+140,+132,+138,+138,+138,+140,-,-,+140,+140,+140,+135,+135,+135,+139,-,+135,136.66666666666666,0.42260977129364535,140,0.4166666666666667,0.37260977129364536,0,1.4,-0.10573654889525119
5,2,"Tue Jan 22, 2019",Dallas,0,37%,-205,-149,-150,-160,-150,-155,-155,-155,-155,-160,-150,-155,-150,-153,-158,-158,-158,-165,-,-,-165,-160,-160,-155,-155,-155,-147,-,-155,-155.79166666666666,0.6089376583931206,-147,0.5951417004048584,0.5589376583931206,0,0.6802721088435374,-0.06083264201972255
6,3,"Tue Jan 22, 2019",Minnesota,0,39%,-240,-193,-192,-210,-190,-200,-200,-200,-200,-210,-190,-200,-192,-200,-200,-200,-200,-200,-,-,-205,-210,-210,-200,-220,-200,-187,-,-200,-200.66666666666666,0.6672065207729272,-187,0.6515679442508711,0.6172065207729271,0,0.5347593582887701,-0.0527365162468979
7,3,"Tue Jan 22, 2019",Phoenix,0,61%,+200,+173,+177,+176,+165,+170,+170,+170,+170,+176,+165,+170,+177,+170,+170,+170,+170,+170,-,-,+170,+176,+176,+170,+180,+170,+179,-,+170,171.95833333333334,0.36778187439570326,180,0.35714285714285715,0.31778187439570327,0,1.8,-0.11021075169203087
8,4,"Tue Jan 22, 2019",L.A. Clippers,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
9,4,"Tue Jan 22, 2019",Miami,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
10,5,"Tue Jan 22, 2019",Atlanta,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
11,5,"Tue Jan 22, 2019",Chicago,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
