,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Average_Odds,Average_Probs,Max_Odds,Max_Implied_Prob,Consensus_Minus_Alpha,Signal,Payout_if_Win,Expected_Value
0,0,"Mon Jan 21, 2019",Oklahoma City,530,56%,+240,-414,-400,-420,-440,-500,-515,-450,-425,-485,-440,-420,-400,-105,-459,-459,-459,-470,-,-,-450,-420,-460,-515,-450,-500,-500,-,-425,-451.77777777777777,0.8184079704037545,-420,0.8076923076923077,0.7684079704037544,0,0.23809523809523808,-0.048637750928685025
1,0,"Mon Jan 21, 2019",New York,Toronto,44%,-300,+356,+355,+330,+370,+350,+390,+350,+325,+374,+370,+320,+355,-125,+359,+359,+359,+380,-,-,+345,+330,+358,+390,+350,+350,+395,-,+325,353.8333333333333,0.22057499562484797,380,0.20833333333333334,0.17057499562484796,0,3.8,-0.1812400210007299
2,1,"Mon Jan 21, 2019",Chicago,+450,54%,-130,-136,-135,-145,-148,-150,-140,-140,-140,-145,-148,-130,-135,-140,-140,-140,-140,-140,-,-,-150,-145,-135,-140,-145,-150,-141,-,-140,-141.77777777777777,0.5863199436097725,-135,0.574468085106383,0.5363199436097724,0,0.7407407407407407,-0.0664060240866925
3,1,"Mon Jan 21, 2019",Cleveland,-675,46%,+110,+123,+125,+125,+128,+130,+120,+120,+120,+125,+128,+110,+125,+121,+120,+120,+120,+120,-,-,+130,+125,+115,+120,+125,+130,+115,-,+120,122.61111111111111,0.449292079323039,128,0.43859649122807015,0.399292079323039,0,1.28,-0.08961405914347109
4,2,"Mon Jan 21, 2019",Detroit,+450,54%,+150,+193,+195,+184,+205,+185,+200,+185,+180,+184,+205,+195,+195,-141,+193,+193,+193,+190,-,-,+200,+184,+199,+200,+185,+185,+196,-,+180,191.16666666666666,0.34358149938170357,200,0.3333333333333333,0.2935814993817036,0,2.0,-0.1192555018548892
5,2,"Mon Jan 21, 2019",Washington,-675,46%,-180,-215,-215,-220,-245,-225,-235,-225,-220,-220,-245,-225,-215,+106,-233,-233,-233,-235,-,-,-250,-220,-240,-235,-225,-225,-198,-,-220,-226.88888888888889,0.6939465115588176,-215,0.6825396825396826,0.6439465115588175,0,0.46511627906976744,-0.05654348306498824
6,3,"Mon Jan 21, 2019",Dallas,-675,54%,+525,+547,+568,+562,+545,+475,+570,+500,+550,+562,+545,+550,+568,+252,+515,+545,+620,+540,-,-,+555,+562,+534,+560,+500,+475,+550,-,+525,542.6666666666666,0.15575711767017955,568,0.14970059880239522,0.10575711767017955,0,5.68,-0.29354245396320056
7,3,"Mon Jan 21, 2019",Milwaukee,-,46%,-750,-668,-700,-800,-710,-750,-745,-700,-750,-800,-710,-750,-700,-370,-765,-820,-820,-790,-,-,-760,-800,-750,-735,-700,-750,-630,-,-750,-745.2777777777778,0.8815351451964486,-700,0.875,0.8315351451964486,0,0.14285714285714285,-0.04967411977548737
8,4,"Mon Jan 21, 2019",Orlando,-,54%,-105,+117,+115,+125,+118,+120,+110,+115,+110,+125,+118,+110,+115,+117,+110,-,-,+115,-,-,+110,+125,+125,+110,+115,+120,+121,-,+110,115.875,0.46341425169856304,125,0.4444444444444444,0.41341425169856305,0,1.25,-0.06981793367823319
9,4,"Mon Jan 21, 2019",Atlanta,-,46%,-125,-129,-125,-145,-138,-140,-130,-135,-130,-145,-138,-130,-125,-156,-130,-,-,-135,-,-,-130,-145,-145,-130,-135,-140,-124,-,-130,-135.0625,0.574370624753139,-130,0.5652173913043479,0.524370624753139,0,0.7692307692307693,-0.07226735620598485
