,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Average_Odds,Average_Probs,Max_Odds,Max_Implied_Prob,Consensus_Minus_Alpha,Signal,Payout_if_Win,Expected_Value
0,0,"Tue Jan 22, 2019",Sacramento,0,37%,+450,+406,+420,+384,+385,+450,+400,-,+375,+477,+385,+400,+420,+378,+475,+450,+450,+380,-,-,+495,+384,+384,+400,+500,+450,+390,-,+375,417.69565217391306,0.1942923364120588,500,0.16666666666666666,0.1442923364120588,0,5.0,-0.13424598152764733
1,0,"Tue Jan 22, 2019",Toronto,0,63%,-675,-477,-475,-500,-460,-700,-525,-,-475,-650,-460,-500,-475,-478,-650,-600,-600,-510,-,-,-710,-500,-500,-525,-700,-700,-440,-,-500,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
2,1,"Tue Jan 22, 2019",Portland,0,49%,+180,+189,+185,+170,+185,+185,+185,+185,+175,+170,+185,+180,+185,+186,+180,+180,+180,+180,-,-,+175,+170,+170,+185,+200,+185,+197,-,+180,181.58333333333334,0.3553829211723949,200,0.3333333333333333,0.3053829211723949,0,2.0,-0.08385123648281534
3,1,"Tue Jan 22, 2019",Oklahoma City,0,51%,-220,-211,-200,-200,-215,-225,-215,-225,-210,-200,-215,-210,-200,-219,-220,-220,-220,-220,-,-,-205,-200,-200,-215,-240,-225,-200,-,-220,-213.29166666666666,0.68044254417015,-200,0.6666666666666666,0.63044254417015,0,0.5,-0.054336183744775
4,2,"Tue Jan 22, 2019",L.A. Clippers,0,64%,+165,+127,+140,+125,+123,+130,+130,+130,+135,+140,+123,+135,+140,+124,+125,+125,+125,+125,-,-,+135,+125,+125,+130,+135,+130,+135,-,+125,129.79166666666666,0.4354340721448982,140,0.4166666666666667,0.3854340721448982,0,1.4,-0.07495822685224429
5,2,"Tue Jan 22, 2019",Dallas,0,36%,-205,-140,-150,-145,-143,-150,-150,-150,-155,-160,-143,-155,-150,-144,-145,-145,-145,-145,-,-,-160,-145,-145,-150,-155,-150,-138,-,-145,-148.45833333333334,0.5973309633247744,-138,0.5798319327731092,0.5473309633247744,0,0.7246376811594203,-0.05605239658480943
6,3,"Tue Jan 22, 2019",Minnesota,0,41%,-240,-196,-200,-210,-190,-200,-200,-200,-210,-210,-190,-210,-200,-203,-210,-210,-210,-210,-,-,-205,-210,-210,-200,-220,-200,-185,-,-210,-204.29166666666666,0.6711393895307033,-185,0.6491228070175439,0.6211393895307032,0,0.5405405405405406,-0.043109589101349044
7,3,"Tue Jan 22, 2019",Phoenix,0,59%,+200,+176,+185,+176,+165,+170,+170,+170,+175,+176,+165,+180,+185,+173,+175,+175,+175,+175,-,-,+175,+176,+176,+170,+180,+170,+180,-,+175,174.66666666666666,0.36419925268546516,185,0.3508771929824561,0.31419925268546517,0,1.85,-0.10453212984642435
8,4,"Tue Jan 22, 2019",Cleveland,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
9,4,"Tue Jan 22, 2019",Boston,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
10,5,"Tue Jan 22, 2019",Houston,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
11,5,"Tue Jan 22, 2019",New York,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
12,6,"Tue Jan 22, 2019",L.A. Clippers,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
13,6,"Tue Jan 22, 2019",Miami,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
14,7,"Tue Jan 22, 2019",Atlanta,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
15,7,"Tue Jan 22, 2019",Chicago,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
16,8,"Tue Jan 22, 2019",Charlotte,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
17,8,"Tue Jan 22, 2019",Memphis,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
18,9,"Tue Jan 22, 2019",Denver,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
19,9,"Tue Jan 22, 2019",Utah,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.05,0,0.0,-1.05
