,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Kelly_Long_2ticks,Kelly_Long_5ticks,Breakeven_Odds_Net_Comm_Short,Kelly_Short_2ticks,Kelly_Short_5ticks
0,0,"Sun Feb 10, 2019",Portland,0,49%,-150,-147,-150,-150,-150,-155,-155,-155,-155,-150,-150,-155,-150,-151,-150,-150,-150,-150,-,-,-160,-150,-150,-155,-160,-155,-143,-,-150,-151.84,0.6028,0.5828,-143,0.5885,0,1,-0.0096,0.0,-139.6843,1.7159,1.7302,0.0267,0.0481,1.7016,0.02,0.0374
1,0,"Sun Feb 10, 2019",Dallas,0,51%,+120,+133,+140,+130,+130,+135,+135,+135,+135,+130,+130,+135,+140,+130,+130,+130,+130,+130,-,-,+140,+130,+130,+135,+140,+135,+142,-,+130,133.6,0.4282,0.4082,142,0.4132,0,1,-0.0122,0.0,144.98,2.4498,2.4787999999999997,0.0134,0.0211,2.4208,0.0143,0.0235
2,1,"Sun Feb 10, 2019",L.A. Lakers,0,59%,+250,+248,+260,+237,+240,+240,+250,+250,+235,+237,+240,+250,+260,+244,+250,+250,+250,+250,-,-,+245,+237,+237,+250,+240,+240,+270,-,+235,245.8,0.2894,0.2694,270,0.2703,0,1,-0.0032,0.0,271.2,3.712,3.7662,0.0072,0.01,3.6578,0.0076,0.0108
3,1,"Sun Feb 10, 2019",Philadelphia,0,41%,-300,-280,-290,-290,-285,-290,-310,-300,-290,-290,-285,-300,-290,-292,-310,-310,-310,-310,-,-,-305,-290,-290,-310,-280,-290,-282,-,-290,-294.76,0.7465,0.7265,-280,0.7368,0,1,-0.014,0.0,-265.6042,1.3765,1.384,0.0495,0.0963,1.369,0.02,0.0417
4,2,"Sun Feb 10, 2019",Phoenix,0,47%,+270,+335,+365,+337,+345,+325,+365,+330,+330,+337,+345,+330,+365,+330,+353,+353,+353,+340,-,-,+355,+337,+337,+365,+320,+325,+375,-,+320,342.88,0.2261,0.2061,375,0.2105,0,1,-0.021,0.0,385.2,4.852,4.929,0.0051,0.0066,4.775,0.0053,0.007
5,2,"Sun Feb 10, 2019",Sacramento,0,53%,-360,-387,-410,-430,-415,-450,-465,-420,-430,-430,-415,-430,-410,-410,-428,-428,-428,-440,-,-,-470,-430,-430,-465,-400,-450,-380,-,-400,-426.04,0.8096,0.7896,-380,0.7917,0,1,-0.0026,0.0,-375.2345,1.2665,1.2718,0.0686,0.1358,1.2612,0.0199,0.0436
6,3,"Sun Feb 10, 2019",Orlando,0,41%,-123,+107,+108,+100,+100,+105,+100,+100,+105,+100,+100,+103,+108,+105,-120,-120,-120,+100,-,-,+100,+100,+100,+100,+105,+105,+110,-,+105,76.24,0.4991,0.47909999999999997,110,0.4762,1,0,0.0061,0.0055545454545454075,108.72,2.0872,2.1089,0.0177,0.0296,2.0655,0.0191,0.0338
7,3,"Sun Feb 10, 2019",Atlanta,0,59%,+103,-118,-118,-120,-120,-125,-120,-120,-125,-120,-120,-123,-118,-121,+100,+100,+100,-120,-,-,-120,-120,-120,-120,-125,-125,-116,-,-125,-94.36,0.5415,0.5215,100,0.5,1,0,0.043,0.04299999999999993,-108.9918,1.9175,1.9358,0.0209,0.0361,1.8992,0.02,0.0356
8,4,"Sun Feb 10, 2019",Miami,0,60%,+850,+899,+950,+980,+875,+750,+935,+725,+950,+980,+875,+850,+950,+888,-,-,-,+880,-,-,+1000,+980,+980,+935,+850,+750,+950,-,+900,901.4545,0.1005,0.0805,1000,0.0909,0,1,-0.1145,0.0,1142.24,12.4224,12.650799999999998,0.0017,0.0019,12.194,0.0018,0.002
9,4,"Sun Feb 10, 2019",Golden State,0,40%,-1300,-1221,-1150,-1800,-1300,-1400,-1335,-1300,-1400,-1800,-1300,-1300,-1150,-1449,-,-,-,-1460,-,-,-1625,-1800,-1800,-1335,-1400,-1400,-1100,-,-1500,-1423.8636,0.9332,0.9132,-1100,0.9167,0,1,-0.0038,0.0,-1051.5247,1.0951,1.097,0.1713,0.3227,1.0932,0.02,0.0473
