,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Kelly_Long_2ticks,Kelly_Long_5ticks,Breakeven_Odds_Net_Comm_Short,Kelly_Short_2ticks,Kelly_Short_5ticks
0,0,"Sun Feb 10, 2019",Portland,0,49%,-150,-148,-150,-155,-152,-155,-155,-155,-155,-150,-152,-155,-150,-152,-159,-159,-159,-150,-,-,-160,-155,-150,-155,-160,-155,-144,-,-150,-153.6,0.6056,0.5856,-144,0.5902,0,1,-0.0077,0.0,-141.3028,1.7077,1.7219,0.027,0.0487,1.6935,0.02,0.0376
1,0,"Sun Feb 10, 2019",Dallas,0,51%,+120,+134,+140,+135,+132,+135,+135,+135,+135,+130,+132,+135,+140,+131,+139,+139,+139,+130,-,-,+140,+135,+130,+135,+140,+135,+143,-,+130,135.36,0.425,0.40499999999999997,143,0.4115,0,1,-0.0159,0.0,146.91,2.4691,2.4985,0.0132,0.0208,2.4397,0.0141,0.0231
2,1,"Sun Feb 10, 2019",L.A. Lakers,0,59%,+250,+248,+260,+237,+235,+240,+250,+250,+235,+237,+235,+250,+260,+244,+250,+250,+250,+250,-,-,+245,+237,+237,+250,+240,+240,+270,-,+235,245.4,0.2897,0.2697,270,0.2703,0,1,-0.0021,0.0,270.78,3.7078,3.762,0.0072,0.01,3.6536,0.0076,0.0108
3,1,"Sun Feb 10, 2019",Philadelphia,0,41%,-300,-280,-290,-290,-280,-290,-310,-300,-290,-290,-280,-300,-290,-292,-310,-310,-310,-310,-,-,-305,-290,-290,-310,-280,-290,-280,-,-290,-294.28,0.7462,0.7262,-280,0.7368,0,1,-0.0144,0.0,-265.252,1.377,1.3845,0.0493,0.0961,1.3695,0.02,0.0418
4,2,"Sun Feb 10, 2019",Phoenix,0,47%,+270,+335,+365,+337,+345,+325,+350,+330,+330,+337,+345,+330,+365,+330,+353,+353,+353,+340,-,-,+355,+337,+337,+350,+320,+325,+375,-,+320,341.68,0.2266,0.2066,375,0.2105,0,1,-0.0186,0.0,384.03,4.8403,4.9171,0.0051,0.0066,4.7635000000000005,0.0053,0.0071
5,2,"Sun Feb 10, 2019",Sacramento,0,53%,-360,-387,-410,-430,-415,-450,-440,-420,-430,-430,-415,-430,-410,-410,-428,-428,-428,-440,-,-,-475,-430,-430,-440,-400,-450,-380,-,-400,-424.24,0.809,0.789,-380,0.7917,0,1,-0.0034,0.0,-373.9716,1.2674,1.2727,0.0681,0.1351,1.2621,0.02,0.0437
6,3,"Sun Feb 10, 2019",Orlando,0,41%,-123,+107,+108,+100,+100,+105,+100,+100,+105,+100,+100,+103,+108,+105,-120,-120,-120,+100,-,-,+100,+100,+100,+100,+105,+105,+111,-,+105,76.28,0.499,0.479,111,0.4739,1,0,0.0107,0.00963063063063061,108.77,2.0877,2.1094999999999997,0.0177,0.0297,2.0659,0.0191,0.0338
7,3,"Sun Feb 10, 2019",Atlanta,0,59%,+103,-118,-118,-120,-120,-125,-120,-120,-125,-120,-120,-123,-118,-121,+100,+100,+100,-120,-,-,-120,-120,-120,-120,-125,-125,-117,-,-125,-94.4,0.5416,0.5216,100,0.5,1,0,0.0432,0.043199999999999905,-109.0275,1.9172,1.9354999999999998,0.0209,0.0362,1.8989,0.02,0.0356
8,4,"Sun Feb 10, 2019",Miami,0,60%,+850,+887,+950,+980,+875,+750,+935,+725,+950,+980,+875,+850,+950,+876,-,-,-,+885,-,-,+1000,+980,+980,+935,+850,+750,+980,-,+900,901.9545,0.1005,0.0805,1000,0.0909,0,1,-0.1145,0.0,1142.24,12.4224,12.650799999999998,0.0017,0.0019,12.194,0.0018,0.002
9,4,"Sun Feb 10, 2019",Golden State,0,40%,-1300,-1199,-1150,-1800,-1300,-1400,-1335,-1300,-1400,-1800,-1300,-1300,-1150,-1408,-,-,-,-1470,-,-,-1625,-1800,-1800,-1335,-1400,-1400,-1100,-,-1500,-1421.4545,0.933,0.913,-1100,0.9167,0,1,-0.004,0.0,-1049.3179,1.0953,1.0972,0.1707,0.322,1.0934,0.02,0.0474
