,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Payout_if_Win_Long,Payout_if_Lose_Long,Payout_if_Win_Short,Payout_if_Lose_Short,Expected_Value_Long,Expected_Value_Short,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Edge_Long_5ticks,Edge_Long_10ticks,Breakeven_Odds_Net_Comm_Short,Edge_Short_5ticks,Edge_Short_10ticks,Kelly_Long,Kelly_Short
2,1,"Wed Jan 30, 2019",(10) Marquette,0,98%,+135,+127,+135,+125,+128,+115,+120,+130,+125,+125,+128,+130,+135,+125,+130,-,-,+130,-,-,+125,+125,+125,+120,+130,+115,+139,-,+130,126.82608695652173,0.44114459647656884,0.4211445964765688,139,0.4184100418410042,1,0,1.39,-1,1,-1.39,0.006535585578999359,-0.006535585578999359,137.44813737759472,1.3744813737759471,2.401971001251466,0.022475888200362972,0.03574740635697286,2.346991746300428,0.03263433789429715,0.053691567718125555,0.004701860128776518,-0.006535585578999359
4,2,"Wed Jan 30, 2019",Fordham,0,100%,+135,+120,+130,+115,+113,+115,+120,+125,+120,+115,+113,+125,+130,+118,+115,-,-,+120,-,-,+115,+115,+115,+120,+125,+115,-,-,+120,119.04545454545455,0.4567629201380008,0.4367629201380008,130,0.4347826086956522,1,0,1.3,-1,1,-1.3,0.004554716317401786,-0.004554716317401786,128.9571650642956,1.289571650642956,2.3153630836558152,0.0242447507189851,0.03881762513483828,2.2637802176300967,0.03310288760414015,0.05494103361104019,0.003503627936462912,-0.004554716317401786
25,12,"Wed Jan 30, 2019",Niagara,0,55%,+113,-100,+103,-103,-103,+100,-105,+100,+105,-103,-103,-102,+103,-102,-105,-,-,+110,-,-,+100,-103,-103,+100,-105,+100,-,-,-105,-19.136363636363637,0.5023742491995203,0.4823742491995203,110,0.47619047619047616,1,0,1.1,-1,1,-1.1,0.012985923318992731,-0.012985923318992731,107.30791530838508,1.0730791530838508,2.094540736145528,0.030117955951550007,0.04904808866126761,2.0516175700221737,0.03447122747598569,0.05858993993596168,0.011805384835447937,-0.012985923318992731
28,14,"Wed Jan 30, 2019",Hampton,0,93%,-,+115,-,+115,+152,+115,-,+115,+150,+115,-,-,+155,+115,-,+115,-,+115,+115,-,+150,+115,-,-,+150,+115,-,-,+150,127.76470588235294,0.44148596054929046,0.42148596054929044,155,0.3921568627450981,1,0,1.55,-1,1,-1.55,0.07478919940069062,-0.07478919940069062,137.25582667018764,1.3725582667018765,2.400009432035914,0.022513356185996317,0.035812359373655664,2.345107101367839,0.03264457881647864,0.053718876843943164,0.04825109638754233,-0.07478919940069062
30,15,"Wed Jan 30, 2019",Campbell,0,50%,-,+500,-,+280,-,+500,-,+285,-,+500,-,-,+115,+500,-,+285,-,+500,+280,-,-,+500,-,-,+115,+500,-,-,-,373.84615384615387,0.24174581028926193,0.22174581028926194,500,0.16666666666666666,1,0,5.0,-1,1,-5.0,0.3304748617355717,-0.3304748617355717,350.96680685669986,3.5096680685669988,4.5798614299383384,0.007342532166339637,0.010255729880506216,4.439474707195659,0.02665237430867773,0.03773966482314084,0.06609497234711434,-0.3304748617355717
32,16,"Wed Jan 30, 2019",High Point,0,48%,-,+280,-,+175,-,+280,-,+170,-,+280,-,-,+115,+280,-,+170,-,+280,+170,-,+115,+280,-,-,-,+280,-,-,+115,213.57142857142858,0.3365858267939051,0.31658582679390507,280,0.2631578947368421,1,0,2.8,-1,1,-2.8,0.2030261418168391,-0.2030261418168391,215.87011020900576,2.1587011020900575,3.201875124131859,0.013099116592972259,0.019691279369730037,3.115527080048256,0.029497574803817206,0.045326866143512556,0.07250933636315682,-0.2030261418168391
33,16,"Wed Jan 30, 2019",Gardner-Webb,0,52%,-,-340,-,-210,-,-340,-,-200,-,-340,-,-,-135,-340,-,-200,-,-340,-200,-,-135,-340,-,-,-,-340,-,-,-135,-256.7857142857143,0.7007081799463405,0.6807081799463405,-135,0.574468085106383,1,0,0.7407407407407407,-1,1,-0.7407407407407407,0.18493646138807418,-0.18493646138807418,-213.19311588751071,0.4690582976082775,1.478439463560443,0.07649172362345107,0.12871987318674175,1.459677131656112,0.04042124539839026,0.07445665439570728,0.24966422287390017,-0.18493646138807418
