,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Payout_if_Win_Long,Payout_if_Lose_Long,Payout_if_Win_Short,Payout_if_Lose_Short,Expected_Value_Long,Expected_Value_Short,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Edge_Long_5ticks,Edge_Long_10ticks,Breakeven_Odds_Net_Comm_Short,Edge_Short_5ticks,Edge_Short_10ticks,Kelly_Long,Kelly_Short
28,14,"Wed Jan 30, 2019",Hampton,0,93%,-,+115,-,+115,+152,+115,-,+115,+150,+115,-,-,+155,+115,-,+115,-,+115,+115,-,+150,+115,-,-,+150,+115,-,-,+150,127.76470588235294,0.44148596054929046,0.4014859605492905,155,0.3921568627450981,1,0,1.55,-1,1,-1.55,0.023789199400690686,-0.023789199400690686,149.07471201031697,1.4907471201031697,2.5205620625052334,0.02040325535774365,0.03216098787563413,2.460932177701106,0.03204457881647882,0.05211887684394345,0.015347870581090765,-0.023789199400690686
30,15,"Wed Jan 30, 2019",Campbell,0,50%,-,+500,-,+280,-,+500,-,+285,-,+500,-,-,+115,+500,-,+285,-,+500,+280,-,-,+500,-,-,+115,+500,-,-,-,373.84615384615387,0.24174581028926193,0.20174581028926192,500,0.16666666666666666,1,0,5.0,-1,1,-5.0,0.21047486173557162,-0.21047486173557162,395.6732427633595,3.956732427633595,5.035867076186267,0.006376216803654559,0.008738110813867264,4.877597779080923,0.026052374308677795,0.036139664823141016,0.042094972347114325,-0.21047486173557162
32,16,"Wed Jan 30, 2019",High Point,0,48%,-,+280,-,+175,-,+280,-,+170,-,+280,-,-,+115,+280,-,+170,-,+280,+170,-,+115,+280,-,-,-,+280,-,-,+115,213.57142857142858,0.3365858267939051,0.2965858267939051,280,0.2631578947368421,1,0,2.8,-1,1,-2.8,0.12702614181683936,-0.12702614181683936,237.17052861561427,2.3717052861561427,3.4191393918792654,0.011703500782036882,0.017357858911845436,3.32427118043302,0.02889757480381705,0.0437268661435124,0.04536647922029977,-0.12702614181683936
33,16,"Wed Jan 30, 2019",Gardner-Webb,0,52%,-,-340,-,-210,-,-340,-,-200,-,-340,-,-,-135,-340,-,-200,-,-340,-200,-,-135,-340,-,-,-,-340,-,-,-135,-256.7857142857143,0.7007081799463405,0.6607081799463405,-135,0.574468085106383,1,0,0.7407407407407407,-1,1,-0.7407407407407407,0.15012164657325927,-0.15012164657325927,-194.7315381319386,0.5135275002667822,1.5237980502721178,0.06939940869353843,0.11679525827938239,1.5032569502614466,0.039821245398390215,0.07285665439570721,0.20266422287390004,-0.15012164657325927
