,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Kelly_Long_2ticks,Kelly_Long_5ticks,Breakeven_Odds_Net_Comm_Short,Kelly_Short_2ticks,Kelly_Short_5ticks
0,0,"Tue Feb 12, 2019",L.A. Lakers,0,69%,-240,-191,-192,-220,-210,-220,-205,-205,-220,-220,-210,-200,-192,-,-207,-207,-207,-215,-,-,-215,-220,-220,-205,-200,-220,-188,-,-210,-208.2917,0.6753,0.6553,-188,0.6528,1,0,0.0039,0.007263999999999997,-190.1141,1.526,1.5365,0.0359,0.0676,1.5154999999999998,0.02,0.0397
1,0,"Tue Feb 12, 2019",Atlanta,0,31%,+200,+172,+177,+184,+180,+180,+175,+175,+180,+184,+180,+170,+177,-,+172,+172,+172,+175,-,-,+180,+184,+184,+175,+170,+180,+178,-,+175,177.125,0.3609,0.3409,184,0.3521,0,1,-0.0318,0.0,193.34,2.9334,2.9721,0.01,0.015,2.8947000000000003,0.0107,0.0164
2,1,"Tue Feb 12, 2019",Orlando,0,54%,+170,+163,+167,+170,+165,+165,+160,+165,+165,+170,+165,+165,+167,-,+160,+163,+163,+165,-,-,+160,+170,+170,+160,+165,+165,+168,-,+170,165.25,0.3771,0.3571,170,0.3704,0,1,-0.0358,0.0,180.03,2.8003,2.8363,0.0108,0.0163,2.7643,0.0115,0.0179
3,1,"Tue Feb 12, 2019",New Orleans,0,46%,-200,-181,-178,-200,-190,-190,-185,-190,-190,-200,-190,-185,-178,-,-185,-183,-183,-195,-,-,-190,-200,-200,-185,-185,-190,-173,-,-200,-188.5833,0.6532,0.6332,-173,0.6337,0,1,-0.0008,0.0,-172.6221,1.5793,1.5909,0.0328,0.0609,1.5676999999999999,0.02,0.039
4,2,"Tue Feb 12, 2019",Boston,0,47%,+200,+227,+235,+218,+225,+220,+225,+215,+225,+218,+225,+225,+235,-,+230,+230,+230,+220,-,-,+230,+218,+218,+225,+210,+220,+240,-,+220,224.3333,0.3085,0.2885,240,0.2941,0,1,-0.0191,0.0,246.62,3.4662,3.5155,0.0079,0.0112,3.4169,0.0083,0.0121
5,2,"Tue Feb 12, 2019",Philadelphia,0,53%,-240,-255,-255,-265,-265,-270,-275,-255,-265,-265,-265,-265,-255,-,-270,-270,-270,-270,-,-,-285,-265,-265,-275,-250,-270,-256,-,-270,-265.4583,0.7262,0.7061999999999999,-250,0.7143,0,1,-0.0113,0.0,-240.3846,1.416,1.4243000000000001,0.0449,0.0868,1.4077,0.02,0.0412
6,3,"Tue Feb 12, 2019",San Antonio,0,62%,-200,-177,-170,-180,-180,-190,-175,-175,-180,-180,-180,-175,-170,-,-175,-175,-175,-185,-,-,-185,-180,-180,-175,-175,-190,-167,-,-180,-178.0833,0.6403,0.6203,-167,0.6255,0,1,-0.0083,0.0,-163.372,1.6121,1.6242999999999999,0.031,0.0572,1.5998999999999999,0.02,0.0386
7,3,"Tue Feb 12, 2019",Memphis,0,38%,+170,+160,+160,+155,+160,+165,+155,+155,+160,+155,+160,+155,+160,-,+155,+155,+155,+155,-,-,+160,+155,+155,+155,+155,+165,+162,-,+160,157.7917,0.388,0.368,165,0.3774,0,1,-0.0248,0.0,171.74,2.7174,2.7517000000000005,0.0113,0.0172,2.6831,0.012,0.019
8,4,"Tue Feb 12, 2019",Utah,0,43%,+345,+356,+380,+371,+355,+325,+360,+350,+360,+371,+355,+350,+380,-,+360,+360,+360,+350,-,-,+370,+371,+371,+360,+350,+325,+385,-,+350,359.375,0.2179,0.19790000000000002,385,0.2062,0,1,-0.0402,0.0,405.31,5.0531,5.1342,0.0048,0.0062,4.9719999999999995,0.0051,0.0066
9,4,"Tue Feb 12, 2019",Golden State,0,57%,-430,-413,-430,-480,-425,-450,-460,-450,-460,-480,-425,-450,-430,-,-460,-460,-460,-450,-,-,-485,-480,-480,-460,-450,-450,-410,-,-450,-452.0,0.8186,0.7986,-410,0.8039,0,1,-0.0066,0.0,-396.5107,1.2522,1.2572,0.072,0.143,1.2472,0.02,0.0439
10,5,"Wednesday, February 13, 2019",Brooklyn,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
