,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Edge_Long_5ticks,Edge_Long_10ticks,Breakeven_Odds_Net_Comm_Short,Edge_Short_5ticks,Edge_Short_10ticks
1,0,"Sat Feb 02, 2019",Detroit,0,41%,-117,-135,-130,-149,-140,-125,-135,-140,-135,-145,-140,-143,-130,-134,-140,-140,-140,-140,-,-,-140,-149,-145,-135,-140,-125,-130,-,-140,-137.8,0.5792,0.5592,-125,0.5556,1,0,0.0066,0.008200000000000082,-126.8553,1.7883,1.8041,0.0431,0.0716,1.7725,0.0368,0.0647
6,3,"Sat Feb 02, 2019",Milwaukee,0,88%,-270,-281,-290,-310,-300,-320,-325,-310,-330,-310,-300,-300,-290,-300,-310,-310,-310,-310,-,-,-325,-310,-310,-325,-300,-320,-274,-,-315,-307.4,0.7543,0.7343,-274,0.7326,1,0,0.0023,0.006281999999999796,-276.3958,1.3618,1.369,0.1002,0.1678,1.3546,0.042,0.0787
10,5,"Sat Feb 02, 2019",Dallas,0,31%,-475,-215,-215,-230,-220,-250,-235,-235,-240,-240,-220,-235,-215,-274,-240,-240,-240,-250,-,-,-235,-230,-240,-235,-250,-250,-212,-,-240,-235.44,0.7014,0.6814,-212,0.6795,1,0,0.0028,0.005968000000000084,-213.858,1.4676,1.4769999999999999,0.0768,0.1292,1.4582,0.0405,0.0745
11,5,"Sat Feb 02, 2019",Cleveland,0,69%,+380,+193,+195,+192,+190,+210,+200,+195,+200,+199,+190,+200,+195,+228,+200,+200,+200,+200,-,-,+190,+192,+199,+200,+210,+210,+202,-,+200,199.6,0.334,0.314,228,0.3049,1,0,0.0299,0.013122807017543838,218.47,3.1847,3.2284,0.0129,0.0194,3.141,0.0294,0.0451
17,8,"Sat Feb 02, 2019",Minnesota,0,36%,-102,-105,-103,-110,-110,+105,-110,-115,-105,-110,-110,-110,-103,-100,-105,-,+100,+100,-,-,-110,-110,-110,-110,-115,+105,-101,-,-115,-73.2083,0.5155,0.49549999999999994,105,0.4878,1,0,0.0158,0.015023809523809401,101.82,2.0182,2.0385999999999997,0.0321,0.0524,1.9978,0.0349,0.0596
19,9,"Sat Feb 02, 2019",Utah,0,38%,-280,-265,-270,-300,-275,-300,-300,-280,-300,-300,-275,-280,-270,-288,-295,-295,-295,-300,-,-,-295,-300,-300,-300,-285,-300,-260,-,-290,-288.72,0.7425,0.7225,-260,0.7222,1,0,0.0004,0.001000000000000112,-260.3489,1.3841,1.3918,0.0944,0.1582,1.3764,0.0417,0.0778
28,14,"Sunday, February 03, 2019",L.A. Clippers,0,-,-,+475,+423,+475,+130,+475,+400,+455,-,+475,+492,+475,-,+475,-,-,-,+475,+475,-,-,+475,+492,+492,+130,+475,+400,-,-,429.6842,0.2046,0.18460000000000001,492,0.1689,1,0,0.0928,0.018868292682926835,441.71,5.4171,5.5054,0.0056,0.0075,5.3288,0.0255,0.0348
