,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Edge_Long_5ticks,Edge_Long_10ticks,Breakeven_Odds_Net_Comm_Short,Edge_Short_5ticks,Edge_Short_10ticks
0,0,"Sat Feb 02, 2019",L.A. Clippers,0,58%,-103,+124,+120,+125,+118,+105,+115,+115,+115,+129,+118,+115,+120,+115,+115,+115,+115,+120,-,-,+120,+125,+125,+115,+120,+105,+129,-,+120,118.32,0.4584,0.43839999999999996,129,0.4367,1,0,0.0039,0.0030511627906975414,128.1,2.281,2.3066,0.0244,0.0391,2.2554,0.0332,0.0551
1,0,"Sat Feb 02, 2019",Detroit,0,42%,-117,-137,-130,-144,-138,-125,-135,-135,-135,-149,-138,-135,-130,-134,-135,-135,-135,-140,-,-,-140,-144,-145,-135,-140,-125,-130,-,-140,-136.36,0.5767,0.5567,-125,0.5556,1,0,0.0021,0.0025749999999999384,-125.5808,1.7963,1.8122,0.0426,0.0707,1.7803999999999998,0.0367,0.0645
6,3,"Sat Feb 02, 2019",Milwaukee,0,88%,-270,-281,-290,-310,-300,-320,-325,-310,-330,-310,-300,-300,-290,-300,-310,-310,-310,-310,-,-,-325,-310,-310,-325,-300,-320,-274,-,-315,-307.4,0.7543,0.7343,-274,0.7326,1,0,0.0023,0.006281999999999796,-276.3958,1.3618,1.369,0.1002,0.1678,1.3546,0.042,0.0787
11,5,"Sat Feb 02, 2019",Cleveland,0,69%,+380,+189,+195,+184,+190,+200,+200,+195,+200,+192,+190,+195,+195,+228,+194,+194,+194,+190,-,-,+190,+184,+184,+200,+190,+200,+204,-,+200,195.08,0.3392,0.3192,228,0.3049,1,0,0.047,0.02060350877192974,213.28,3.1328,3.1755,0.0133,0.02,3.0901,0.0296,0.0456
16,8,"Sat Feb 02, 2019",Denver,0,64%,-118,+102,+103,-110,+100,-125,-105,-105,-105,-110,+100,-102,+103,-116,-115,-,-120,-120,-,-,-110,-110,-110,-105,-105,-125,+103,-,+100,-49.4583,0.518,0.498,103,0.4926,1,0,0.0109,0.010621359223301029,100.8,2.008,2.0282,0.0324,0.053,1.9878,0.035,0.0599
17,8,"Sat Feb 02, 2019",Minnesota,0,36%,-102,-113,-113,-110,-120,+105,-115,-115,-115,-110,-120,-118,-113,-100,-105,-,+100,+100,-,-,-110,-110,-110,-115,-115,+105,-109,-,-120,-76.9167,0.5238,0.5038,105,0.4878,1,0,0.0328,0.03122857142857152,-101.5332,1.9849,2.0046,0.0333,0.0546,1.9651999999999998,0.0351,0.0603
19,9,"Sat Feb 02, 2019",Utah,0,37%,-280,-265,-270,-300,-275,-300,-300,-280,-300,-300,-275,-280,-270,-288,-295,-295,-295,-300,-,-,-295,-300,-300,-300,-285,-300,-260,-,-290,-288.72,0.7425,0.7225,-260,0.7222,1,0,0.0004,0.001000000000000112,-260.3489,1.3841,1.3918,0.0944,0.1582,1.3764,0.0417,0.0778
28,14,"Sunday, February 03, 2019",L.A. Clippers,0,-,-,+475,+423,+475,+130,+475,+400,+455,-,+475,+492,+475,-,+475,-,-,-,+475,+475,-,-,+475,+492,+492,+130,+475,+400,-,-,429.6842,0.2046,0.18460000000000001,492,0.1689,1,0,0.0928,0.018868292682926835,441.71,5.4171,5.5054,0.0056,0.0075,5.3288,0.0255,0.0348
