,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Edge_Long_5ticks,Edge_Long_10ticks,Breakeven_Odds_Net_Comm_Short,Edge_Short_5ticks,Edge_Short_10ticks
0,0,"Sat Feb 02, 2019",L.A. Clippers,0,61%,-103,+123,+128,+125,+119,+105,+115,+120,+115,+125,+119,+123,+128,+115,+115,+115,+115,+115,-,-,+115,+125,+125,+115,+120,+105,+130,-,+120,119.0,0.457,0.437,130,0.4348,1,0,0.0051,0.003923076923077003,128.83,2.2883,2.3141,0.0243,0.0389,2.2625,0.0331,0.055
1,0,"Sat Feb 02, 2019",Detroit,0,39%,-117,-136,-138,-145,-139,-125,-135,-140,-135,-145,-139,-143,-138,-134,-135,-135,-135,-135,-,-,-135,-145,-145,-135,-140,-125,-133,-,-140,-137.2,0.5782,0.5582,-125,0.5556,1,0,0.0048,0.005950000000000122,-126.3424,1.7915,1.8073000000000001,0.0429,0.0713,1.7757,0.0367,0.0646
4,2,"Sat Feb 02, 2019",Chicago,0,45%,+230,+244,+260,+282,+235,+255,+240,+245,+245,+282,+235,+255,+260,+231,+250,+250,+250,+245,-,-,+265,+237,+282,+240,+240,+255,+260,-,+240,251.32,0.2851,0.2651,282,0.2618,1,0,0.0127,0.004497163120567366,277.22,3.7722,3.8276,0.0097,0.0141,3.7168,0.0279,0.0412
11,5,"Sat Feb 02, 2019",Cleveland,0,69%,+380,+209,+210,+199,+205,+210,+215,+230,+210,+199,+205,+205,+210,+228,+210,+210,+210,+205,-,-,+195,+199,+199,+215,+210,+210,+222,-,+210,209.2,0.3236,0.3036,230,0.303,1,0,0.0019,0.0008173913043477747,229.38,3.2938,3.3397,0.0122,0.0182,3.2479,0.0291,0.0443
12,6,"Sat Feb 02, 2019",New Orleans,0,65%,+400,+478,+480,+447,+475,+400,+465,+440,+450,+447,+475,+445,+480,+479,+450,+420,+420,+450,-,-,+435,+447,+447,+485,+450,+400,+530,-,+475,454.8,0.1807,0.1607,530,0.1587,1,0,0.0124,0.0023415094339622705,522.28,6.2228,6.3273,0.0046,0.0061,6.1183,0.0248,0.0329
17,8,"Sat Feb 02, 2019",Minnesota,0,36%,-102,-105,-103,-110,-110,+105,-110,-115,-105,-110,-110,-110,-103,-100,-105,-,+100,+100,-,-,-110,-110,-110,-110,-115,+105,-101,-,-115,-73.2083,0.5155,0.49549999999999994,105,0.4878,1,0,0.0158,0.015023809523809401,101.82,2.0182,2.0385999999999997,0.0321,0.0524,1.9978,0.0349,0.0596
