,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Payout_if_Win_Long,Payout_if_Lose_Long,Payout_if_Win_Short,Payout_if_Lose_Short,Expected_Value_Long,Expected_Value_Short,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Edge_Long_5ticks,Edge_Long_10ticks,Breakeven_Odds_Net_Comm_Short,Edge_Short_5ticks,Edge_Short_10ticks
0,0,"Wed Jan 30, 2019",Chicago,0,12%,+465,+418,+435,+428,+410,+380,+415,+400,+430,+428,+410,+415,+435,+412,+426,+426,+426,+410,-,-,+445,+428,+428,+415,+400,+380,+470,-,+425,419.8,0.19262475740246401,0.152624757402464,470,0.17543859649122806,0,1,4.7,-1,1,-4.7,-0.1300388828059552,0.1300388828059552,555.201696644175,5.55201696644175,6.663057305770584,0.0043022048277456815,0.005589043954143074,6.440976627112914,0.024578742722073943,0.03220998059219704
1,0,"Wed Jan 30, 2019",Miami,0,88%,-630,-493,-500,-570,-505,-560,-540,-530,-550,-570,-505,-525,-500,-532,-546,-546,-546,-560,-,-,-605,-570,-570,-540,-500,-560,-480,-,-550,-538.12,0.8429369071806265,0.8029369071806265,-480,0.8275862068965517,0,1,0.20833333333333334,-1,1,-0.20833333333333334,-0.029784570490076323,0.029784570490076323,-407.45169259907647,0.2454278674414486,1.2503364247902775,0.14679573829982534,0.24044017867932457,1.2405193100926195,0.044088107215418865,0.08423495257445021
2,1,"Wed Jan 30, 2019",Dallas,0,92%,-235,-270,-250,-270,-275,-275,-280,-270,-300,-270,-275,-260,-250,-268,-270,-270,-270,-275,-,-,-300,-270,-270,-280,-275,-275,-268,-,-270,-272.24,0.7311318759099079,0.6911318759099079,-250,0.7142857142857143,0,1,0.4,-1,1,-0.4,-0.03241537372612896,0.03241537372612896,-223.7627718774616,0.4469018646889244,1.4558399019827029,0.08052736867462493,0.1354536617544517,1.4379638273951458,0.040733956277297256,0.07529055007279264
3,1,"Wed Jan 30, 2019",New York,0,8%,+195,+239,+230,+222,+230,+225,+230,+230,+240,+222,+230,+220,+230,+224,+230,+230,+230,+225,-,-,+235,+222,+222,+230,+235,+225,+242,-,+220,228.72,0.304310937500858,0.26431093750085805,242,0.29239766081871343,0,1,2.42,-1,1,-2.42,-0.09605659374706543,0.09605659374706543,278.34226969769406,2.7834226969769404,3.839091150916479,0.009667167516042484,0.013999183042430863,3.7277542430374018,0.027929328125025688,0.04114487500006869
4,2,"Wed Jan 30, 2019",Charlotte,0,6%,+260,+264,+265,+263,+270,+265,+280,+255,+250,+263,+270,+255,+265,+260,+260,+260,+260,+260,-,-,+270,+263,+263,+280,+260,+265,+278,-,+260,264.16,0.2747103974809383,0.23471039748093828,280,0.2631578947368421,0,1,2.8,-1,1,-2.8,-0.10810048957243457,0.10810048957243457,326.0569666843216,3.260569666843216,4.325781060180081,0.008010386764533138,0.011319121425826546,4.1953582735063515,0.027041311924428157,0.03877683179847513
5,2,"Wed Jan 30, 2019",Boston,0,94%,-350,-299,-295,-325,-325,-330,-350,-310,-320,-325,-325,-310,-295,-313,-320,-320,-320,-320,-,-,-340,-325,-325,-350,-320,-330,-290,-,-320,-320.08,0.7616573444503836,0.7216573444503835,-290,0.7435897435897436,0,1,0.3448275862068966,-1,1,-0.3448275862068966,-0.029495295394311782,0.029495295394311782,-259.2694041182428,0.3856991932391446,1.3934131771039275,0.09392982095286177,0.15754055862934097,1.3779852093743616,0.04164972033351158,0.07773258755603074
6,3,"Wed Jan 30, 2019",Memphis,0,50%,+210,+171,+170,+163,+170,+170,+165,+170,+170,+163,+170,+165,+170,+168,+170,+170,+170,+170,-,-,+180,+163,+163,+165,+180,+170,+184,-,+170,169.6,0.3710535697111442,0.33105356971114425,184,0.35211267605633806,0,1,1.84,-1,1,-1.84,-0.059807862020350266,0.059807862020350266,202.06591666494785,2.0206591666494784,3.061072349982468,0.014178389997663004,0.021509823850769626,2.9802459833164887,0.029931607091334356,0.04648428557689155
7,3,"Wed Jan 30, 2019",Minnesota,0,50%,-270,-190,-185,-190,-195,-200,-190,-200,-200,-190,-195,-190,-185,-196,-200,-200,-200,-200,-,-,-215,-190,-190,-190,-220,-200,-187,-,-200,-195.92,0.6618171444655085,0.6218171444655085,-185,0.6491228070175439,0,1,0.5405405405405406,-1,1,-0.5405405405405406,-0.042065480147730094,0.042065480147730094,-164.4223516126042,0.608189817377203,1.6203536137247472,0.057662871568910784,0.0968210198830084,1.596026021029659,0.03865451433396522,0.06974537155724059
8,4,"Wed Jan 30, 2019",Denver,0,93%,-330,-391,-400,-360,-415,-370,-465,-400,-350,-360,-415,-425,-400,-415,-428,-428,-428,-430,-,-,-370,-360,-360,-450,-400,-370,-380,-,-425,-399.8,0.7991507327364055,0.7591507327364054,-350,0.7777777777777778,0,1,0.2857142857142857,-1,1,-0.2857142857142857,-0.023949057910335886,0.023949057910335886,-315.19744334765284,0.31726145662197885,1.3236066857544184,0.1144907829893841,0.19058258836291359,1.3109162274895394,0.042774521982092084,0.08073205861891236
9,4,"Wed Jan 30, 2019",New Orleans,0,7%,+270,+339,+355,+289,+345,+285,+365,+315,+270,+289,+345,+325,+355,+334,+353,+353,+353,+330,-,-,+285,+289,+289,+360,+320,+285,+345,-,+325,323.92,0.2370637519397227,0.1970637519397227,365,0.2150537634408602,0,1,3.65,-1,1,-3.65,-0.08365355348028947,0.08365355348028947,407.44999532226365,4.074499953222636,5.155989952287089,0.006160716704542195,0.008403473823042807,4.993009954158184,0.025911912558191474,0.03576510015517764
