,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Kelly_Long_2ticks,Kelly_Long_5ticks,Breakeven_Odds_Net_Comm_Short,Kelly_Short_2ticks,Kelly_Short_5ticks
0,0,"Mon Feb 11, 2019",Washington,0,8%,+145,+202,+200,+195,+200,+195,+195,+190,+190,+195,+200,+200,+200,+163,+193,+193,+193,+145,-,-,+190,+195,+195,+195,+200,+195,+204,-,+190,192.52,0.3425,0.3225,204,0.3289,0,1,-0.0196,0.0,210.08,3.1008,3.1428,0.0092,0.0135,3.0588,0.0098,0.0148
1,0,"Mon Feb 11, 2019",Detroit,0,92%,-165,-226,-220,-235,-240,-235,-230,-230,-230,-235,-240,-230,-220,-191,-233,-233,-233,-170,-,-,-230,-235,-235,-230,-240,-235,-220,-,-230,-227.44,0.6938,0.6738,-170,0.6296,1,0,0.0702,0.1192599999999999,-206.5689,1.4841,1.4938,0.0389,0.0739,1.4744,0.02,0.0402
2,1,"Mon Feb 11, 2019",New York,0,63%,-102,+115,+110,+105,+107,+100,+105,+105,+100,+105,+107,+105,+110,+106,+110,+110,+110,+100,-,-,+105,+105,+105,+105,+105,+100,+116,-,+105,106.24,0.4851,0.46509999999999996,116,0.463,1,0,0.0046,0.00397931034482745,115.01,2.1501,2.1731,0.0168,0.0278,2.1271,0.0181,0.0315
3,1,"Mon Feb 11, 2019",Cleveland,0,37%,-118,-127,-120,-125,-127,-120,-125,-125,-120,-125,-127,-125,-120,-122,-130,-130,-130,-120,-,-,-125,-125,-125,-125,-125,-120,-124,-,-125,-124.48,0.5544,0.5344,-120,0.5455,0,1,-0.0203,0.0,-114.771,1.8713,1.8887,0.022,0.0384,1.8538999999999999,0.02,0.036
4,2,"Mon Feb 11, 2019",Charlotte,0,41%,+180,+189,+190,+188,+185,+180,+185,+185,+190,+188,+185,+190,+190,+187,+185,+185,+185,+180,-,-,+180,+188,+188,+185,+180,+180,+198,-,+180,185.84,0.3499,0.32989999999999997,198,0.3356,0,1,-0.0169,0.0,203.12,3.0312,3.0718,0.0096,0.0141,2.9905999999999997,0.0101,0.0154
5,2,"Mon Feb 11, 2019",Indiana,0,59%,-220,-211,-210,-225,-215,-220,-220,-225,-230,-225,-215,-220,-210,-220,-225,-225,-225,-220,-,-,-220,-225,-225,-220,-220,-220,-208,-,-220,-219.96,0.6874,0.6674,-208,0.6753,0,1,-0.0117,0.0,-200.6421,1.4984,1.5084,0.038,0.0718,1.4884,0.02,0.04
6,3,"Mon Feb 11, 2019",Brooklyn,0,55%,+425,+456,+450,+447,+455,+400,+455,+440,+450,+462,+455,+425,+450,+439,+445,-,-,+450,-,-,+460,+447,+447,+455,+450,+400,+470,-,+425,444.913,0.1837,0.1637,470,0.1754,0,1,-0.0669,0.0,510.87,6.1087,6.210899999999999,0.0038,0.0047,6.0065,0.004,0.005
7,3,"Mon Feb 11, 2019",Toronto,0,45%,-550,-543,-525,-600,-560,-600,-605,-600,-600,-625,-560,-550,-525,-568,-595,-,-,-600,-,-,-615,-600,-600,-605,-600,-600,-530,-,-550,-580.6957,0.8528,0.8328,-525,0.84,0,1,-0.0086,0.0,-498.008,1.2008,1.2048,0.089,0.1766,1.1968,0.02,0.0449
8,4,"Mon Feb 11, 2019",Portland,0,51%,+240,+202,+200,+192,+200,+200,+205,+190,+225,+192,+200,+200,+200,+231,+200,+200,+200,+195,-,-,+190,+192,+192,+205,+200,+200,+204,-,+190,200.2,0.3334,0.31339999999999996,231,0.3021,1,0,0.0374,0.016170562770562672,219.08,3.1908,3.2346,0.0089,0.0129,3.147,0.0094,0.014
9,4,"Mon Feb 11, 2019",Oklahoma City,0,49%,-280,-227,-220,-230,-240,-240,-245,-230,-270,-230,-240,-230,-220,-277,-240,-240,-240,-245,-,-,-230,-230,-230,-245,-240,-240,-224,-,-230,-237.32,0.7031,0.6830999999999999,-220,0.6875,0,1,-0.0064,0.0,-215.5637,1.4639,1.4732,0.0406,0.0774,1.4546000000000001,0.02,0.0405
10,5,"Mon Feb 11, 2019",Dallas,0,60%,+385,+466,+468,+471,+475,+410,+460,+450,+475,+471,+475,+450,+468,+421,+450,-,-,+450,-,-,+440,+471,+471,+460,+450,+410,+500,-,+425,455.9565,0.1802,0.1602,500,0.1667,0,1,-0.0388,0.0,524.22,6.2422,6.347,0.0037,0.0046,6.1374,0.0039,0.0049
11,5,"Mon Feb 11, 2019",Houston,0,40%,-535,-557,-550,-640,-600,-620,-610,-620,-625,-640,-600,-600,-550,-543,-600,-,-,-600,-,-,-585,-640,-640,-610,-600,-620,-530,-,-550,-596.9565,0.8562,0.8361999999999999,-530,0.8413,0,1,-0.006,0.0,-510.4645,1.1959,1.1998,0.091,0.1805,1.192,0.02,0.0451
12,6,"Mon Feb 11, 2019",Milwaukee,0,59%,-535,-774,-750,-900,-850,-900,-885,-900,-900,-900,-850,-800,-750,-704,-835,-,-,-860,-,-,-805,-900,-900,-885,-850,-900,-740,-,-850,-842.9565,0.8935,0.8734999999999999,-704,0.8756,0,1,-0.0024,0.0,-690.6077,1.1448,1.1477,0.1192,0.2336,1.1419,0.02,0.0462
13,6,"Mon Feb 11, 2019",Chicago,0,41%,+385,+620,+600,+614,+635,+550,+635,+600,+600,+614,+635,+600,+600,+524,+560,-,-,+610,-,-,+555,+614,+614,+635,+650,+550,+640,-,+575,601.3043,0.1429,0.1229,650,0.1333,0,1,-0.0783,0.0,713.67,8.1367,8.279399999999999,0.0027,0.0032,7.994,0.0029,0.0034
14,7,"Mon Feb 11, 2019",L.A. Clippers,0,92%,+165,+150,+150,+146,+160,+165,+150,+165,+160,+155,+160,+145,+150,+159,+165,+165,+165,+145,-,-,+145,+146,+155,+150,+153,+165,+143,-,+167,155.16,0.3923,0.37229999999999996,167,0.3745,0,1,-0.006,0.0,168.6,2.686,2.7197,0.0115,0.0176,2.6523000000000003,0.0122,0.0194
15,7,"Mon Feb 11, 2019",Minnesota,0,8%,-205,-167,-160,-167,-180,-190,-170,-190,-180,-180,-180,-165,-160,-186,-195,-195,-195,-170,-,-,-170,-167,-180,-170,-173,-190,-172,-,-192,-177.76,0.6394,0.6194,-160,0.6154,1,0,0.0065,0.010439999999999828,-162.7339,1.6145,1.6268,0.031,0.057,1.6021999999999998,0.02,0.0386
16,8,"Mon Feb 11, 2019",Miami,0,89%,+425,+469,+485,+471,+475,+420,+465,+470,+475,+471,+475,+450,+485,+439,+452,+452,+452,+460,-,-,+450,+471,+471,+465,+450,+420,+460,-,+450,460.12,0.1787,0.1587,485,0.1709,0,1,-0.0716,0.0,530.12,6.3012,6.4072,0.0037,0.0045,6.1952,0.0039,0.0048
17,8,"Mon Feb 11, 2019",Denver,0,11%,-550,-561,-575,-640,-600,-640,-615,-650,-625,-640,-600,-600,-575,-568,-627,-627,-627,-620,-,-,-600,-640,-640,-615,-600,-640,-520,-,-600,-609.8,0.8588,0.8388,-520,0.8387,1,0,0.0001,0.0005600000000000049,-520.2914,1.1922,1.196,0.0925,0.1835,1.1884000000000001,0.0199,0.0451
