,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Kelly_Long_2ticks,Kelly_Long_5ticks,Breakeven_Odds_Net_Comm_Short,Kelly_Short_2ticks,Kelly_Short_5ticks
0,0,"Sat Feb 09, 2019 - Soccer",Parma Calcio 1913 S.r.l.,0,48%,+322,+514,+489,+466,+440,+475,+500,+450,+475,+466,+440,+475,+489,+511,+514,+514,+514,+460,-,-,+438,+466,+466,+500,+498,+475,+490,-,+400,477.0,0.1737,0.1537,514,0.1629,0,1,-0.0563,0.0,550.62,6.5062,6.6163,0.0035,0.0043,6.396100000000001,0.0037,0.0046
1,0,"Sat Feb 09, 2019 - Soccer",Inter Milan,0,44%,-163,-155,-155,-161,-154,-155,-170,-167,-161,-161,-154,-167,-155,-158,-155,-155,-155,-177,-,-,-164,-161,-161,-170,-168,-155,-145,-,-150,-159.56,0.6144,0.5943999999999999,-145,0.5918,1,0,0.0043,0.006279999999999841,-146.5416,1.6824,1.696,0.0279,0.0507,1.6688,0.02,0.0378
2,0,"Sat Feb 09, 2019 - Soccer",Draw,0,8%,+280,+287,+296,+290,+280,+285,+284,+275,+290,+290,+280,+290,+296,+287,+287,+287,+287,+275,-,-,+296,+290,+290,+284,+277,+285,+310,-,+280,287.12,0.2584,0.23840000000000003,310,0.2439,0,1,-0.0226,0.0,319.46,4.1946,4.2585,0.0061,0.0082,4.1307,0.0064,0.0088
3,1,"Sat Feb 09, 2019 - Soccer",ACF Fiorentina,0,35%,+253,+301,+308,+304,+280,+305,+310,+265,+280,+304,+280,+280,+308,+298,+301,+301,+301,+285,-,-,+299,+304,+295,+310,+289,+305,+298,-,+280,295.64,0.253,0.233,310,0.2439,0,1,-0.0447,0.0,329.18,4.2918,4.3576,0.0059,0.0079,4.226000000000001,0.0062,0.0085
4,1,"Sat Feb 09, 2019 - Soccer",SSC Napoli,0,62%,-119,+106,+105,-107,-101,-105,+100,-105,+100,-107,-101,+100,+105,+105,+106,+106,+106,-110,-,-,-114,-107,-105,+100,-102,-105,+106,-,-110,-5.36,0.5032,0.48319999999999996,106,0.4854,0,1,-0.0046,0.0,106.95,2.0695,2.0909,0.018,0.0302,2.0481,0.0195,0.0345
5,1,"Sat Feb 09, 2019 - Soccer",Draw,0,3%,+242,+244,+242,+252,+235,+245,+255,+235,+250,+252,+235,+250,+242,+244,+244,+244,+245,+232,-,-,+261,+252,+253,+255,+233,+245,+262,-,+260,246.68,0.2886,0.2686,262,0.2762,0,1,-0.0277,0.0,272.3,3.723,3.7775,0.0072,0.0099,3.6685,0.0076,0.0107
6,2,"Sunday, February 10, 2019 - Soccer",Bologna FC,0,33%,+114,+131,+134,+124,+131,+130,+130,+120,+125,+124,+131,+125,+134,+130,+131,+131,+131,+120,-,-,+123,+124,+124,+130,+124,+130,+137,-,+130,128.16,0.4385,0.4185,137,0.4219,0,1,-0.0082,0.0,138.95,2.3895,2.4173,0.0139,0.0222,2.3617,0.0149,0.0248
7,2,"Sunday, February 10, 2019 - Soccer",Genoa FC,0,33%,+213,+246,+247,+242,+230,+240,+215,+230,+240,+242,+230,+240,+247,+244,+246,+246,+246,+226,-,-,+239,+242,+242,+215,+234,+240,+258,-,+230,238.28,0.2959,0.2759,258,0.2793,0,1,-0.0123,0.0,262.45,3.6245,3.677,0.0074,0.0104,3.572,0.0078,0.0112
8,2,"Sunday, February 10, 2019 - Soccer",Draw,0,33%,+201,+229,+222,+220,+210,+220,+215,+205,+220,+220,+210,+220,+222,+229,+229,+229,+229,+211,-,-,+217,+220,+220,+215,+219,+220,+230,-,+210,219.64,0.313,0.293,230,0.303,0,1,-0.0331,0.0,241.3,3.413,3.4613,0.0081,0.0115,3.3647,0.0085,0.0124
9,3,"Sunday, February 10, 2019 - Soccer",Atalanta Bergamasca,0,50%,-383,-313,-311,-322,-333,-325,-334,-357,-323,-322,-333,-333,-311,-323,-313,-313,-313,-386,-,-,-336,-322,-322,-334,-355,-325,-296,-,-333,-327.52,0.7657,0.7457,-296,0.7475,0,1,-0.0024,0.0,-293.2551,1.341,1.3477999999999999,0.0543,0.1064,1.3342,0.02,0.0424
10,3,"Sunday, February 10, 2019 - Soccer",Spal 2013,0,50%,+705,+912,+967,+881,+875,+900,+760,+800,+900,+881,+875,+875,+967,+905,+912,+912,+912,+879,-,-,+900,+881,+881,+760,+895,+900,+1050,-,+900,891.2,0.1012,0.0812,1050,0.087,0,1,-0.0662,0.0,1131.53,12.3153,12.5416,0.0017,0.0019,12.089,0.0018,0.002
11,3,"Sunday, February 10, 2019 - Soccer",Draw,0,0%,+394,+465,+447,+441,+440,+425,+365,+425,+450,+441,+440,+450,+447,+465,+465,+465,+465,+432,-,-,+434,+441,+441,+365,+453,+425,+470,-,+425,439.28,0.1859,0.16590000000000002,470,0.1754,0,1,-0.0544,0.0,502.77,6.0277,6.1283,0.0039,0.0048,5.9271,0.0041,0.0051
