,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Edge_Long_5ticks,Edge_Long_10ticks,Breakeven_Odds_Net_Comm_Short,Edge_Short_5ticks,Edge_Short_10ticks
10,5,"Fri Feb 01, 2019",Davidson,0,45%,-123,-127,-120,-125,-123,-125,-125,-125,-125,-123,-123,-125,-120,-130,-125,-,-,-,-,-,-125,-125,-123,-125,-125,-125,-,-,-125,-124.4762,0.5545,0.5145,-120,0.5455,0,1,-0.0568,0.0,-105.9771,1.9436,1.9625,0.035,0.0576,1.9247,0.0355,0.0612
11,5,"Fri Feb 01, 2019",St. Bonaventure,0,55%,+103,+109,+110,+105,+103,+105,+105,+105,+105,+103,+103,+105,+110,+107,+105,-,-,-,-,-,+105,+105,+103,+105,+105,+105,-,-,+105,105.381,0.4869,0.4469,110,0.4762,0,1,-0.0615,0.0,123.76,2.2376,2.2624,0.0255,0.0409,2.2128,0.0334,0.0558
12,6,"Fri Feb 01, 2019",(5) Michigan,0,58%,-185,-196,-190,-200,-195,-200,-205,-190,-185,-190,-195,-200,-190,-201,-200,-,-,-220,-,-,-200,-200,-190,-205,-200,-200,-232,-,-192,-198.9565,0.6651,0.6251,-185,0.6491,0,1,-0.037,0.0,-166.75,1.5997,1.6117,0.0585,0.0983,1.5877,0.0388,0.07
13,6,"Fri Feb 01, 2019",Iowa,0,42%,+160,+165,+175,+170,+170,+170,+175,+165,+165,+163,+170,+170,+175,+163,+170,-,-,+180,-,-,+170,+170,+163,+175,+170,+170,+133,-,+167,168.0,0.3736,0.3336,180,0.3571,0,1,-0.0659,0.0,199.76,2.9976,3.0376,0.0144,0.0218,2.9576000000000002,0.03,0.0467
14,7,"Fri Feb 01, 2019",Northern Kentucky,0,93%,-170,-153,-150,-170,-155,-155,-155,-155,-160,-155,-155,-155,-150,-156,-159,-,-,-160,-,-,-160,-170,-155,-155,-155,-155,-,-,-155,-156.7273,0.6103,0.5702999999999999,-150,0.6,0,1,-0.0495,0.0,-132.714,1.7535,1.7686,0.0454,0.0756,1.7384,0.0371,0.0656
15,7,"Fri Feb 01, 2019",IUPUI,0,7%,+150,+130,+140,+148,+135,+135,+135,+135,+140,+135,+135,+135,+140,+128,+139,-,-,+135,-,-,+135,+148,+135,+135,+135,+135,-,-,+135,136.5,0.423,0.383,148,0.4032,0,1,-0.0502,0.0,161.1,2.611,2.6432,0.0186,0.0291,2.5788,0.0315,0.0506
16,8,"Fri Feb 01, 2019",Quinnipiac,0,100%,+150,+143,+155,+135,+150,+145,+150,+145,+150,+144,+150,+150,+155,+141,+148,-,-,+145,-,-,+150,+135,+144,+150,+145,+145,-,-,+150,146.5909,0.4057,0.3657,155,0.3922,0,1,-0.0675,0.0,173.45,2.7345,2.7692,0.017,0.0264,2.6997999999999998,0.031,0.0493
17,8,"Fri Feb 01, 2019",Canisius,0,0%,-170,-168,-165,-155,-170,-165,-170,-165,-170,-165,-170,-170,-165,-172,-168,-,-,-170,-,-,-180,-155,-165,-170,-165,-165,-,-,-170,-167.1818,0.6256,0.5856,-155,0.6078,0,1,-0.0366,0.0,-141.3028,1.7077,1.7219,0.0487,0.0814,1.6935,0.0376,0.0668
18,9,"Fri Feb 01, 2019",Milwaukee,0,0%,+255,+237,+265,+245,+245,+255,+255,+255,+245,+245,+245,+255,+265,+234,+252,-,-,+250,-,-,+255,+245,+245,+255,+260,+255,-,-,+245,250.3636,0.2856,0.2456,265,0.274,0,1,-0.1036,0.0,307.17,4.0717,4.133100000000001,0.0086,0.0123,4.010299999999999,0.0274,0.0396
19,9,"Fri Feb 01, 2019",Green Bay,0,100%,-310,-287,-295,-300,-290,-310,-315,-310,-310,-300,-290,-310,-295,-297,-307,-,-,-310,-,-,-315,-300,-300,-315,-320,-310,-,-,-305,-304.1364,0.7524,0.7123999999999999,-287,0.7416,0,1,-0.0394,0.0,-247.7087,1.4037,1.4118,0.0896,0.1505,1.3956,0.0414,0.077
20,10,"Fri Feb 01, 2019",(18) Buffalo,0,88%,-380,-346,-345,-370,-365,-380,-390,-380,-370,-375,-365,-360,-345,-360,-370,-,-,-380,-,-,-370,-370,-375,-390,-380,-380,-360,-,-380,-369.8261,0.787,0.747,-345,0.7753,0,1,-0.0365,0.0,-295.2465,1.3387,1.3455,0.1073,0.1791,1.3319,0.0424,0.0798
21,10,"Fri Feb 01, 2019",Bowling Green,0,13%,+315,+281,+315,+296,+305,+290,+310,+300,+290,+299,+305,+280,+315,+278,+310,-,-,+300,-,-,+290,+296,+299,+310,+310,+290,+270,-,+300,297.3478,0.2519,0.2119,315,0.241,0,1,-0.1206,0.0,371.92,4.7192,4.7936,0.0069,0.0095,4.6448,0.0264,0.037
22,11,"Fri Feb 01, 2019",Wright State,0,100%,-135,-136,-135,-150,-137,-145,-140,-135,-140,-133,-137,-140,-135,-139,-135,-,-,-135,-,-,-140,-150,-133,-140,-130,-145,-,-,-135,-138.4091,0.5804,0.5404,-130,0.5652,0,1,-0.0439,0.0,-117.5779,1.8505,1.8675000000000002,0.0395,0.0654,1.8335,0.0362,0.0632
23,11,"Fri Feb 01, 2019",Illinois-Chicago,0,0%,+115,+116,+125,+130,+117,+125,+120,+115,+120,+113,+117,+120,+125,+114,+115,-,-,+115,-,-,+120,+130,+113,+120,+110,+125,-,-,+115,119.0909,0.4567,0.4167,130,0.4348,0,1,-0.0416,0.0,139.98,2.3998,2.4278,0.022,0.0349,2.3717999999999995,0.0325,0.0533
24,12,"Fri Feb 01, 2019",(21) Maryland,0,36%,+180,+180,+190,+199,+200,+180,+190,+180,+180,+180,+200,+190,+190,+178,+180,-,-,+190,-,-,+180,+199,+180,+190,+180,+180,+173,-,+180,185.6087,0.3504,0.3104,200,0.3333,0,1,-0.0688,0.0,222.16,3.2216,3.266,0.0126,0.0189,3.1772,0.0293,0.0448
25,12,"Fri Feb 01, 2019",(24) Wisconsin,0,64%,-220,-213,-210,-240,-240,-220,-225,-220,-220,-215,-240,-220,-210,-219,-220,-,-,-230,-,-,-220,-240,-215,-225,-220,-220,-220,-,-220,-222.6957,0.6899,0.6498999999999999,-210,0.6774,0,1,-0.0406,0.0,-185.6321,1.5387,1.5495,0.0659,0.1109,1.5279,0.0395,0.072
26,13,"Saturday, February 02, 2019",UCLA,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,0.0,3.8462,1.0385,1.0377073906485672,-11.8976,-7.5922,1.0392464678178963,1.0396,1.0376
27,13,"Saturday, February 02, 2019",Washington,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,0.0,3.8462,1.0385,1.0377073906485672,-11.8976,-7.5922,1.0392464678178963,1.0396,1.0376
28,14,"Saturday, February 02, 2019",USC,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-500,0.0,0.0,-0.04,0,0.0,0,1,-1.04,0.0,3.8462,1.0385,1.0377073906485672,-11.8976,-7.5922,1.0392464678178963,1.0396,1.0376
29,14,"Saturday, February 02, 2019",Washington State,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+375,0.0,0.0,-0.04,0,0.0,0,1,-1.04,0.0,3.8462,1.0385,1.0377073906485672,-11.8976,-7.5922,1.0392464678178963,1.0396,1.0376
30,15,"Saturday, February 02, 2019",Loyola Marymount,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,0.0,3.8462,1.0385,1.0377073906485672,-11.8976,-7.5922,1.0392464678178963,1.0396,1.0376
31,15,"Saturday, February 02, 2019",BYU,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,0.0,3.8462,1.0385,1.0377073906485672,-11.8976,-7.5922,1.0392464678178963,1.0396,1.0376
32,16,"Saturday, February 02, 2019",UC Irvine,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-425,0.0,0.0,-0.04,0,0.0,0,1,-1.04,0.0,3.8462,1.0385,1.0377073906485672,-11.8976,-7.5922,1.0392464678178963,1.0396,1.0376
33,16,"Saturday, February 02, 2019",Long Beach State,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+325,0.0,0.0,-0.04,0,0.0,0,1,-1.04,0.0,3.8462,1.0385,1.0377073906485672,-11.8976,-7.5922,1.0392464678178963,1.0396,1.0376
34,17,"Saturday, February 02, 2019",Loyola (IL),0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,0.0,3.8462,1.0385,1.0377073906485672,-11.8976,-7.5922,1.0392464678178963,1.0396,1.0376
35,17,"Saturday, February 02, 2019",Illinois State,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,-1.04,0.0,3.8462,1.0385,1.0377073906485672,-11.8976,-7.5922,1.0392464678178963,1.0396,1.0376
