,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Edge_Long_5ticks,Edge_Long_10ticks,Breakeven_Odds_Net_Comm_Short,Edge_Short_5ticks,Edge_Short_10ticks
0,0,"Thu Jan 31, 2019",Indiana,0,49%,+110,+125,+125,+120,+120,+125,+120,+120,+120,+120,+120,+120,+125,+123,+120,+120,+120,+120,-,-,+120,+120,+120,+120,+125,+125,+133,-,+120,121.84,0.4509,0.4309,133,0.4292,1,0,0.004,0.0030052631578948415,132.07,2.3207,2.3471,0.0236,0.0376,2.2943,0.0329,0.0545
1,0,"Thu Jan 31, 2019",Orlando,0,51%,-130,-138,-135,-140,-140,-145,-140,-140,-140,-140,-140,-140,-135,-142,-140,-140,-140,-140,-,-,-140,-140,-140,-140,-145,-145,-136,-,-140,-140.04,0.5834,0.5634,-135,0.5745,0,1,-0.0193,0.0,-129.0489,1.7749,1.7904,0.0439,0.0731,1.7593999999999999,0.0369,0.0651
2,1,"Thu Jan 31, 2019",Dallas,0,47%,+125,+125,+120,+120,+120,+120,+115,+115,+115,+120,+120,+115,+120,+123,+120,+120,+120,+120,-,-,+115,+120,+120,+115,+120,+120,+132,-,+120,119.6,0.4555,0.4355,132,0.431,1,0,0.0104,0.007848484848484875,129.62,2.2962,2.3221,0.0241,0.0386,2.2702999999999998,0.0331,0.0548
3,1,"Thu Jan 31, 2019",Detroit,0,53%,-145,-138,-130,-140,-140,-140,-135,-135,-135,-140,-140,-135,-130,-142,-140,-140,-140,-140,-,-,-140,-140,-140,-135,-140,-140,-136,-,-140,-138.04,0.5798,0.5598,-130,0.5652,0,1,-0.0096,0.0,-127.1617,1.7864,1.8021,0.0432,0.0718,1.7707,0.0368,0.0647
4,2,"Thu Jan 31, 2019",Milwaukee,0,51%,+115,+131,+135,+130,+127,+135,+130,+125,+125,+130,+127,+130,+135,+128,+130,+130,+130,+135,-,-,+140,+130,+130,+130,+130,+135,+138,-,+130,131.04,0.4329,0.4129,140,0.4167,0,1,-0.009,0.0,142.19,2.4219,2.4503,0.0216,0.0342,2.3935,0.0324,0.053
5,2,"Thu Jan 31, 2019",Toronto,0,49%,-135,-145,-145,-150,-147,-155,-150,-145,-145,-150,-147,-150,-145,-149,-150,-150,-150,-160,-,-,-165,-150,-150,-150,-150,-155,-143,-,-150,-149.84,0.5996,0.5796,-143,0.5885,0,1,-0.0151,0.0,-137.874,1.7253,1.7398,0.0473,0.079,1.7107999999999999,0.0374,0.0664
6,3,"Thu Jan 31, 2019",Brooklyn,0,50%,+250,+269,+260,+263,+265,+260,+260,+260,+250,+263,+265,+250,+260,+265,+260,+260,+260,+265,-,-,+270,+263,+263,+260,+260,+260,+276,-,+260,261.88,0.2764,0.25639999999999996,276,0.266,0,1,-0.0359,0.0,290.02,3.9002,3.9581999999999997,0.0092,0.0133,3.8422,0.0277,0.0405
7,3,"Thu Jan 31, 2019",San Antonio,0,50%,-300,-306,-290,-325,-315,-320,-320,-320,-300,-325,-315,-300,-290,-322,-320,-320,-320,-330,-,-,-335,-325,-325,-320,-320,-320,-298,-,-320,-316.04,0.7594,0.7394,-290,0.7436,0,1,-0.0056,0.0,-283.7684,1.3524,1.3594,0.1029,0.1721,1.3454,0.0422,0.0792
8,4,"Thu Jan 31, 2019",Philadelphia,0,53%,+365,+383,+375,+377,+375,+350,+380,+360,+360,+377,+375,+340,+375,+378,+388,+388,+388,+375,-,-,+420,+377,+377,+380,+380,+350,+390,-,+375,375.72,0.2104,0.1904,420,0.1923,0,1,-0.0099,0.0,425.21,5.2521,5.3371,0.0059,0.0079,5.1671,0.0257,0.0352
9,4,"Thu Jan 31, 2019",Golden State,0,47%,-460,-448,-420,-490,-450,-500,-505,-470,-460,-490,-450,-440,-420,-478,-488,-488,-488,-500,-,-,-570,-490,-490,-505,-480,-500,-420,-,-500,-477.6,0.8263,0.8063,-420,0.8077,0,1,-0.0017,0.0,-416.3197,1.2402,1.245,0.1497,0.2449,1.2354,0.0442,0.0845
10,5,"Thu Jan 31, 2019",L.A. Lakers,0,42%,+175,+174,+185,+184,+185,+190,+180,+175,+175,+184,+185,+180,+185,+171,+180,+180,+180,+180,-,-,+190,+184,+184,+180,+170,+190,+177,-,+180,181.12,0.3558,0.3358,190,0.3448,0,1,-0.0262,0.0,197.8,2.978,3.0176,0.0146,0.0221,2.9384,0.0301,0.0469
11,5,"Thu Jan 31, 2019",L.A. Clippers,0,58%,-225,-193,-200,-220,-215,-230,-210,-205,-210,-220,-215,-210,-200,-200,-220,-220,-220,-220,-,-,-230,-220,-220,-210,-200,-230,-190,-,-220,-213.12,0.6802,0.6602,-190,0.6552,1,0,0.0077,0.014580000000000032,-194.2879,1.5147,1.525,0.0692,0.1165,1.5044,0.0398,0.0728
