,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Payout_if_Win_Long,Payout_if_Lose_Long,Payout_if_Win_Short,Payout_if_Lose_Short,Expected_Value_Long,Expected_Value_Short,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Edge_Long_5ticks,Edge_Long_10ticks,Breakeven_Odds_Net_Comm_Short,Edge_Short_5ticks,Edge_Short_10ticks
0,0,"Thu Jan 31, 2019",Indiana,0,42%,+110,+125,+125,+120,+120,+125,+120,+120,+120,+120,+120,+120,+125,+123,+120,+120,+120,+120,-,-,+120,+120,+120,+120,+125,+125,+131,-,+120,121.76,0.45101081280453476,0.4110108128045348,131,0.4329004329004329,0,1,1.31,-1,1,-1.31,-0.05056502242152461,0.05056502242152461,143.30260150006612,1.433026015000661,2.4616865353006743,0.02138692356461683,0.033861382440735124,2.404365494700648,0.03233032438413608,0.052880865024362844
1,0,"Thu Jan 31, 2019",Orlando,0,58%,-130,-138,-135,-140,-140,-145,-140,-140,-140,-140,-140,-140,-135,-142,-140,-140,-140,-140,-,-,-140,-140,-140,-140,-145,-145,-136,-,-140,-140.04,0.5833597207871594,0.5433597207871593,-135,0.574468085106383,0,1,0.7407407407407407,-1,1,-0.7407407407407407,-0.05415159714827822,0.05415159714827822,-118.99075607692913,0.8404014168575301,1.8572094451946808,0.0400136835169578,0.0663060503441483,1.8235933885203794,0.03630079162361488,0.06346877766297276
2,1,"Thu Jan 31, 2019",Dallas,0,48%,+125,+125,+120,+120,+120,+120,+115,+115,+115,+120,+120,+115,+120,+123,+120,+120,+120,+120,-,-,+115,+120,+120,+115,+120,+120,+131,-,+120,119.56,0.45556801271057196,0.415568012710572,131,0.4329004329004329,0,1,1.31,-1,1,-1.31,-0.040037890638578766,0.040037890638578766,140.63449770289796,1.4063449770289795,2.4344718765695594,0.021871105066904224,0.034699522245973356,2.3782180774883996,0.032467040381317314,0.05324544101684592
3,1,"Thu Jan 31, 2019",Detroit,0,52%,-145,-138,-130,-140,-140,-140,-135,-135,-135,-140,-140,-135,-130,-142,-140,-140,-140,-140,-,-,-140,-140,-140,-135,-140,-140,-136,-,-140,-138.04,0.5798262074743412,0.5398262074743412,-130,0.5652173913043479,0,1,0.7692307692307693,-1,1,-0.7692307692307693,-0.04492286369924253,0.04492286369924253,-117.30920279303847,0.8524480400435758,1.8694970008444471,0.0393636805677339,0.06517410218176146,1.8353990792427042,0.03619478622423028,0.06318609659794733
4,2,"Thu Jan 31, 2019",Milwaukee,0,49%,+115,+128,+135,+130,+127,+135,+130,+125,+125,+130,+127,+130,+135,+125,+130,+130,+130,+135,-,-,+140,+130,+130,+130,+120,+135,+134,-,+130,130.24,0.4344727164786672,0.3944727164786672,140,0.4166666666666667,0,1,1.4,-1,1,-1.4,-0.05326548045119872,0.05326548045119872,153.50295678917485,1.5350295678917485,2.5657301592495836,0.019702659699776363,0.0309520825038795,2.5043289765339134,0.031834181494360125,0.05155781731829345
5,2,"Thu Jan 31, 2019",Toronto,0,51%,-135,-141,-145,-150,-147,-155,-150,-145,-145,-150,-147,-150,-145,-145,-150,-150,-150,-160,-,-,-160,-150,-150,-150,-140,-155,-139,-,-150,-148.76,0.5978363244685747,0.5578363244685747,-139,0.5815899581589958,0,1,0.7194244604316546,-1,1,-0.7194244604316546,-0.04084257879144354,0.04084257879144354,-126.16059512308995,0.7926405222045276,1.8084933326486183,0.04279018640799748,0.07113635690541949,1.776787711760437,0.036735089734057313,0.06462690595748605
6,3,"Thu Jan 31, 2019",Brooklyn,0,45%,+250,+269,+260,+263,+265,+260,+260,+260,+250,+263,+265,+250,+260,+265,+260,+260,+260,+265,-,-,+270,+263,+263,+260,+260,+260,+276,-,+260,261.88,0.27639244469929347,0.23639244469929346,276,0.26595744680851063,0,1,2.76,-1,1,-2.76,-0.11116440793065663,0.11116440793065663,323.025364144808,3.2302536414480802,4.2948587142770425,0.008099526962182803,0.011461860080451134,4.165648568619117,0.02709177334097901,0.03891139557594381
7,3,"Thu Jan 31, 2019",San Antonio,0,55%,-300,-306,-290,-325,-315,-320,-320,-320,-300,-325,-315,-300,-290,-322,-320,-320,-320,-330,-,-,-335,-325,-325,-320,-320,-320,-298,-,-320,-316.04,0.759446048120742,0.719446048120742,-290,0.7435897435897436,0,1,0.3448275862068966,-1,1,-0.3448275862068966,-0.0324691076996918,0.0324691076996918,-256.43768098849307,0.38995829167745133,1.3977574575110006,0.09287032688361357,0.15581018964029372,1.3821591258439023,0.04158338144362228,0.07755568384965936
8,4,"Thu Jan 31, 2019",Philadelphia,0,49%,+365,+383,+375,+377,+375,+350,+380,+360,+350,+377,+375,+340,+375,+378,+388,+388,+388,+370,-,-,+425,+377,+377,+380,+380,+350,+390,-,+375,375.32,0.21063435752184045,0.17063435752184045,425,0.19047619047619047,0,1,4.25,-1,1,-4.25,-0.10416962301033772,0.10416962301033772,486.0484456490566,4.860484456490566,5.957694145620377,0.00501608724399107,0.006653377533887926,5.7632747673607545,0.025119030725655245,0.033650748601747216
9,4,"Thu Jan 31, 2019",Golden State,0,51%,-460,-448,-420,-490,-450,-500,-505,-470,-440,-490,-450,-440,-420,-478,-488,-488,-488,-495,-,-,-575,-490,-490,-505,-480,-500,-420,-,-500,-476.8,0.8260304638505876,0.7860304638505876,-420,0.8076923076923077,0,1,0.23809523809523808,-1,1,-0.23809523809523808,-0.026819425708796307,0.026819425708796307,-367.3562498643321,0.2722153224204866,1.2776596288688964,0.13300666324368957,0.21946332298287416,1.2667710159720769,0.04358091391551766,0.08288243710804705
10,5,"Thu Jan 31, 2019",L.A. Lakers,0,7%,+175,+184,+185,+192,+185,+190,+185,+180,+175,+192,+185,+180,+185,+181,+185,+185,+185,+185,-,-,+190,+192,+192,+185,+190,+190,+193,-,+190,186.44,0.3491990577193893,0.3091990577193893,193,0.3412969283276451,0,1,1.93,-1,1,-1.93,-0.09404676088218933,0.09404676088218933,223.41625080485872,2.234162508048587,3.278845758209559,0.012571022202041138,0.0188057272999582,3.189479257887615,0.029275971731581696,0.04473592461755127
11,5,"Thu Jan 31, 2019",L.A. Clippers,0,93%,-225,-205,-200,-230,-215,-230,-220,-220,-210,-230,-215,-210,-200,-213,-225,-225,-225,-225,-,-,-230,-230,-230,-220,-230,-230,-202,-,-230,-220.0,0.6871690380753279,0.6471690380753279,-200,0.6666666666666666,0,1,0.5,-1,1,-0.5,-0.029246442887008173,0.029246442887008173,-183.42183875957454,0.5451913505843646,1.556095177596052,0.06503115781021632,0.10939498642408278,1.5342875235726772,0.03941507114225995,0.07177352304602636
12,6,"Friday, February 01, 2019",Memphis,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,0.038461538461538464,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
13,6,"Friday, February 01, 2019",Charlotte,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,0.038461538461538464,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
14,7,"Friday, February 01, 2019",Boston,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,0.038461538461538464,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
15,7,"Friday, February 01, 2019",New York,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,0.038461538461538464,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
16,8,"Friday, February 01, 2019",Oklahoma City,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,0.038461538461538464,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
17,8,"Friday, February 01, 2019",Miami,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,0.038461538461538464,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
18,9,"Friday, February 01, 2019",Atlanta,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,0.038461538461538464,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
19,9,"Friday, February 01, 2019",Utah,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,0.038461538461538464,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
20,10,"Friday, February 01, 2019",Houston,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,0.038461538461538464,1.0377073906485672,-11.89760963026654,-7.5922453450164245,1.0392464678178963,1.0395698587127158,1.0375698587127158
