,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Payout_if_Win_Long,Payout_if_Lose_Long,Payout_if_Win_Short,Payout_if_Lose_Short,Expected_Value_Long,Expected_Value_Short,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Edge_Long_5ticks,Edge_Long_10ticks,Breakeven_Odds_Net_Comm_Short,Edge_Short_5ticks,Edge_Short_10ticks
0,0,"Thu Jan 31, 2019",Indiana,0,42%,+110,+125,+125,+120,+120,+125,+120,+120,+120,+120,+120,+120,+125,+123,+120,+120,+120,+120,-,-,+120,+120,+120,+120,+125,+125,+131,-,+120,121.76,0.45101081280453476,0.43101081280453474,131,0.4329004329004329,0,1,1.31,-1,1,-1.31,-0.004365022421524811,0.004365022421524811,132.01274081574013,1.3201274081574013,2.3465299563205493,0.023580105987055122,0.03766314329427539,2.2937248599942532,0.03293032438413612,0.05448086502436289
1,0,"Thu Jan 31, 2019",Orlando,0,58%,-130,-138,-135,-140,-140,-145,-140,-140,-140,-140,-140,-140,-135,-142,-140,-140,-140,-140,-,-,-140,-140,-140,-140,-145,-145,-136,-,-140,-140.04,0.5833597207871594,0.5633597207871593,-135,0.574468085106383,0,1,0.7407407407407407,-1,1,-0.7407407407407407,-0.019336782333463365,0.019336782333463365,-129.0214731913336,0.7750647820592164,1.7905660777004007,0.04389992958622243,0.07306451401224692,1.759563486418032,0.036900791623614815,0.06506877766297275
2,1,"Thu Jan 31, 2019",Dallas,0,48%,+125,+125,+120,+120,+120,+120,+115,+115,+115,+120,+120,+115,+120,+123,+120,+120,+120,+120,-,-,+115,+120,+120,+115,+120,+120,+131,-,+120,119.56,0.45556801271057196,0.43556801271057194,131,0.4329004329004329,1,0,1.31,-1,1,-1.31,0.006162109361421142,-0.006162109361421142,129.58527045568064,1.2958527045568065,2.3217697586479424,0.02410538661670819,0.038575473056201445,2.26993565046567,0.03306704038131736,0.054845441016845964
3,1,"Thu Jan 31, 2019",Detroit,0,52%,-145,-138,-130,-140,-140,-140,-135,-135,-135,-140,-140,-135,-130,-142,-140,-140,-140,-140,-,-,-140,-140,-140,-135,-140,-140,-136,-,-140,-138.04,0.5798262074743412,0.5598262074743412,-130,0.5652173913043479,0,1,0.7692307692307693,-1,1,-0.7692307692307693,-0.009538248314627074,0.009538248314627074,-127.1829938493459,0.78626864310534,1.8019940159674468,0.043186672129908635,0.07182541729887204,1.770543270243233,0.036794786224230325,0.06478609659794732
4,2,"Thu Jan 31, 2019",Milwaukee,0,49%,+115,+128,+135,+130,+127,+135,+130,+125,+125,+130,+127,+130,+135,+125,+130,+130,+130,+135,-,-,+140,+130,+130,+130,+120,+135,+134,-,+130,130.24,0.4344727164786672,0.4144727164786672,140,0.4166666666666667,0,1,1.4,-1,1,-1.4,-0.00526548045119879,0.00526548045119879,141.27040459886814,1.4127040459886815,2.4409581269084546,0.021753918442775494,0.034496600777167756,2.384449965068908,0.03243418149435995,0.05315781731829339
5,2,"Thu Jan 31, 2019",Toronto,0,51%,-135,-141,-145,-150,-147,-155,-150,-145,-145,-150,-147,-150,-145,-145,-150,-150,-150,-160,-,-,-160,-150,-150,-150,-140,-155,-139,-,-150,-148.76,0.5978363244685747,0.5778363244685747,-139,0.5815899581589958,0,1,0.7194244604316546,-1,1,-0.7194244604316546,-0.006454089582810463,0.006454089582810463,-136.87495110544188,0.7305938682890546,1.745205745654836,0.04695022632578279,0.07835595805868048,1.7159819909232736,0.03733508973405725,0.06622690595748593
6,3,"Thu Jan 31, 2019",Brooklyn,0,45%,+250,+269,+260,+263,+265,+260,+260,+260,+250,+263,+265,+250,+260,+265,+260,+260,+260,+265,-,-,+270,+263,+263,+260,+260,+260,+276,-,+260,261.88,0.27639244469929347,0.25639244469929345,276,0.26595744680851063,0,1,2.76,-1,1,-2.76,-0.035964407930656694,0.035964407930656694,290.0270934944425,2.900270934944425,3.9582763536433134,0.00920519596128242,0.013246479680517571,3.8422655162455364,0.02769177334097872,0.04051139557594352
7,3,"Thu Jan 31, 2019",San Antonio,0,55%,-300,-306,-290,-325,-315,-320,-320,-320,-300,-325,-315,-300,-290,-322,-320,-320,-320,-330,-,-,-335,-325,-325,-320,-320,-320,-298,-,-320,-316.04,0.759446048120742,0.739446048120742,-290,0.7435897435897436,0,1,0.3448275862068966,-1,1,-0.3448275862068966,-0.005572555975553839,0.005572555975553839,-283.79767137955554,0.3523637086727833,1.359410982846239,0.10303431810832743,0.17229819661527807,1.3453164344993276,0.04218338144362227,0.07915568384965938
8,4,"Thu Jan 31, 2019",Philadelphia,0,49%,+365,+383,+375,+377,+375,+350,+380,+360,+350,+377,+375,+340,+375,+384,+388,+388,+388,+375,-,-,+425,+377,+377,+380,+380,+350,+390,-,+375,375.76,0.21044103382864432,0.19044103382864433,425,0.19047619047619047,0,1,4.25,-1,1,-4.25,-0.00018457239961733318,0.00018457239961733318,425.09691839826036,4.250969183982604,5.335988567662256,0.0058625850519634535,0.007943050837225291,5.165949800302951,0.02571323101485945,0.035235282706291615
9,4,"Thu Jan 31, 2019",Golden State,0,51%,-460,-448,-420,-490,-450,-500,-505,-470,-440,-490,-450,-440,-420,-488,-488,-488,-488,-500,-,-,-575,-490,-490,-505,-480,-500,-420,-,-500,-477.4,0.8262041803960294,0.8062041803960294,-420,0.8076923076923077,0,1,0.23809523809523808,-1,1,-0.23809523809523808,-0.0018424433192017475,0.0018424433192017475,-416.0070026502838,0.24038056898783738,1.2451881803675942,0.1496879900707964,0.24478339421037368,1.2355729576080807,0.0441861254118808,0.08449633443168228
