,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Edge_Long_5ticks,Edge_Long_10ticks,Breakeven_Odds_Net_Comm_Short,Edge_Short_5ticks,Edge_Short_10ticks
0,0,"Thu Jan 31, 2019",Indiana,0,46%,+110,+125,+125,+120,+120,+125,+120,+120,+120,+120,+120,+120,+125,+123,+120,+120,+120,+120,-,-,+120,+120,+120,+120,+125,+125,+133,-,+120,121.84,0.4509,0.41090000000000004,133,0.4292,0,1,-0.042602999999999835,0,143.37,2.4337,2.462374,0.021379947420413273,0.03384559433272708,2.4050260000000003,0.03231981659999983,0.05286481659999975
1,0,"Thu Jan 31, 2019",Orlando,0,54%,-130,-138,-135,-140,-140,-145,-140,-140,-140,-140,-140,-140,-135,-142,-140,-140,-140,-140,-,-,-140,-140,-140,-140,-145,-145,-136,-,-140,-140.04,0.5834,0.5434,-135,0.5745,0,1,-0.05408148148148151,0,-119.00511722004046,1.8403,1.857106,0.0400409658849131,0.06633685338927967,1.8234940000000002,0.036283360399999964,0.06345336039999988
2,1,"Thu Jan 31, 2019",Dallas,0,48%,+125,+125,+120,+120,+120,+120,+115,+115,+115,+120,+120,+115,+120,+123,+120,+120,+120,+120,-,-,+115,+120,+120,+115,+120,+120,+132,-,+120,119.6,0.4555,0.41550000000000004,132,0.431,0,1,-0.03603999999999996,0,140.67000000000002,2.4067,2.4348340000000004,0.021853302793443722,0.034677057584077624,2.378566,0.03248082699999988,0.05325582699999998
3,1,"Thu Jan 31, 2019",Detroit,0,52%,-145,-138,-130,-140,-140,-140,-135,-135,-135,-140,-140,-135,-130,-142,-140,-140,-140,-140,-,-,-140,-140,-140,-135,-140,-140,-136,-,-140,-138.04,0.5798,0.5398,-130,0.5652,0,1,-0.04496923076923082,0,-117.30205278592375,1.8525,1.86955,0.039337817410689965,0.06514681037594747,1.83545,0.03621409000000009,0.06320409000000005
4,2,"Thu Jan 31, 2019",Milwaukee,0,48%,+115,+131,+135,+130,+127,+135,+130,+125,+125,+130,+127,+130,+135,+128,+130,+130,+130,+135,-,-,+140,+130,+130,+130,+130,+135,+134,-,+130,130.88,0.4332,0.3932,140,0.4167,0,1,-0.05632000000000004,0,154.32,2.5431999999999997,2.574064,0.01956940416141233,0.030728792208661055,2.512336,0.03180948480000012,0.05146948480000013
5,2,"Thu Jan 31, 2019",Toronto,0,52%,-135,-145,-145,-150,-147,-155,-150,-145,-145,-150,-147,-150,-145,-149,-150,-150,-150,-160,-,-,-165,-150,-150,-150,-150,-155,-142,-,-150,-149.8,0.5995,0.5595,-142,0.5868,0,1,-0.046485915492957774,0,-127.01638511367966,1.7873,1.8030460000000001,0.043115186050928164,0.07170646567284505,1.771554,0.03679053700000001,0.06476553699999993
6,3,"Thu Jan 31, 2019",Brooklyn,0,48%,+250,+269,+260,+263,+265,+260,+260,+260,+250,+263,+265,+250,+260,+265,+260,+260,+260,+265,-,-,+270,+263,+263,+260,+260,+260,+276,-,+260,261.88,0.2764,0.23639999999999997,276,0.266,0,1,-0.11113600000000023,0,323.01,4.2301,4.294702000000001,0.00809864460271796,0.011461257217864815,4.1654979999999995,0.027096272800000265,0.03891627280000032
7,3,"Thu Jan 31, 2019",San Antonio,0,52%,-300,-306,-290,-325,-315,-320,-320,-320,-300,-325,-315,-300,-290,-322,-320,-320,-320,-330,-,-,-335,-325,-325,-320,-320,-320,-298,-,-320,-316.04,0.7594,0.7193999999999999,-290,0.7436,0,1,-0.03253103448275871,0,-256.4102564102564,1.3900000000000001,1.3978000000000002,0.0927809736489504,0.1557198071514664,1.3822,0.04161532000000001,0.07758532000000001
8,4,"Thu Jan 31, 2019",Philadelphia,0,50%,+365,+383,+375,+377,+375,+350,+380,+360,+350,+377,+375,+340,+375,+378,+388,+388,+388,+375,-,-,+420,+377,+377,+380,+380,+350,+390,-,+375,375.32,0.2106,0.1706,420,0.1923,0,1,-0.11287999999999998,0,486.17,5.8617,5.958934,0.005015865731111648,0.006652417366978878,5.764466,0.025112100400000004,0.03364210040000004
9,4,"Thu Jan 31, 2019",Golden State,0,50%,-460,-448,-420,-490,-450,-500,-505,-470,-440,-490,-450,-440,-420,-478,-488,-488,-488,-500,-,-,-570,-490,-490,-505,-480,-500,-420,-,-500,-476.8,0.826,0.7859999999999999,-420,0.8077,0,1,-0.026857142857142968,0,-367.2420124862284,1.2723,1.277746,0.1330553416365109,0.21948175758313762,1.266854,0.04355275600000014,0.08285275600000017
