,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Average_Odds,Average_Probs,Max_Odds,Max_Implied_Prob,Consensus_Minus_Alpha,Signal,Payout_if_Win,Expected_Value
0,0,"Wed Jan 23, 2019",Toronto,0,52%,+185,+209,+210,+222,+215,+200,+210,+205,+210,+222,+215,+205,+210,-145,+215,+215,+215,+210,-,-,+200,+222,+222,+210,+210,+200,+220,-,+220,197.88,0.3313520465342602,222,0.3105590062111801,0.2813520465342602,0,2.22,-0.09404641015968196
1,0,"Wed Jan 23, 2019",Indiana,0,48%,-200,-234,-230,-270,-255,-240,-260,-245,-250,-270,-255,-240,-230,+109,-255,-255,-255,-260,-,-,-245,-270,-270,-260,-250,-240,-230,-,-270,-237.2,0.7057339898553288,109,0.47846889952153115,0.6557339898553287,1,1.09,0.370484038797637
2,1,"Wed Jan 23, 2019",Cleveland,0,50%,+1500,+1112,+1100,+1198,+1025,+975,+1090,+900,+1000,+1198,+1025,+950,+1100,+1067,-,-,-,-,-,-,+1100,+1198,+1098,+1090,+1100,+975,+1300,-,+1100,1081.0,0.08518710741731167,1300,0.07142857142857142,0.03518710741731167,0,13.0,-0.5073804961576367
3,1,"Wed Jan 23, 2019",Boston,0,50%,-3000,-1621,-1400,-2600,-1600,-2100,-1640,-2000,-1800,-2600,-1600,-1450,-1400,-1923,-,-,-,-,-,-,-1895,-2600,-2200,-1640,-2000,-2100,-1500,-,-1800,-1879.4761904761904,0.9477808871894824,-1400,0.9333333333333333,0.8977808871894823,0,0.07142857142857142,-0.038091906582697496
4,2,"Wed Jan 23, 2019",Orlando,0,43%,+1500,+171,+185,+172,+180,+175,+180,+180,+170,+172,+180,+180,+185,+165,+175,+175,+175,+185,-,-,+180,+172,+172,+180,+175,+175,+173,-,+175,176.28,0.3620682910787883,185,0.3508771929824561,0.3120682910787883,0,1.85,-0.11060537042545326
5,2,"Wed Jan 23, 2019",Brooklyn,0,57%,-2000,-190,-200,-205,-210,-210,-210,-220,-200,-205,-210,-210,-200,-227,-210,-210,-210,-230,-,-,-215,-205,-205,-210,-210,-210,-187,-,-210,-208.36,0.6754198475291315,-187,0.6515679442508711,0.6254198475291315,0,0.5347593582887701,-0.04013103614512975
6,3,"Wed Jan 23, 2019",Houston,0,61%,-310,-337,-335,-345,-360,-430,-380,-340,-360,-345,-360,-350,-335,-346,-355,-355,-355,-400,-,-,-370,-345,-340,-380,-380,-430,-330,-,-370,-361.32,0.7825717435583391,-330,0.7674418604651163,0.7325717435583391,0,0.30303030303030304,-0.045436818999739975
7,3,"Wed Jan 23, 2019",New York,0,39%,+255,+295,+305,+277,+300,+315,+300,+275,+280,+277,+300,+275,+305,+284,+295,+295,+295,+320,-,-,+300,+277,+274,+300,+310,+315,+300,-,+290,294.36,0.253874582990647,320,0.23809523809523808,0.20387458299064704,0,3.2,-0.14372675143928249
8,4,"Wed Jan 23, 2019",L.A. Clippers,0,52%,+200,+194,+190,+192,+200,+185,+200,+180,+180,+192,+200,+190,+190,+169,+193,+193,+193,+190,-,-,+180,+192,+192,+200,+180,+185,+200,-,+180,189.6,0.34556330992690787,200,0.3333333333333333,0.2955633099269079,0,2.0,-0.1133100702192763
9,4,"Wed Jan 23, 2019",Miami,0,48%,-220,-217,-210,-230,-240,-225,-235,-220,-220,-230,-240,-220,-210,-233,-233,-233,-233,-235,-,-,-220,-230,-230,-235,-220,-225,-216,-,-220,-226.4,0.6934184355736521,-210,0.6774193548387097,0.6434184355736521,0,0.47619047619047616,-0.05019183320079934
