,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Average_Odds,Average_Probs,Max_Odds,Max_Implied_Prob,Consensus_Minus_Alpha,Signal,Payout_if_Win,Expected_Value
0,0,H2H,American University,0,51%,-,+115,-,+120,-,+115,-,+120,-,+115,-,-,+120,+115,-,+120,-,+115,+120,-,-,+115,-,-,+120,+115,-,-,-,117.3076923076923,0.460237436981623,120,0.45454545454545453,0.410237436981623,0,1.2,-0.09747763864042935
1,0,H2H,Boston University,0,49%,-,-135,-,-140,-,-135,-,-140,-,-135,-,-,-140,-135,-,-140,-,-135,-140,-,-,-135,-,-,-140,-135,-,-,-,-137.30769230769232,0.5785597381342061,-135,0.574468085106383,0.5285597381342061,0,0.7407407407407407,-0.07991452991453019
2,1,H2H,Providence,0,44%,+140,+156,+165,+148,-,+155,+155,+155,-,+151,+155,+160,+120,+150,+155,+155,-,+150,-,-,+120,+148,+151,+155,-,+155,-,-,+120,148.95,0.40283772513428895,165,0.37735849056603776,0.35283772513428896,0,1.65,-0.0649800283941343
3,1,H2H,Xavier,0,56%,-150,-184,-175,-170,-,-175,-180,-175,-,-175,-175,-180,-140,-183,-175,-175,-,-180,-,-,-140,-170,-175,-180,-,-175,-,-,-140,-171.1,0.6301245495722427,-140,0.5833333333333334,0.5801245495722427,0,0.7142857142857143,-0.0055007721618696714
4,2,H2H,Purdue,0,51%,-125,-128,-113,-125,+155,-120,-125,-120,+160,-125,-130,-123,+165,-117,-125,-120,+155,-130,-,-,+155,-125,-125,-125,+145,-120,-,-,+150,-42.125,0.5054337306822633,165,0.37735849056603776,0.4554337306822633,1,1.65,0.20689938630799776
5,2,H2H,Ohio State,0,49%,+105,+110,+103,+105,-175,+100,+105,+100,-180,+105,+110,+103,-175,-104,+105,+100,-175,+110,-,-,-185,+105,+105,+105,-165,+100,-,-,-170,14.25,0.5329822153911481,110,0.47619047619047616,0.4829822153911481,1,1.1,0.014262652321410996
6,3,H2H,Massachusetts,0,40%,+125,+111,+120,+115,-130,+115,+115,+115,-125,+115,+110,+115,-113,-,+115,+115,-120,+115,-,-,-130,+115,+120,+115,-125,+115,-,-,-125,42.30434782608695,0.4918992526114123,120,0.45454545454545453,0.44189925261141233,0,1.2,-0.027821644254892974
7,3,H2H,La Salle,0,60%,-145,-130,-130,-135,+110,-135,-135,-135,+105,-135,-130,-135,+103,-,-135,-135,+100,-135,-,-,+110,-135,-140,-135,+105,-135,-,-,+105,-61.391304347826086,0.547000389238639,110,0.47619047619047616,0.49700038923863904,1,1.1,0.043700817401141956
8,4,H2H,Fordham,0,59%,+1050,+1230,+1375,-,+145,-,+1330,+1000,+145,-,-,+1200,+145,-,+1175,+1175,+145,-,-,-,+145,-,-,+1330,+145,-,-,-,+145,722.0,0.23097883266850047,1375,0.06779661016949153,0.18097883266850046,1,13.75,1.6694377818603816
9,4,H2H,George Washington,0,41%,-1600,-2623,-1775,-,-165,-,-2080,-2857,-165,-,-,-2000,-165,-,-2275,-2275,-165,-,-,-,-165,-,-,-2080,-165,-,-,-,-165,-1274.6666666666667,0.8007361519607643,-165,0.6226415094339622,0.7507361519607643,1,0.6060606060606061,0.2057277592097123
10,5,H2H,Davidson,0,4%,+160,+142,+145,+144,+122,+150,+145,+145,+125,+144,+148,+140,+121,+140,+148,+148,-,+145,-,-,+120,+144,+144,+145,+121,+150,-,-,+125,139.17391304347825,0.41892420223739746,150,0.4,0.36892420223739747,0,1.5,-0.0776894944065063
11,5,H2H,Richmond,0,96%,-185,-167,-155,-165,-142,-170,-165,-165,-145,-165,-168,-160,-140,-171,-168,-168,-,-170,-,-,-140,-165,-165,-165,-140,-170,-,-,-145,-159.7391304347826,0.6142660446148048,-140,0.5833333333333334,0.5642660446148048,0,0.7142857142857143,-0.03268678066033465
12,6,H2H,Texas,0,41%,+135,+123,+135,+125,+125,+130,+130,+125,+120,+125,+130,+130,+130,+121,+125,+125,+120,+125,-,-,-,+125,+125,+130,+125,+130,-,-,-,126.31818181818181,0.4419756686524948,135,0.425531914893617,0.39197566865249484,0,1.35,-0.078857178666637
13,6,H2H,Valparaiso,0,59%,-155,-144,-145,-145,-135,-150,-150,-145,-140,-145,-150,-150,-150,-147,-145,-145,-140,-145,-,-,-,-145,-145,-150,-145,-150,-,-,-,-145.72727272727272,0.5929458060701323,-135,0.574468085106383,0.5429458060701322,0,0.7407407407407407,-0.05487211535939951
14,7,H2H,Indiana State,0,100%,+255,+305,+315,+296,+121,+300,+310,+300,+125,+296,+320,+280,+120,+287,+318,+310,+120,+305,-,-,-,+296,+296,+310,+120,+300,-,-,-,261.3636363636364,0.2948206524710314,320,0.23809523809523808,0.2448206524710314,1,3.2,0.02824674037833197
15,7,H2H,George Mason,0,0%,-310,-379,-345,-370,-140,-400,-390,-380,-145,-370,-380,-360,-140,-375,-378,-370,-140,-390,-,-,-,-370,-370,-390,-140,-400,-,-,-,-323.72727272727275,0.7437190321255699,-140,0.5833333333333334,0.6937190321255698,1,0.7142857142857143,0.18923262650097689
