,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Kelly_Long_2ticks,Kelly_Long_5ticks,Breakeven_Odds_Net_Comm_Short,Kelly_Short_2ticks,Kelly_Short_5ticks
0,0,"Fri Feb 08, 2019 - Soccer",AC Chievo Verona,0,2%,+345,+498,+495,+465,+460,+475,+490,+425,+450,+465,+460,+450,+495,+494,+498,+498,+498,+461,-,-,+530,+465,+465,+490,+481,+475,+500,-,+425,476.32,0.1738,0.15380000000000002,530,0.1587,0,1,-0.0311,0.0,550.2,6.502,6.612,0.0036,0.0043,6.392,0.0037,0.0046
1,0,"Fri Feb 08, 2019 - Soccer",AS Roma,0,97%,-162,-176,-172,-178,-172,-180,-179,-182,-175,-178,-172,-167,-172,-179,-176,-176,-176,-199,-,-,-227,-178,-178,-179,-188,-180,-154,-,-150,-177.72,0.6391,0.6191,-150,0.6,1,0,0.0318,0.047749999999999904,-162.5488,1.6152,1.6275,0.0308,0.0569,1.6029,0.02,0.0386
2,0,"Fri Feb 08, 2019 - Soccer",Draw,0,2%,+262,+343,+337,+329,+310,+335,+320,+310,+330,+329,+310,+330,+337,+343,+343,+343,+343,+315,-,-,+351,+329,+329,+320,+335,+335,+335,-,+270,328.44,0.2338,0.21380000000000002,351,0.2217,0,1,-0.0358,0.0,367.73,4.6773,4.7508,0.0053,0.0069,4.6038,0.0056,0.0074
3,1,"Saturday, February 09, 2019 - Soccer",ACF Fiorentina,0,0%,+253,+289,+291,+285,+270,+290,+215,+275,-,+285,+270,+285,+291,+287,+289,+289,+289,+272,-,-,+279,+285,+285,+215,+273,+290,+310,-,+280,278.7083,0.265,0.24500000000000002,310,0.2439,1,0,0.0045,0.0014516129032258256,308.16,4.0816,4.1432,0.0063,0.0086,4.02,0.0067,0.0092
4,1,"Saturday, February 09, 2019 - Soccer",SSC Napoli,0,100%,-119,+102,+101,-105,-109,-105,+102,-111,-,-105,-109,-105,+101,+101,+102,+102,+102,-114,-,-,-106,-105,-105,+102,-105,-105,+102,-,-110,-20.0833,0.5082,0.48819999999999997,102,0.495,0,1,-0.0138,0.0,104.83,2.0483,2.0693,0.0184,0.0309,2.0273000000000003,0.0199,0.0347
5,1,"Saturday, February 09, 2019 - Soccer",Draw,0,0%,+242,+266,+267,+260,+250,+260,+230,+245,-,+260,+250,+260,+267,+266,+266,+266,+266,+249,-,-,+257,+260,+260,+230,+256,+260,+272,-,+260,257.625,0.2799,0.25989999999999996,272,0.2688,0,1,-0.0332,0.0,284.76,3.8476,3.9046,0.0068,0.0094,3.7906,0.0072,0.0102
6,2,"Saturday, February 09, 2019 - Soccer",Parma Calcio 1913 S.r.l.,0,33%,+322,+412,+428,+401,+380,+400,+360,+375,-,+401,+380,+400,+428,+409,+412,+412,+412,+384,-,-,+395,+401,+401,+360,+396,+400,+440,-,+400,399.4583,0.2005,0.18050000000000002,440,0.1852,0,1,-0.0253,0.0,454.02,5.5402,5.631,0.0043,0.0054,5.4494,0.0045,0.0058
7,2,"Saturday, February 09, 2019 - Soccer",Inter Milan,0,33%,-163,-142,-141,-144,-141,-145,-133,-149,-,-144,-141,-143,-141,-144,-142,-142,-142,-157,-,-,-148,-144,-144,-133,-154,-145,-137,-,-150,-143.5833,0.5893,0.5693,-133,0.5708,0,1,-0.0027,0.0,-132.1877,1.7565,1.7715999999999998,0.0252,0.0451,1.7414,0.02,0.0371
8,2,"Saturday, February 09, 2019 - Soccer",Draw,0,33%,+280,+305,+298,+288,+275,+280,+255,+265,-,+288,+275,+290,+298,+305,+305,+305,+305,+275,-,-,+284,+288,+288,+255,+293,+280,+305,-,+280,286.875,0.2589,0.23890000000000003,305,0.2469,0,1,-0.0325,0.0,318.59,4.1859,4.249599999999999,0.0061,0.0082,4.122199999999999,0.0064,0.0088
9,3,"Sunday, February 10, 2019 - Soccer",Bologna FC,0,75%,+114,+128,+129,+124,+129,+130,+125,+120,-,+124,+129,+125,+129,+127,+128,+128,+128,+118,-,-,+123,+124,+124,+125,+120,+130,+132,-,+130,126.2083,0.4422,0.42219999999999996,132,0.431,0,1,-0.0205,0.0,136.85,2.3685,2.3959,0.0141,0.0226,2.3411,0.0152,0.0253
