,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Kelly_Long_2ticks,Kelly_Long_5ticks,Breakeven_Odds_Net_Comm_Short,Kelly_Short_2ticks,Kelly_Short_5ticks
28,14,"Thu Feb 07, 2019",Purdue Fort Wayne,0,100%,+103,+103,+108,+109,-121,+105,+105,+105,-135,+109,+105,+103,-125,+101,+105,-,-123,-,-,-,-120,+109,+109,+105,-125,+105,-,-,-135,31.9091,0.5089,0.4889,109,0.4785,1,0,0.0218,0.020000917431192724,104.54,2.0454,2.0663,0.0184,0.031,2.0244999999999997,0.0199,0.0347
29,14,"Thu Feb 07, 2019",Monmouth,0,0%,-123,-121,-118,-129,+104,-125,-125,-125,+115,-129,-125,-123,+105,-123,-125,-,+102,-,-,-,+100,-129,-129,-125,+105,-125,-,-,+115,-51.3636,0.533,0.513,115,0.4651,1,0,0.1029,0.08952173913043478,-105.3408,1.9493,1.9683000000000002,0.0202,0.0348,1.9303,0.02,0.0354
30,15,"Thu Feb 07, 2019",Wofford,0,100%,-102,-105,+108,-103,-120,+105,+100,+105,-130,-103,+105,+103,-129,-107,+100,-,-125,-,-,-,-,-103,-103,+100,-125,+105,-,-,-131,-21.5714,0.516,0.496,108,0.4808,1,0,0.0317,0.02933333333333337,101.61,2.0161,2.0364,0.0189,0.0321,1.9958,0.02,0.0349
31,15,"Thu Feb 07, 2019",East Tennessee State,0,0%,-118,-111,-118,-117,+110,-125,-120,-125,+110,-117,-125,-123,+109,-113,-120,-,+105,-,-,-,-,-117,-117,-120,+105,-125,-,-,-110,-64.9524,0.5283,0.5083,110,0.4762,1,0,0.0674,0.061299999999999986,-103.3805,1.9673,1.9866000000000001,0.0198,0.034,1.948,0.02,0.0352
32,16,"Thu Feb 07, 2019",Chattanooga,0,50%,-118,+103,-,+1300,-125,+103,-,+1300,-125,+103,-,+1300,-125,+103,-,+1300,-,+103,-,+1300,-,+103,-,+1300,-130,+103,-,+1300,-,517.5556,0.3433,0.3233,1300,0.0714,1,0,3.5262,0.2712461538461538,209.31,3.0931,3.135,0.0093,0.0136,3.0512,0.0099,0.0148
33,16,"Thu Feb 07, 2019",Virginia Military,0,50%,-102,-123,-,-2150,+105,-123,-,-2150,+105,-123,-,-2150,+105,-123,-,-2150,-,-123,-,-2150,-,-123,-,-2150,+110,-123,-,-2150,-,-860.3333,0.6939,0.6738999999999999,110,0.4762,1,0,0.4152,0.3774454545454545,-206.6543,1.4839,1.4936,0.039,0.074,1.4742,0.02,0.0402
34,17,"Thu Feb 07, 2019",Samford,0,0%,+315,-200,-,-,-129,-200,-,-,-125,-200,-,-,-120,-200,-,-,-,-200,-,-,-125,-200,-,-,-125,-200,-,-,-125,-165.3077,0.6152,0.5952,-120,0.5455,1,0,0.0912,0.10943999999999993,-147.0372,1.6801,1.6937,0.028,0.0509,1.6665,0.02,0.0379
35,17,"Thu Feb 07, 2019",UNC Greensboro,0,100%,-380,+170,-,-,+109,+170,-,-,+105,+170,-,-,+110,+170,-,-,-,+170,-,-,+105,+170,-,-,+105,+170,-,-,+105,140.6923,0.423,0.40299999999999997,170,0.3704,1,0,0.0881,0.05182352941176468,148.14,2.4814,2.511,0.0131,0.0206,2.4518,0.014,0.0229
36,18,"Thu Feb 07, 2019",Campbell,0,33%,-,-123,-,-,+252,-123,-,-,+255,-123,-,-,+255,-123,-,-,-,-123,-,-,-,-123,-,-,+255,-123,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
37,18,"Thu Feb 07, 2019",High Point,0,67%,-,+103,-,-,-310,+103,-,-,-310,+103,-,-,-310,+103,-,-,-,+103,-,-,-,+103,-,-,-315,+103,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
38,19,"Thu Feb 07, 2019",Radford,0,0%,-,+360,-,-,+250,+360,-,-,+245,+360,-,-,+265,+360,-,-,-,+360,-,-,+255,+360,-,-,+265,+360,-,-,+260,312.3077,0.2465,0.2265,360,0.2174,1,0,0.0419,0.011638888888888902,341.5,4.415,4.4833,0.0057,0.0076,4.3467,0.006,0.0081
39,19,"Thu Feb 07, 2019",Hampton,0,100%,-,-450,-,-,-300,-450,-,-,-310,-450,-,-,-295,-450,-,-,-,-450,-,-,-315,-450,-,-,-325,-450,-,-,-320,-385.7692,0.7897,0.7696999999999999,-295,0.7468,1,0,0.0306,0.09031499999999977,-334.2246,1.2992,1.3052000000000001,0.0615,0.1213,1.2932000000000001,0.02,0.0431
40,20,"Thu Feb 07, 2019",Gardner-Webb,0,0%,-,+315,-,-,+675,+315,-,-,+600,+315,-,-,+650,+315,-,-,-,+315,-,-,+600,+315,-,-,+650,+315,-,-,+625,461.9231,0.1928,0.1728,675,0.129,1,0,0.3392,0.050251851851851874,478.7,5.787,5.8827,0.0041,0.0051,5.6913,0.0043,0.0054
41,20,"Thu Feb 07, 2019",Longwood,0,100%,-,-380,-,-,-900,-380,-,-,-900,-380,-,-,-825,-380,-,-,-,-380,-,-,-850,-380,-,-,-850,-380,-,-,-950,-610.3846,0.8406,0.8206,-380,0.7917,1,0,0.0365,0.13887999999999992,-457.4565,1.2186,1.223,0.0823,0.1635,1.2142,0.02,0.0447
42,21,"Thu Feb 07, 2019",Bryant University,0,0%,-,+160,-,-,-180,+160,-,-,-190,+160,-,-,-185,+160,-,-,-,+160,-,-,-190,+160,-,-,-200,+160,-,-,-192,-1.3077,0.5091,0.4891,160,0.3846,1,0,0.2717,0.1697875,104.46,2.0446,2.0655,0.0184,0.0311,2.0237,0.0199,0.0347
43,21,"Thu Feb 07, 2019",Robert Morris,0,100%,-,-185,-,-,+160,-185,-,-,+165,-185,-,-,+170,-185,-,-,-,-185,-,-,+160,-185,-,-,+170,-185,-,-,+167,-23.3077,0.5235,0.5035,170,0.3704,1,0,0.3594,0.21144117647058813,-101.4096,1.9861,2.0058,0.0195,0.0332,1.9664000000000001,0.02,0.0351
44,22,"Thu Feb 07, 2019",Mount St. Mary's,0,0%,-,+170,-,-,+317,+170,-,-,+315,+170,-,-,+300,+170,-,-,-,+170,-,-,-,+170,-,-,+335,+170,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
45,22,"Thu Feb 07, 2019",LIU Brooklyn,0,100%,-,-200,-,-,-400,-200,-,-,-400,-200,-,-,-400,-200,-,-,-,-200,-,-,-,-200,-,-,-425,-200,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
46,23,"Thu Feb 07, 2019",Presbyterian,0,0%,-,-118,-,-,+330,-118,-,-,+320,-118,-,-,+345,-118,-,-,-,-118,-,-,+325,-118,-,-,+320,-118,-,-,+320,87.2308,0.3997,0.3797,345,0.2247,1,0,0.6897,0.19990289855072463,163.37,2.6337,2.6664000000000003,0.0119,0.0183,2.601,0.0126,0.0202
47,23,"Thu Feb 07, 2019",Wagner,0,100%,-,-102,-,-,-400,-102,-,-,-420,-102,-,-,-385,-102,-,-,-,-102,-,-,-425,-102,-,-,-400,-102,-,-,-400,-241.8462,0.642,0.622,-102,0.505,1,0,0.2318,0.23643999999999996,-164.5549,1.6077,1.6199,0.0313,0.0577,1.5955,0.02,0.0387
48,24,"Thu Feb 07, 2019",St. Francis (BKN),0,0%,-,+200,-,-,+105,+200,-,-,+105,+200,-,-,+108,+200,-,-,-,+200,-,-,+105,+200,-,-,+105,+200,-,-,+105,156.3846,0.4041,0.3841,200,0.3333,1,0,0.1523,0.07615,160.35,2.6035,2.6356,0.0121,0.0187,2.5713999999999997,0.0129,0.0207
49,24,"Thu Feb 07, 2019",Charlotte,0,100%,-,-240,-,-,-125,-240,-,-,-125,-240,-,-,-118,-240,-,-,-,-240,-,-,-125,-240,-,-,-125,-240,-,-,-125,-186.3846,0.6354,0.6154,-118,0.5413,1,0,0.1369,0.16157199999999988,-160.0,1.625,1.6375,0.0305,0.056,1.6125,0.02,0.0384
50,25,"Thu Feb 07, 2019",Middle Tennessee,0,100%,-450,+125,-,-,+105,+125,-,-,+105,+125,-,-,+108,+125,-,-,-,+125,-,-,+105,+125,-,-,+110,+125,-,-,+100,116.0,0.464,0.444,125,0.4444,0,1,-0.001,0.0,125.23,2.2523,2.2773000000000003,0.0154,0.0251,2.2273,0.0165,0.0283
51,25,"Thu Feb 07, 2019",Belmont,0,0%,+360,-145,-,-,-125,-145,-,-,-125,-145,-,-,-118,-145,-,-,-,-145,-,-,-125,-145,-,-,-130,-145,-,-,-120,-135.2308,0.574,0.5539999999999999,-118,0.5413,1,0,0.0235,0.02771999999999984,-124.2082,1.8051,1.8212000000000002,0.0238,0.0421,1.7890000000000001,0.02,0.0366
52,26,"Thu Feb 07, 2019",Eastern Kentucky,0,100%,-450,+135,-,-,-,+135,-,-,-,+135,-,-,-,+135,-,-,-,+135,-,-,-,+135,-,-,-,+135,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
53,26,"Thu Feb 07, 2019",Furman,0,0%,+360,-155,-,-,-,-155,-,-,-,-155,-,-,-,-155,-,-,-,-155,-,-,-,-155,-,-,-,-155,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
54,27,"Thu Feb 07, 2019",Western Carolina,0,100%,+800,-200,-,-,-,-200,-,-,-,-200,-,-,-,-200,-,-,-,-200,-,-,-,-200,-,-,-,-200,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
55,27,"Thu Feb 07, 2019",SIU-Edwardsville,0,0%,-1250,+170,-,-,-,+170,-,-,-,+170,-,-,-,+170,-,-,-,+170,-,-,-,+170,-,-,-,+170,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
56,28,"Thu Feb 07, 2019",Austin Peay,0,100%,-,+650,-,-,-,+650,-,-,-,+650,-,-,-,+650,-,-,-,+650,-,-,-,+650,-,-,-,+650,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
57,28,"Thu Feb 07, 2019",Winthrop,0,0%,-,-1000,-,-,-,-1000,-,-,-,-1000,-,-,-,-1000,-,-,-,-1000,-,-,-,-1000,-,-,-,-1000,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
58,29,"Thu Feb 07, 2019",Charleston Southern,0,57%,+180,+335,-,-,-,+335,-,-,-,+335,-,-,-,+335,-,-,-,+335,-,-,-,+335,-,-,-,+335,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
59,29,"Thu Feb 07, 2019",Tennessee State,0,43%,-220,-420,-,-,-,-420,-,-,-,-420,-,-,-,-420,-,-,-,-420,-,-,-,-420,-,-,-,-420,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
60,30,"Thu Feb 07, 2019",Morehead State,0,0%,-123,-155,-,-,-,-155,-,-,-,-155,-,-,-,-155,-,-,-,-155,-,-,-,-155,-,-,-,-155,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
61,30,"Thu Feb 07, 2019",Old Dominion,0,100%,+103,+135,-,-,-,+135,-,-,-,+135,-,-,-,+135,-,-,-,+135,-,-,-,+135,-,-,-,+135,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
62,31,"Thu Feb 07, 2019",UAB,0,0%,+200,+255,-,-,-,+255,-,-,-,+255,-,-,-,+255,-,-,-,+255,-,-,-,+255,-,-,-,+255,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
63,31,"Thu Feb 07, 2019",Marshall,0,100%,-240,-310,-,-,-,-310,-,-,-,-310,-,-,-,-310,-,-,-,-310,-,-,-,-310,-,-,-,-310,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
64,32,"Thu Feb 07, 2019",North Texas,0,52%,+280,+1400,-,-,-,+1400,-,-,-,+1400,-,-,-,+1400,-,-,-,+1400,-,-,-,+1400,-,-,-,+1400,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
65,32,"Thu Feb 07, 2019",Florida International,0,48%,-340,-2500,-,-,-,-2500,-,-,-,-2500,-,-,-,-2500,-,-,-,-2500,-,-,-,-2500,-,-,-,-2500,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
66,33,"Thu Feb 07, 2019",UTSA,0,50%,+220,-280,-,-,-,-280,-,-,-,-280,-,-,-,-280,-,-,-,-280,-,-,-,-280,-,-,-,-280,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
67,33,"Thu Feb 07, 2019",Appalachian State,0,50%,-260,+240,-,-,-,+240,-,-,-,+240,-,-,-,+240,-,-,-,+240,-,-,-,+240,-,-,-,+240,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
68,34,"Thu Feb 07, 2019",Texas State,0,0%,+1150,-1000,-,-,-,-1000,-,-,-,-1000,-,-,-,-1000,-,-,-,-1000,-,-,-,-1000,-,-,-,-1000,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
69,34,"Thu Feb 07, 2019",Washington State,0,100%,-1800,+650,-,-,-,+650,-,-,-,+650,-,-,-,+650,-,-,-,+650,-,-,-,+650,-,-,-,+650,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
70,35,"Thu Feb 07, 2019",Arizona State,0,90%,-102,+1050,-,-,-,+1050,-,-,-,+1050,-,-,-,+1050,-,-,-,+1050,-,-,-,+1050,-,-,-,+1050,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
