,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Payout_if_Win_Long,Payout_if_Lose_Long,Payout_if_Win_Short,Payout_if_Lose_Short,Expected_Value_Long,Expected_Value_Short,Breakeven_Odds_Gross,Breakeven_Odds_Net_Comm
13,6,"Sun Jan 27, 2019",Minnesota,0,100%,+145,+171,+175,+180,+175,+170,+165,+170,+165,+180,+175,+170,+175,+168,+170,+170,+170,+170,-,-,+150,+180,+180,+165,+170,+170,+173,-,+170,171.08,0.36909337772856704,0.32909337772856706,180,0.35714285714285715,0,1,1.8,-1,1,-1.8,-0.07853854236001223,0.07853854236001223,203.86512390558948,207.94242638370127
14,7,"Sun Jan 27, 2019",Miami,0,61%,-230,-189,-190,-190,-205,-210,-210,-200,-200,-190,-205,-200,-190,-195,-200,-200,-200,-200,-,-,-210,-190,-190,-210,-200,-210,-186,-,-200,-198.8,0.6651095756116261,0.6251095756116261,-186,0.6503496503496503,0,1,0.5376344086021505,-1,1,-0.5376344086021505,-0.0388100073928761,0.0388100073928761,-166.74460987673388,-163.4751077222881
15,7,"Sun Jan 27, 2019",New York,0,39%,+190,+170,+175,+163,+175,+175,+180,+170,+170,+163,+175,+170,+175,+167,+170,+170,+170,+170,-,-,+175,+163,+163,+180,+170,+175,+182,-,+170,171.44,0.3685399310102595,0.3285399310102595,182,0.35460992907801414,0,1,1.82,-1,1,-1.82,-0.0735173945510682,0.0735173945510682,204.37700431877565,208.46454440515117
16,8,"Sun Jan 27, 2019",Phoenix,0,6%,+285,+263,+260,+252,+250,+255,+260,+245,+240,+252,+250,+250,+260,+259,+255,+255,+255,+255,-,-,+255,+252,+252,+260,+250,+255,+268,-,+250,254.32,0.28230490550465526,0.24230490550465525,268,0.2717391304347826,0,1,2.68,-1,1,-2.68,-0.10831794774286863,0.10831794774286863,312.7031592353741,318.95722242008156
17,8,"Sun Jan 27, 2019",L.A. Lakers,0,94%,-375,-298,-290,-310,-300,-310,-320,-290,-300,-310,-300,-300,-290,-312,-315,-315,-315,-315,-,-,-315,-310,-310,-320,-300,-310,-292,-,-310,-306.28,0.7537346254189715,0.7137346254189715,-290,0.7435897435897436,0,1,0.3448275862068966,-1,1,-0.3448275862068966,-0.040149986505521096,0.040149986505521096,-249.32621574075355,-244.43746641250348
18,9,"Monday, January 28, 2019",Golden State,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
19,9,"Monday, January 28, 2019",Indiana,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
20,10,"Monday, January 28, 2019",New York,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
21,10,"Monday, January 28, 2019",Charlotte,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
22,11,"Monday, January 28, 2019",Brooklyn,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
23,11,"Monday, January 28, 2019",Boston,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
24,12,"Monday, January 28, 2019",Denver,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
25,12,"Monday, January 28, 2019",Memphis,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
26,13,"Monday, January 28, 2019",Atlanta,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
27,13,"Monday, January 28, 2019",L.A. Clippers,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.04,0,0.0,0,1,0.0,-1,1,0.0,-1.04,1.04,3.8461538461538463,3.770739064856712
