,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Average_Odds,Average_Probs,Max_Odds,Max_Implied_Prob,Consensus_Minus_Alpha,Signal,Payout_if_Win,Expected_Value
0,0,"Fri Jan 25, 2019",Washington,0,53%,+155,+147,+155,+151,+147,+145,+150,+145,+155,+151,+147,+150,+155,+144,+148,+148,+148,+135,-,-,+150,+151,+151,+150,+150,+145,+157,-,+155,149.2,0.40141872407520546,157,0.3891050583657587,0.3614187240752055,0,1.57,-0.07115387912672189
1,0,"Fri Jan 25, 2019",Orlando,0,47%,-175,-163,-165,-175,-167,-165,-170,-165,-175,-175,-167,-170,-165,-168,-168,-168,-168,-160,-,-,-180,-175,-175,-170,-170,-165,-165,-,-175,-169.16,0.6283584812327567,-160,0.6153846153846154,0.5883584812327567,0,0.625,-0.043917467996770376
2,1,"Fri Jan 25, 2019",Miami,0,46%,-400,-389,-380,-385,-405,-420,-405,-400,-420,-385,-405,-400,-380,-412,-408,-408,-408,-420,-,-,-425,-385,-385,-405,-400,-420,-380,-,-400,-401.2,0.8003243562289416,-380,0.7916666666666666,0.7603243562289416,0,0.2631578947368421,-0.03959028686870539
3,1,"Fri Jan 25, 2019",Cleveland,0,54%,+325,+337,+340,+306,+335,+310,+325,+315,+320,+306,+335,+300,+340,+332,+333,+333,+333,+320,-,-,+325,+306,+306,+325,+320,+310,+340,-,+320,322.88,0.23667988362031941,340,0.22727272727272727,0.1966798836203194,0,3.4,-0.13460851207059465
4,2,"Fri Jan 25, 2019",New York,0,63%,+450,+397,+400,+371,+395,+350,+385,+370,+400,+371,+395,+375,+400,+391,+393,+393,+393,+385,-,-,+380,+371,+371,+385,+375,+350,+410,-,+375,383.24,0.20713790481067537,410,0.19607843137254904,0.16713790481067536,0,4.1,-0.1475966854655557
5,2,"Fri Jan 25, 2019",Brooklyn,0,37%,-600,-465,-450,-480,-470,-500,-510,-490,-500,-480,-470,-475,-450,-498,-513,-513,-513,-520,-,-,-495,-480,-480,-510,-475,-500,-460,-,-500,-487.88,0.8296975007846241,-450,0.8181818181818182,0.7896975007846241,0,0.2222222222222222,-0.03481416570768167
6,3,"Fri Jan 25, 2019",Toronto,0,52%,-130,-148,-150,-155,-152,-155,-150,-155,-160,-155,-152,-155,-150,-152,-159,-159,-159,-165,-,-,-160,-155,-155,-150,-155,-155,-143,-,-155,-154.36,0.6067326529511359,-143,0.5884773662551441,0.5667326529511358,0,0.6993006993006993,-0.03695080652359434
7,3,"Fri Jan 25, 2019",Houston,0,48%,+100,+134,+140,+135,+132,+135,+130,+135,+140,+135,+132,+135,+140,+131,+139,+139,+139,+140,-,-,+135,+135,+135,+130,+135,+135,+136,-,+135,135.48,0.42473446850952784,140,0.4166666666666667,0.38473446850952786,0,1.4,-0.07663727557713318
8,4,"Fri Jan 25, 2019",Sacramento,0,62%,+100,+121,+128,+128,+130,+120,+120,+115,+115,+128,+130,+123,+128,+119,+120,+120,+120,+120,-,-,+130,+128,+128,+120,+115,+120,+124,-,+120,122.8,0.449046138344996,130,0.4347826086956522,0.40904613834499604,0,1.3,-0.059193881806509085
9,4,"Fri Jan 25, 2019",Memphis,0,38%,-130,-134,-138,-148,-150,-140,-140,-135,-135,-148,-150,-143,-138,-138,-140,-140,-140,-140,-,-,-150,-148,-148,-140,-135,-140,-132,-,-140,-141.2,0.5852035713591248,-132,0.5689655172413792,0.5452035713591248,0,0.7575757575757576,-0.04176342003547767
10,5,"Fri Jan 25, 2019",L.A. Clippers,0,55%,-4500,-215,-210,-235,-220,-230,-215,-220,-220,-235,-220,-220,-210,-223,-225,-225,-225,-225,-,-,-215,-235,-235,-215,-225,-230,-210,-,-235,-222.92,0.6901303925400026,-210,0.6774193548387097,0.6501303925400026,0,0.47619047619047616,-0.040283706250472395
11,5,"Fri Jan 25, 2019",Chicago,0,45%,+1802,+193,+190,+195,+190,+190,+185,+180,+180,+195,+190,+190,+190,+190,+185,+185,+185,+185,-,-,+175,+195,+195,+185,+185,+190,+200,-,+195,188.72,0.3464891453741084,200,0.3333333333333333,0.30648914537410843,0,2.0,-0.08053256387767471
12,6,"Fri Jan 25, 2019",Detroit,0,7%,+150,+171,+175,+166,+175,+170,+170,+170,+170,+166,+175,+170,+175,+168,+170,+170,+170,+170,-,-,+170,+166,+166,+170,+175,+170,+178,-,+175,170.84,0.3692748909347921,178,0.3597122302158273,0.3292748909347921,0,1.78,-0.08461580320127793
13,6,"Fri Jan 25, 2019",Dallas,0,93%,-180,-191,-190,-195,-205,-200,-195,-200,-200,-195,-205,-200,-190,-198,-200,-200,-200,-200,-,-,-200,-195,-195,-195,-210,-200,-188,-,-210,-198.28,0.6646311556089113,-188,0.6527777777777778,0.6246311556089112,0,0.5319148936170213,-0.04311822970549767
14,7,"Fri Jan 25, 2019",Charlotte,0,61%,+475,+578,+575,+614,+700,+500,+580,+500,+580,+614,+700,+550,+575,+570,+540,-,-,+625,-,-,+530,+614,+614,+580,+500,+500,+660,-,+575,581.4782608695652,0.14772149228150902,700,0.125,0.10772149228150901,0,7.0,-0.1382280617479279
15,7,"Fri Jan 25, 2019",Milwaukee,0,39%,-650,-713,-710,-900,-950,-800,-780,-700,-780,-900,-950,-750,-710,-787,-790,-,-,-850,-,-,-735,-900,-900,-780,-700,-800,-700,-,-850,-801.5217391304348,0.8881932482750842,-700,0.875,0.8481932482750841,0,0.14285714285714285,-0.030636287685618144
16,8,"Fri Jan 25, 2019",Phoenix,0,67%,+800,+1525,+1500,+1453,+1500,-,+1455,-,-,+1453,+1500,+1350,+1500,+1507,+1485,+1290,-,-,-,-,+1400,+1453,+1453,+1455,-,-,+1600,-,+1500,1465.5,0.06399662343118095,1600,0.058823529411764705,0.023996623431180954,0,16.0,-0.5920574016699238
17,8,"Fri Jan 25, 2019",Denver,0,33%,-1475,-2592,-2000,-4000,-3000,-,-2405,-,-,-4000,-3000,-2300,-2000,-3846,-4700,-2740,-,-,-,-,-4785,-4000,-4000,-2405,-,-,-1700,-,-3500,-3165.1666666666665,0.9666022127568861,-1700,0.9444444444444444,0.926602212756886,0,0.058823529411764705,-0.018891774728003026
18,9,"Fri Jan 25, 2019",Minnesota,0,95%,+425,+555,+540,+520,+535,+450,+510,+505,+525,+520,+535,+500,+540,+552,+513,+505,-,+525,-,-,+505,+520,+520,+510,+500,+450,+570,-,+525,517.9166666666666,0.16215667064566244,570,0.14925373134328357,0.12215667064566244,0,5.7,-0.18155030667406158
19,9,"Fri Jan 25, 2019",Utah,0,5%,-550,-679,-660,-725,-700,-700,-660,-710,-700,-725,-700,-700,-660,-758,-738,-730,-,-750,-,-,-710,-725,-725,-660,-700,-700,-660,-,-750,-705.2083333333334,0.87563814954839,-660,0.868421052631579,0.83563814954839,0,0.15151515151515152,-0.03775000961094485
20,10,"Fri Jan 25, 2019",San Antonio,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.04,0,0.0,-1.04
21,10,"Fri Jan 25, 2019",New Orleans,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.04,0,0.0,-1.04
22,11,"Fri Jan 25, 2019",Indiana,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.04,0,0.0,-1.04
23,11,"Fri Jan 25, 2019",Memphis,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.04,0,0.0,-1.04
24,12,"Fri Jan 25, 2019",Golden State,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.04,0,0.0,-1.04
25,12,"Fri Jan 25, 2019",Boston,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.04,0,0.0,-1.04
26,13,"Fri Jan 25, 2019",Philadelphia,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.04,0,0.0,-1.04
27,13,"Fri Jan 25, 2019",Denver,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.04,0,0.0,-1.04
28,14,"Fri Jan 25, 2019",Atlanta,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.04,0,0.0,-1.04
29,14,"Fri Jan 25, 2019",Portland,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.04,0,0.0,-1.04
30,15,"Fri Jan 25, 2019",Sacramento,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.04,0,0.0,-1.04
31,15,"Fri Jan 25, 2019",L.A. Clippers,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.04,0,0.0,-1.04
32,16,"Fri Jan 25, 2019",Miami,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.04,0,0.0,-1.04
33,16,"Fri Jan 25, 2019",New York,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0,0.0,-0.04,0,0.0,-1.04
