,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Kelly_Long_2ticks,Kelly_Long_5ticks,Breakeven_Odds_Net_Comm_Short,Kelly_Short_2ticks,Kelly_Short_5ticks
0,0,"Wed Feb 06, 2019",Denver,0,51%,-135,-152,-145,-150,-150,-150,-150,-155,-150,-150,-150,-150,-145,-157,-150,-150,-150,-150,-,-,-155,-150,-150,-150,-145,-150,-150,-,-155,-150.36,0.6005,0.5805,-145,0.5918,0,1,-0.0192,0.0,-138.37,1.7227,1.7372,0.0265,0.0476,1.7082000000000002,0.02,0.0374
1,0,"Wed Feb 06, 2019",Brooklyn,0,49%,+115,+137,+135,+130,+130,+130,+130,+135,+130,+130,+130,+130,+135,+134,+130,+130,+130,+130,-,-,+130,+130,+130,+130,+125,+130,+140,-,+135,131.44,0.4322,0.41219999999999996,140,0.4167,0,1,-0.0107,0.0,142.6,2.426,2.4545,0.0136,0.0215,2.3975,0.0145,0.024
2,1,"Wed Feb 06, 2019",New Orleans,0,60%,+103,+112,+108,+105,+105,+105,+100,+100,+105,+105,+105,+103,+108,-100,+105,-,-,+105,-,-,+105,+105,+105,+100,+105,+105,+113,-,+105,96.2609,0.488,0.46799999999999997,113,0.4695,0,1,-0.0032,0.0,113.68,2.1368,2.1595,0.017,0.0281,2.1141,0.0182,0.032
3,1,"Wed Feb 06, 2019",Chicago,0,40%,-113,-124,-118,-125,-125,-125,-120,-120,-125,-125,-125,-123,-118,-115,-125,-,-,-125,-,-,-125,-125,-125,-120,-125,-125,-123,-,-125,-123.087,0.5517,0.5317,-115,0.5349,0,1,-0.006,0.0,-113.5332,1.8808,1.8984,0.0218,0.0379,1.8632,0.02,0.0359
4,2,"Wed Feb 06, 2019",Washington,0,43%,+550,+573,+625,+639,+575,+550,+630,+550,+575,+639,+575,+650,+625,+565,+545,-,-,+595,-,-,+590,+639,+639,+630,+600,+550,+630,-,+600,599.5217,0.1433,0.1233,650,0.1333,0,1,-0.0753,0.0,711.03,8.1103,8.252500000000001,0.0027,0.0032,7.9681,0.0029,0.0034
5,2,"Wed Feb 06, 2019",Milwaukee,0,57%,-800,-705,-785,-950,-750,-900,-880,-800,-850,-950,-750,-850,-785,-781,-820,-,-,-845,-,-,-795,-950,-950,-880,-800,-900,-680,-,-900,-837.2174,0.8926,0.8725999999999999,-680,0.8718,1,0,0.0009,0.006279999999999474,-684.9315,1.146,1.1489,0.1183,0.2321,1.1431,0.02,0.0462
6,3,"Wed Feb 06, 2019",Charlotte,0,57%,+175,+202,+205,+207,+200,+210,+200,+200,+205,+207,+200,+200,+205,+199,+200,+200,+200,+195,-,-,+205,+207,+207,+200,+200,+210,+210,-,+200,202.96,0.3301,0.3101,210,0.3226,0,1,-0.0387,0.0,222.48,3.2248,3.2693,0.0087,0.0126,3.1803,0.0093,0.0138
7,3,"Wed Feb 06, 2019",Dallas,0,43%,-210,-226,-225,-250,-240,-250,-240,-240,-245,-250,-240,-235,-225,-235,-240,-240,-240,-245,-,-,-255,-250,-250,-240,-240,-250,-230,-,-240,-240.84,0.7064,0.6864,-225,0.6923,0,1,-0.0085,0.0,-218.8663,1.4569,1.466,0.0411,0.0786,1.4478,0.02,0.0406
8,4,"Wed Feb 06, 2019",Phoenix,0,96%,+1050,+789,+950,+980,+975,+900,+990,+775,+950,+980,+975,+925,+950,+779,+975,-,-,+950,-,-,+900,+980,+980,+990,+900,+900,+820,-,+1000,926.6522,0.0979,0.0779,1000,0.0909,0,1,-0.1431,0.0,1183.7,12.837,13.0737,0.0017,0.0018,12.600299999999999,0.0017,0.0019
9,4,"Wed Feb 06, 2019",Utah,0,4%,-1300,-1035,-1150,-1800,-1500,-1900,-1390,-1500,-1500,-1800,-1500,-1375,-1150,-1190,-1675,-,-,-1800,-,-,-1470,-1800,-1800,-1390,-1500,-1900,-1000,-,-1700,-1514.1304,0.9361,0.9161,-1000,0.9091,1,0,0.0077,0.07710000000000036,-1091.7031,1.0916,1.0934,0.1762,0.331,1.0898,0.02,0.0474
